model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,source_window
Control,Long,2023-07-19 09:15:00-05:00,,,,2023-07-19 09:15:00-05:00,2023-07-19 09:40:00-05:00,15465.75,15439.567089419772,15518.115821160456,15518.115821160456,2.0,75.0,1,1,TARGET,2018-2023
BOS,Long,2023-07-19 10:10:00-05:00,2023-07-19 10:10:00-05:00,,,2023-07-19 10:10:00-05:00,2023-07-19 11:10:00-05:00,15518.75,15484.786698361077,15586.676603277849,15513.5,-0.1545786112261566,100.0,1,2,TIME,2018-2023
Control,Long,2023-07-19 10:10:00-05:00,,,,2023-07-19 10:10:00-05:00,2023-07-19 11:10:00-05:00,15518.75,15484.786698361077,15586.676603277849,15513.5,-0.1545786112261566,100.0,1,2,TIME,2018-2023
Retest,Long,2023-07-19 10:10:00-05:00,2023-07-19 10:10:00-05:00,2023-07-19 10:15:00-05:00,,2023-07-19 10:15:00-05:00,2023-07-19 11:15:00-05:00,15515.25,15482.239434192426,15581.271131615144,15482.239434192426,-1.0,100.0,1,2,STOP,2018-2023
Control,Long,2023-07-19 11:25:00-05:00,,,,2023-07-19 11:25:00-05:00,2023-07-19 12:05:00-05:00,15455.25,15417.419116824554,15530.911766350891,15417.419116824554,-1.0,85.0,1,3,STOP,2018-2023
BOS,Short,2023-07-20 11:30:00-05:00,2023-07-20 11:30:00-05:00,,,2023-07-20 11:30:00-05:00,2023-07-20 12:30:00-05:00,15165.5,15200.195174266591,15096.109651466815,15190.75,-0.7277669166894242,75.0,-1,3,TIME,2018-2023
Control,Short,2023-07-20 11:30:00-05:00,,,,2023-07-20 11:30:00-05:00,2023-07-20 12:30:00-05:00,15165.5,15200.195174266591,15096.109651466815,15190.75,-0.7277669166894242,75.0,-1,3,TIME,2018-2023
Retest,Short,2023-07-20 11:30:00-05:00,2023-07-20 11:30:00-05:00,2023-07-20 11:35:00-05:00,,2023-07-20 11:35:00-05:00,2023-07-20 12:35:00-05:00,15173.25,15207.288376104692,15105.173247790615,15163.25,0.2937860481135396,75.0,-1,3,TIME,2018-2023
Control,Long,2023-07-21 00:05:00-05:00,,,,2023-07-21 00:05:00-05:00,2023-07-21 01:05:00-05:00,15073.75,15066.927290548196,15087.395418903609,15074.0,0.0366423342172225,75.0,-1,0,TIME,2018-2023
BOS,Long,2023-07-21 01:20:00-05:00,2023-07-21 01:20:00-05:00,,,2023-07-21 01:20:00-05:00,2023-07-21 02:05:00-05:00,15085.5,15077.019516662009,15102.46096667598,15102.46096667598,2.0,90.0,-1,0,TARGET,2018-2023
Control,Long,2023-07-21 01:20:00-05:00,,,,2023-07-21 01:20:00-05:00,2023-07-21 02:05:00-05:00,15085.5,15077.019516662009,15102.46096667598,15102.46096667598,2.0,90.0,-1,0,TARGET,2018-2023
Retest,Long,2023-07-21 01:20:00-05:00,2023-07-21 01:20:00-05:00,2023-07-21 01:25:00-05:00,,2023-07-21 01:25:00-05:00,2023-07-21 02:05:00-05:00,15085.75,15077.41990832901,15102.410183341985,15102.410183341985,2.0,90.0,-1,0,TARGET,2018-2023
Confirm,Long,2023-07-21 01:20:00-05:00,2023-07-21 01:20:00-05:00,2023-07-21 01:25:00-05:00,2023-07-21 01:30:00-05:00,2023-07-21 01:30:00-05:00,2023-07-21 02:20:00-05:00,15087.75,15079.398843448364,15104.45231310327,15104.45231310327,2.0,90.0,-1,0,TARGET,2018-2023
BOS,Short,2023-07-21 11:40:00-05:00,2023-07-21 11:40:00-05:00,,,2023-07-21 11:40:00-05:00,2023-07-21 12:10:00-05:00,15040.5,15078.725119747129,14964.049760505748,15078.725119747129,-1.0,75.0,-1,3,STOP,2018-2023
Control,Short,2023-07-21 11:40:00-05:00,,,,2023-07-21 11:40:00-05:00,2023-07-21 12:10:00-05:00,15040.5,15078.725119747129,14964.049760505748,15078.725119747129,-1.0,75.0,-1,3,STOP,2018-2023
Retest,Short,2023-07-21 11:40:00-05:00,2023-07-21 11:40:00-05:00,2023-07-21 11:45:00-05:00,,2023-07-21 11:45:00-05:00,2023-07-21 12:10:00-05:00,15048.25,15085.566182622331,14973.617634755336,15085.566182622331,-1.0,75.0,-1,3,STOP,2018-2023
Control,Short,2023-07-21 12:30:00-05:00,,,,2023-07-21 12:30:00-05:00,2023-07-21 13:30:00-05:00,15113.75,15145.656537850336,15049.936924299329,15067.0,1.4652169476766637,85.0,-1,4,TIME,2018-2023
Control,Long,2023-07-21 14:10:00-05:00,,,,2023-07-21 14:10:00-05:00,2023-07-21 15:10:00-05:00,15007.25,14977.140949925632,15067.46810014874,15024.5,0.5729174436720086,70.0,-1,5,TIME,2018-2023
BOS,Short,2023-07-23 18:35:00-05:00,2023-07-23 18:35:00-05:00,,,2023-07-23 18:35:00-05:00,2023-07-23 19:15:00-05:00,15018.0,15028.784430461084,14996.431139077837,15028.784430461084,-1.0,75.0,-1,0,STOP,2018-2023
Control,Short,2023-07-23 18:35:00-05:00,,,,2023-07-23 18:35:00-05:00,2023-07-23 19:15:00-05:00,15018.0,15028.784430461084,14996.431139077837,15028.784430461084,-1.0,75.0,-1,0,STOP,2018-2023
Control,Short,2023-07-23 23:50:00-05:00,,,,2023-07-23 23:50:00-05:00,2023-07-24 00:50:00-05:00,15026.25,15033.171547798544,15012.406904402911,15012.406904402911,2.0,75.0,-1,0,TARGET,2018-2023
Control,Short,2023-07-24 01:05:00-05:00,,,,2023-07-24 01:05:00-05:00,2023-07-24 01:15:00-05:00,15009.5,15018.661868377189,14991.17626324562,15018.661868377189,-1.0,90.0,-1,0,STOP,2018-2023
Control,Short,2023-07-24 02:00:00-05:00,,,,2023-07-24 02:00:00-05:00,2023-07-24 02:05:00-05:00,15030.0,15042.354186549035,15005.291626901926,15042.354186549035,-1.0,75.0,-1,0,STOP,2018-2023
BOS,Short,2023-07-24 06:00:00-05:00,2023-07-24 06:00:00-05:00,,,2023-07-24 06:00:00-05:00,2023-07-24 06:10:00-05:00,15045.25,15056.188619626082,15023.372760747836,15056.188619626082,-1.0,90.0,-1,1,STOP,2018-2023
Control,Short,2023-07-24 06:00:00-05:00,,,,2023-07-24 06:00:00-05:00,2023-07-24 06:10:00-05:00,15045.25,15056.188619626082,15023.372760747836,15056.188619626082,-1.0,90.0,-1,1,STOP,2018-2023
BOS,Long,2023-07-24 08:30:00-05:00,2023-07-24 08:30:00-05:00,,,2023-07-24 08:30:00-05:00,2023-07-24 08:35:00-05:00,15083.25,15066.173034510324,15117.403930979352,15066.173034510324,-1.0,90.0,-1,1,STOP,2018-2023
Control,Long,2023-07-24 08:30:00-05:00,,,,2023-07-24 08:30:00-05:00,2023-07-24 08:35:00-05:00,15083.25,15066.173034510324,15117.403930979352,15066.173034510324,-1.0,90.0,-1,1,STOP,2018-2023
Retest,Long,2023-07-24 08:30:00-05:00,2023-07-24 08:30:00-05:00,2023-07-24 08:35:00-05:00,,2023-07-24 08:35:00-05:00,2023-07-24 08:45:00-05:00,15068.25,15047.732103473872,15109.285793052257,15047.732103473872,-1.0,90.0,-1,1,STOP,2018-2023
Confirm,Long,2023-07-24 08:30:00-05:00,2023-07-24 08:30:00-05:00,2023-07-24 08:35:00-05:00,2023-07-24 08:40:00-05:00,2023-07-24 08:40:00-05:00,2023-07-24 08:45:00-05:00,15079.5,15058.09052465431,15122.31895069138,15058.09052465431,-1.0,90.0,-1,1,STOP,2018-2023
BOS,Short,2023-07-24 08:45:00-05:00,2023-07-24 08:45:00-05:00,,,2023-07-24 08:45:00-05:00,2023-07-24 08:50:00-05:00,15034.75,15062.103441392426,14980.043117215148,14980.043117215148,2.0,90.0,-1,1,TARGET,2018-2023
Control,Short,2023-07-24 08:45:00-05:00,,,,2023-07-24 08:45:00-05:00,2023-07-24 08:50:00-05:00,15034.75,15062.103441392426,14980.043117215148,14980.043117215148,2.0,90.0,-1,1,TARGET,2018-2023
Retest,Short,2023-07-24 08:45:00-05:00,2023-07-24 08:45:00-05:00,2023-07-24 08:50:00-05:00,,2023-07-24 08:50:00-05:00,2023-07-24 09:05:00-05:00,14964.75,14998.426409864396,14897.39718027121,14998.426409864396,-1.0,90.0,-1,1,STOP,2018-2023
Confirm,Short,2023-07-24 08:45:00-05:00,2023-07-24 08:45:00-05:00,2023-07-24 08:50:00-05:00,2023-07-24 09:05:00-05:00,2023-07-24 09:05:00-05:00,2023-07-24 09:10:00-05:00,14982.0,15015.851520580203,14914.296958839594,15015.851520580203,-1.0,90.0,-1,1,STOP,2018-2023
BOS,Long,2023-07-24 12:50:00-05:00,2023-07-24 12:50:00-05:00,,,2023-07-24 12:50:00-05:00,2023-07-24 13:35:00-05:00,15063.25,15038.24047534647,15113.26904930706,15038.24047534647,-1.0,85.0,-1,4,STOP,2018-2023
Control,Long,2023-07-24 12:50:00-05:00,,,,2023-07-24 12:50:00-05:00,2023-07-24 13:35:00-05:00,15063.25,15038.24047534647,15113.26904930706,15038.24047534647,-1.0,85.0,-1,4,STOP,2018-2023
Retest,Long,2023-07-24 12:50:00-05:00,2023-07-24 12:50:00-05:00,2023-07-24 12:55:00-05:00,,2023-07-24 12:55:00-05:00,2023-07-24 13:40:00-05:00,15061.0,15035.982227107435,15111.035545785126,15035.982227107435,-1.0,85.0,-1,4,STOP,2018-2023
Confirm,Long,2023-07-24 12:50:00-05:00,2023-07-24 12:50:00-05:00,2023-07-24 12:55:00-05:00,2023-07-24 13:00:00-05:00,2023-07-24 13:00:00-05:00,2023-07-24 13:30:00-05:00,15068.25,15043.144210885475,15118.461578229046,15043.144210885475,-1.0,85.0,0,4,STOP,2018-2023
BOS,Short,2023-07-24 14:25:00-05:00,2023-07-24 14:25:00-05:00,,,2023-07-24 14:25:00-05:00,2023-07-24 14:45:00-05:00,15004.5,15027.19648906887,14959.10702186226,15027.19648906887,-1.0,100.0,-1,5,STOP,2018-2023
Control,Short,2023-07-24 14:25:00-05:00,,,,2023-07-24 14:25:00-05:00,2023-07-24 14:45:00-05:00,15004.5,15027.19648906887,14959.10702186226,15027.19648906887,-1.0,100.0,-1,5,STOP,2018-2023
Retest,Short,2023-07-24 14:25:00-05:00,2023-07-24 14:25:00-05:00,2023-07-24 14:30:00-05:00,,2023-07-24 14:30:00-05:00,2023-07-24 14:55:00-05:00,15013.0,15036.191382706807,14966.617234586383,15036.191382706807,-1.0,100.0,-1,5,STOP,2018-2023
Confirm,Short,2023-07-24 14:25:00-05:00,2023-07-24 14:25:00-05:00,2023-07-24 14:30:00-05:00,2023-07-24 14:35:00-05:00,2023-07-24 14:35:00-05:00,2023-07-24 14:55:00-05:00,15008.25,15031.204498227751,14962.3410035445,15031.204498227751,-1.0,100.0,-1,5,STOP,2018-2023
Control,Short,2023-07-24 15:05:00-05:00,,,,2023-07-24 15:05:00-05:00,2023-07-24 17:05:00-05:00,15038.5,15062.018673562514,14991.462652874974,15043.25,-0.2019671724842143,85.0,-1,5,TIME,2018-2023
BOS,Long,2023-07-25 00:55:00-05:00,2023-07-25 00:55:00-05:00,,,2023-07-25 00:55:00-05:00,2023-07-25 01:00:00-05:00,15041.0,15035.75826472754,15051.483470544918,15035.75826472754,-1.0,90.0,-1,0,STOP,2018-2023
Control,Long,2023-07-25 00:55:00-05:00,,,,2023-07-25 00:55:00-05:00,2023-07-25 01:00:00-05:00,15041.0,15035.75826472754,15051.483470544918,15035.75826472754,-1.0,90.0,-1,0,STOP,2018-2023
Retest,Long,2023-07-25 00:55:00-05:00,2023-07-25 00:55:00-05:00,2023-07-25 01:00:00-05:00,,2023-07-25 01:00:00-05:00,2023-07-25 01:15:00-05:00,15038.75,15033.052317247002,15050.145365505994,15050.145365505994,2.0,90.0,0,0,TARGET,2018-2023
Confirm,Long,2023-07-25 00:55:00-05:00,2023-07-25 00:55:00-05:00,2023-07-25 01:00:00-05:00,2023-07-25 01:05:00-05:00,2023-07-25 01:05:00-05:00,2023-07-25 01:25:00-05:00,15045.75,15039.60215172936,15058.04569654128,15058.04569654128,2.0,90.0,0,0,TARGET,2018-2023
BOS,Long,2023-07-25 13:20:00-05:00,2023-07-25 13:20:00-05:00,,,2023-07-25 13:20:00-05:00,2023-07-25 13:55:00-05:00,15186.75,15168.47853701309,15223.29292597382,15168.47853701309,-1.0,75.0,1,4,STOP,2018-2023
Control,Long,2023-07-25 13:20:00-05:00,,,,2023-07-25 13:20:00-05:00,2023-07-25 13:55:00-05:00,15186.75,15168.47853701309,15223.29292597382,15168.47853701309,-1.0,75.0,1,4,STOP,2018-2023
Retest,Long,2023-07-25 13:20:00-05:00,2023-07-25 13:20:00-05:00,2023-07-25 13:25:00-05:00,,2023-07-25 13:25:00-05:00,2023-07-25 13:55:00-05:00,15186.25,15168.131855797868,15222.486288404263,15168.131855797868,-1.0,75.0,1,4,STOP,2018-2023
Confirm,Long,2023-07-25 13:20:00-05:00,2023-07-25 13:20:00-05:00,2023-07-25 13:25:00-05:00,2023-07-25 13:30:00-05:00,2023-07-25 13:30:00-05:00,2023-07-25 13:55:00-05:00,15200.25,15181.711723240878,15237.326553518244,15181.711723240878,-1.0,75.0,1,4,STOP,2018-2023
Control,Long,2023-07-25 14:45:00-05:00,,,,2023-07-25 14:45:00-05:00,2023-07-25 14:55:00-05:00,15171.0,15149.447143214456,15214.105713571083,15149.447143214456,-1.0,85.0,1,5,STOP,2018-2023
BOS,Long,2023-07-25 15:35:00-05:00,2023-07-25 15:35:00-05:00,,,2023-07-25 15:35:00-05:00,2023-07-25 17:05:00-05:00,15203.25,15169.72159855318,15270.30680289364,15169.72159855318,-1.0,85.0,1,5,STOP,2018-2023
Control,Long,2023-07-25 15:35:00-05:00,,,,2023-07-25 15:35:00-05:00,2023-07-25 17:05:00-05:00,15203.25,15169.72159855318,15270.30680289364,15169.72159855318,-1.0,85.0,1,5,STOP,2018-2023
Retest,Long,2023-07-25 15:35:00-05:00,2023-07-25 15:35:00-05:00,2023-07-25 15:40:00-05:00,,2023-07-25 15:40:00-05:00,2023-07-25 17:05:00-05:00,15201.0,15168.955770085096,15265.088459829807,15168.955770085096,-1.0,85.0,1,5,STOP,2018-2023
BOS,Long,2023-07-25 22:05:00-05:00,2023-07-25 22:05:00-05:00,,,2023-07-25 22:05:00-05:00,2023-07-25 22:20:00-05:00,15124.0,15117.205990862696,15137.588018274608,15137.588018274608,2.0,90.0,1,0,TARGET,2018-2023
Control,Long,2023-07-25 22:05:00-05:00,,,,2023-07-25 22:05:00-05:00,2023-07-25 22:20:00-05:00,15124.0,15117.205990862696,15137.588018274608,15137.588018274608,2.0,90.0,1,0,TARGET,2018-2023
