event_id,direction,opportunity_time,take_time,entry_time,marker_time,causal_known_time,delta_bars,signal_entry_delta,pass_fail
P60-028927,SHORT,2513665,2513665,2513666,2513666,2513666,0,1,PASS
P60-028928,SHORT,2513714,2513714,2513715,2513715,2513715,0,1,PASS
P60-028929,LONG,2513830,2513830,2513831,2513831,2513831,0,1,PASS
P60-028930,LONG,2513924,2513924,2513925,2513925,2513925,0,1,PASS
P60-028931,LONG,2514091,2514091,2514092,2514092,2514092,0,1,PASS
P60-028932,LONG,2514171,2514171,2514172,2514172,2514172,0,1,PASS
P60-028933,LONG,2514201,2514201,2514202,2514202,2514202,0,1,PASS
P60-028934,SHORT,2514228,2514228,2514229,2514229,2514229,0,1,PASS
P60-028935,SHORT,2514289,2514289,2514290,2514290,2514290,0,1,PASS
P60-028936,SHORT,2514354,2514354,2514355,2514355,2514355,0,1,PASS
P60-028937,LONG,2514371,2514371,2514372,2514372,2514372,0,1,PASS
P60-028938,SHORT,2514382,2514382,2514383,2514383,2514383,0,1,PASS
P60-028939,LONG,2514391,2514391,2514392,2514392,2514392,0,1,PASS
P60-028940,SHORT,2514547,2514547,2514548,2514548,2514548,0,1,PASS
P60-028941,LONG,2514570,2514570,2514571,2514571,2514571,0,1,PASS
P60-028942,LONG,2514625,2514625,2514626,2514626,2514626,0,1,PASS
P60-028943,LONG,2514856,2514856,2514857,2514857,2514857,0,1,PASS
P60-028944,SHORT,2514885,2514885,2514886,2514886,2514886,0,1,PASS
P60-028945,LONG,2514906,2514906,2514907,2514907,2514907,0,1,PASS
P60-028946,SHORT,2514923,2514923,2514924,2514924,2514924,0,1,PASS
P60-028947,LONG,2514935,2514935,2514936,2514936,2514936,0,1,PASS
P60-028948,LONG,2514988,2514988,2514989,2514989,2514989,0,1,PASS
P60-028949,LONG,2515064,2515064,2515065,2515065,2515065,0,1,PASS
P60-028950,LONG,2515152,2515152,2515153,2515153,2515153,0,1,PASS
P60-028951,LONG,2515209,2515209,2515210,2515210,2515210,0,1,PASS
P60-028952,LONG,2515300,2515300,2515301,2515301,2515301,0,1,PASS
P60-028953,LONG,2515376,2515376,2515377,2515377,2515377,0,1,PASS
P60-028954,LONG,2515450,2515450,2515451,2515451,2515451,0,1,PASS
P60-028955,SHORT,2515520,2515520,2515521,2515521,2515521,0,1,PASS
P60-028956,SHORT,2515563,2515563,2515564,2515564,2515564,0,1,PASS
P60-028957,LONG,2515686,2515686,2515687,2515687,2515687,0,1,PASS
P60-028958,LONG,2515944,2515944,2515945,2515945,2515945,0,1,PASS
P60-028959,SHORT,2516020,2516020,2516021,2516021,2516021,0,1,PASS
P60-028960,LONG,2516177,2516177,2516178,2516178,2516178,0,1,PASS
P60-028961,SHORT,2516235,2516235,2516236,2516236,2516236,0,1,PASS
P60-028962,LONG,2516280,2516280,2516281,2516281,2516281,0,1,PASS
P60-028963,LONG,2516393,2516393,2516394,2516394,2516394,0,1,PASS
P60-028964,SHORT,2516504,2516504,2516505,2516505,2516505,0,1,PASS
P60-028965,LONG,2516599,2516599,2516600,2516600,2516600,0,1,PASS
P60-028966,LONG,2516708,2516708,2516709,2516709,2516709,0,1,PASS
P60-028967,LONG,2516748,2516748,2516749,2516749,2516749,0,1,PASS
P60-028968,LONG,2517053,2517053,2517054,2517054,2517054,0,1,PASS
P60-028969,LONG,2517091,2517091,2517092,2517092,2517092,0,1,PASS
P60-028970,LONG,2517144,2517144,2517145,2517145,2517145,0,1,PASS
P60-028971,LONG,2517199,2517199,2517200,2517200,2517200,0,1,PASS
P60-028972,LONG,2517259,2517259,2517260,2517260,2517260,0,1,PASS
P60-028973,LONG,2517379,2517379,2517380,2517380,2517380,0,1,PASS
P60-028974,SHORT,2517417,2517417,2517418,2517418,2517418,0,1,PASS
P60-028975,SHORT,2517467,2517467,2517468,2517468,2517468,0,1,PASS
P60-028976,LONG,2517688,2517688,2517689,2517689,2517689,0,1,PASS
P60-028977,LONG,2517742,2517742,2517743,2517743,2517743,0,1,PASS
P60-028978,SHORT,2517849,2517849,2517850,2517850,2517850,0,1,PASS
P60-028979,SHORT,2518173,2518173,2518174,2518174,2518174,0,1,PASS
P60-028980,LONG,2518581,2518581,2518582,2518582,2518582,0,1,PASS
P60-028981,SHORT,2518831,2518831,2518832,2518832,2518832,0,1,PASS
P60-028982,SHORT,2518849,2518849,2518850,2518850,2518850,0,1,PASS
P60-028983,LONG,2519011,2519011,2519012,2519012,2519012,0,1,PASS
P60-028984,LONG,2519031,2519031,2519032,2519032,2519032,0,1,PASS
P60-028985,LONG,2519145,2519145,2519146,2519146,2519146,0,1,PASS
P60-028986,LONG,2519223,2519223,2519224,2519224,2519224,0,1,PASS
P60-028987,LONG,2519272,2519272,2519273,2519273,2519273,0,1,PASS
P60-028988,LONG,2519310,2519310,2519311,2519311,2519311,0,1,PASS
P60-028989,SHORT,2519321,2519321,2519322,2519322,2519322,0,1,PASS
P60-028990,LONG,2519341,2519341,2519342,2519342,2519342,0,1,PASS
P60-028991,LONG,2519416,2519416,2519417,2519417,2519417,0,1,PASS
P60-028992,SHORT,2519697,2519697,2519698,2519698,2519698,0,1,PASS
P60-028993,SHORT,2519826,2519826,2519827,2519827,2519827,0,1,PASS
P60-028994,LONG,2520026,2520026,2520027,2520027,2520027,0,1,PASS
P60-028995,LONG,2520057,2520057,2520058,2520058,2520058,0,1,PASS
P60-028996,LONG,2520126,2520126,2520127,2520127,2520127,0,1,PASS
P60-028997,SHORT,2520344,2520344,2520345,2520345,2520345,0,1,PASS
P60-028998,LONG,2520521,2520521,2520522,2520522,2520522,0,1,PASS
P60-028999,LONG,2520580,2520580,2520581,2520581,2520581,0,1,PASS
P60-029000,LONG,2520627,2520627,2520628,2520628,2520628,0,1,PASS
P60-029001,SHORT,2520755,2520755,2520756,2520756,2520756,0,1,PASS
P60-029002,SHORT,2521070,2521070,2521071,2521071,2521071,0,1,PASS
P60-029003,SHORT,2521143,2521143,2521144,2521144,2521144,0,1,PASS
P60-029004,LONG,2521234,2521234,2521235,2521235,2521235,0,1,PASS
P60-029005,LONG,2521281,2521281,2521282,2521282,2521282,0,1,PASS
P60-029006,LONG,2521299,2521299,2521300,2521300,2521300,0,1,PASS
P60-029007,LONG,2521353,2521353,2521354,2521354,2521354,0,1,PASS
P60-029008,LONG,2521423,2521423,2521424,2521424,2521424,0,1,PASS
P60-029009,SHORT,2521448,2521448,2521449,2521449,2521449,0,1,PASS
P60-029010,SHORT,2521579,2521579,2521580,2521580,2521580,0,1,PASS
P60-029011,SHORT,2521653,2521653,2521654,2521654,2521654,0,1,PASS
P60-029012,LONG,2521805,2521805,2521806,2521806,2521806,0,1,PASS
P60-029013,SHORT,2521822,2521822,2521823,2521823,2521823,0,1,PASS
P60-029014,SHORT,2521970,2521970,2521971,2521971,2521971,0,1,PASS
P60-029015,LONG,2521977,2521977,2521978,2521978,2521978,0,1,PASS
P60-029016,SHORT,2522007,2522007,2522008,2522008,2522008,0,1,PASS
P60-029017,LONG,2522049,2522049,2522050,2522050,2522050,0,1,PASS
P60-029018,LONG,2522065,2522065,2522066,2522066,2522066,0,1,PASS
P60-029019,LONG,2522332,2522332,2522333,2522333,2522333,0,1,PASS
P60-029020,LONG,2522373,2522373,2522374,2522374,2522374,0,1,PASS
P60-029021,LONG,2522465,2522465,2522466,2522466,2522466,0,1,PASS
P60-029022,LONG,2522493,2522493,2522494,2522494,2522494,0,1,PASS
P60-029023,LONG,2522540,2522540,2522541,2522541,2522541,0,1,PASS
P60-029024,LONG,2522600,2522600,2522601,2522601,2522601,0,1,PASS
P60-029025,SHORT,2522806,2522806,2522807,2522807,2522807,0,1,PASS
P60-029026,SHORT,2522907,2522907,2522908,2522908,2522908,0,1,PASS
P60-029027,LONG,2523109,2523109,2523110,2523110,2523110,0,1,PASS
P60-029028,LONG,2523134,2523134,2523135,2523135,2523135,0,1,PASS
P60-029029,LONG,2523327,2523327,2523328,2523328,2523328,0,1,PASS
P60-029030,LONG,2523366,2523366,2523367,2523367,2523367,0,1,PASS
P60-029031,SHORT,2523380,2523380,2523381,2523381,2523381,0,1,PASS
P60-029032,SHORT,2523450,2523450,2523451,2523451,2523451,0,1,PASS
P60-029033,SHORT,2523511,2523511,2523512,2523512,2523512,0,1,PASS
P60-029034,SHORT,2523569,2523569,2523570,2523570,2523570,0,1,PASS
P60-029035,LONG,2523702,2523702,2523703,2523703,2523703,0,1,PASS
P60-029036,LONG,2523835,2523835,2523836,2523836,2523836,0,1,PASS
P60-029037,LONG,2523892,2523892,2523893,2523893,2523893,0,1,PASS
P60-029038,LONG,2523951,2523951,2523952,2523952,2523952,0,1,PASS
P60-029039,LONG,2524027,2524027,2524028,2524028,2524028,0,1,PASS
P60-029040,LONG,2524228,2524228,2524229,2524229,2524229,0,1,PASS
P60-029041,SHORT,2524318,2524318,2524319,2524319,2524319,0,1,PASS
P60-029042,LONG,2524332,2524332,2524333,2524333,2524333,0,1,PASS
P60-029043,SHORT,2524341,2524341,2524342,2524342,2524342,0,1,PASS
P60-029044,LONG,2524356,2524356,2524357,2524357,2524357,0,1,PASS
P60-029045,LONG,2524384,2524384,2524385,2524385,2524385,0,1,PASS
P60-029046,LONG,2524475,2524475,2524476,2524476,2524476,0,1,PASS
P60-029047,LONG,2524581,2524581,2524582,2524582,2524582,0,1,PASS
P60-029048,LONG,2524742,2524742,2524743,2524743,2524743,0,1,PASS
P60-029049,LONG,2524853,2524853,2524854,2524854,2524854,0,1,PASS
P60-029050,LONG,2524900,2524900,2524901,2524901,2524901,0,1,PASS
P60-029051,LONG,2524921,2524921,2524922,2524922,2524922,0,1,PASS
P60-029052,LONG,2524954,2524954,2524955,2524955,2524955,0,1,PASS
P60-029053,LONG,2524979,2524979,2524980,2524980,2524980,0,1,PASS
P60-029054,LONG,2525007,2525007,2525008,2525008,2525008,0,1,PASS
P60-029055,SHORT,2525159,2525159,2525160,2525160,2525160,0,1,PASS
P60-029056,LONG,2525167,2525167,2525168,2525168,2525168,0,1,PASS
P60-029057,LONG,2525220,2525220,2525221,2525221,2525221,0,1,PASS
P60-029058,LONG,2525327,2525327,2525328,2525328,2525328,0,1,PASS
P60-029059,LONG,2525358,2525358,2525359,2525359,2525359,0,1,PASS
P60-029060,LONG,2525473,2525473,2525474,2525474,2525474,0,1,PASS
P60-029061,SHORT,2525565,2525565,2525566,2525566,2525566,0,1,PASS
P60-029062,LONG,2525593,2525593,2525594,2525594,2525594,0,1,PASS
P60-029063,SHORT,2525634,2525634,2525635,2525635,2525635,0,1,PASS
P60-029064,SHORT,2525682,2525682,2525683,2525683,2525683,0,1,PASS
P60-029065,LONG,2525757,2525757,2525758,2525758,2525758,0,1,PASS
P60-029066,LONG,2525779,2525779,2525780,2525780,2525780,0,1,PASS
P60-029067,LONG,2525847,2525847,2525848,2525848,2525848,0,1,PASS
P60-029068,SHORT,2525921,2525921,2525922,2525922,2525922,0,1,PASS
P60-029069,LONG,2525996,2525996,2525997,2525997,2525997,0,1,PASS
P60-029070,LONG,2526431,2526431,2526432,2526432,2526432,0,1,PASS
P60-029071,LONG,2526452,2526452,2526453,2526453,2526453,0,1,PASS
P60-029072,LONG,2526509,2526509,2526510,2526510,2526510,0,1,PASS
P60-029073,LONG,2526553,2526553,2526554,2526554,2526554,0,1,PASS
P60-029074,SHORT,2526599,2526599,2526600,2526600,2526600,0,1,PASS
P60-029075,LONG,2526615,2526615,2526616,2526616,2526616,0,1,PASS
P60-029076,LONG,2526664,2526664,2526665,2526665,2526665,0,1,PASS
P60-029077,SHORT,2526772,2526772,2526773,2526773,2526773,0,1,PASS
P60-029078,SHORT,2526824,2526824,2526825,2526825,2526825,0,1,PASS
P60-029079,SHORT,2526858,2526858,2526859,2526859,2526859,0,1,PASS
P60-029080,SHORT,2526905,2526905,2526906,2526906,2526906,0,1,PASS
P60-029081,SHORT,2526958,2526958,2526959,2526959,2526959,0,1,PASS
P60-029082,SHORT,2526994,2526994,2526995,2526995,2526995,0,1,PASS
P60-029083,LONG,2527059,2527059,2527060,2527060,2527060,0,1,PASS
P60-029084,LONG,2527110,2527110,2527111,2527111,2527111,0,1,PASS
P60-029085,LONG,2527146,2527146,2527147,2527147,2527147,0,1,PASS
P60-029086,LONG,2527221,2527221,2527222,2527222,2527222,0,1,PASS
P60-029087,LONG,2527308,2527308,2527309,2527309,2527309,0,1,PASS
P60-029088,LONG,2527378,2527378,2527379,2527379,2527379,0,1,PASS
P60-029089,LONG,2527398,2527398,2527399,2527399,2527399,0,1,PASS
P60-029090,LONG,2527432,2527432,2527433,2527433,2527433,0,1,PASS
P60-029091,SHORT,2527586,2527586,2527587,2527587,2527587,0,1,PASS
P60-029092,SHORT,2527614,2527614,2527615,2527615,2527615,0,1,PASS
P60-029093,SHORT,2527669,2527669,2527670,2527670,2527670,0,1,PASS
P60-029094,LONG,2527861,2527861,2527862,2527862,2527862,0,1,PASS
P60-029095,LONG,2528013,2528013,2528014,2528014,2528014,0,1,PASS
P60-029096,LONG,2528057,2528057,2528058,2528058,2528058,0,1,PASS
P60-029097,LONG,2528154,2528154,2528155,2528155,2528155,0,1,PASS
P60-029098,LONG,2528229,2528229,2528230,2528230,2528230,0,1,PASS
P60-029099,LONG,2528608,2528608,2528609,2528609,2528609,0,1,PASS
P60-029100,SHORT,2528640,2528640,2528641,2528641,2528641,0,1,PASS
P60-029101,SHORT,2528668,2528668,2528669,2528669,2528669,0,1,PASS
P60-029102,LONG,2528756,2528756,2528757,2528757,2528757,0,1,PASS
P60-029103,LONG,2528838,2528838,2528839,2528839,2528839,0,1,PASS
P60-029104,LONG,2528919,2528919,2528920,2528920,2528920,0,1,PASS
P60-029105,SHORT,2529042,2529042,2529043,2529043,2529043,0,1,PASS
P60-029106,SHORT,2529155,2529155,2529156,2529156,2529156,0,1,PASS
P60-029107,SHORT,2529211,2529211,2529212,2529212,2529212,0,1,PASS
P60-029108,LONG,2529260,2529260,2529261,2529261,2529261,0,1,PASS
P60-029109,SHORT,2529274,2529274,2529275,2529275,2529275,0,1,PASS
P60-029110,LONG,2529281,2529281,2529282,2529282,2529282,0,1,PASS
P60-029111,SHORT,2529313,2529313,2529314,2529314,2529314,0,1,PASS
P60-029112,SHORT,2529399,2529399,2529400,2529400,2529400,0,1,PASS
P60-029113,SHORT,2529488,2529488,2529489,2529489,2529489,0,1,PASS
P60-029114,LONG,2529499,2529499,2529500,2529500,2529500,0,1,PASS
P60-029115,SHORT,2529603,2529603,2529604,2529604,2529604,0,1,PASS
P60-029116,SHORT,2529755,2529755,2529756,2529756,2529756,0,1,PASS
P60-029117,SHORT,2529796,2529796,2529797,2529797,2529797,0,1,PASS
P60-029118,LONG,2529812,2529812,2529813,2529813,2529813,0,1,PASS
P60-029119,LONG,2529918,2529918,2529919,2529919,2529919,0,1,PASS
P60-029120,SHORT,2529964,2529964,2529965,2529965,2529965,0,1,PASS
P60-029121,LONG,2530008,2530008,2530009,2530009,2530009,0,1,PASS
P60-029122,SHORT,2530185,2530185,2530186,2530186,2530186,0,1,PASS
P60-029123,SHORT,2530217,2530217,2530218,2530218,2530218,0,1,PASS
P60-029124,LONG,2530337,2530337,2530338,2530338,2530338,0,1,PASS
P60-029125,LONG,2530367,2530367,2530368,2530368,2530368,0,1,PASS
P60-029126,LONG,2530440,2530440,2530441,2530441,2530441,0,1,PASS
P60-029127,LONG,2530514,2530514,2530515,2530515,2530515,0,1,PASS
P60-029128,LONG,2530571,2530571,2530572,2530572,2530572,0,1,PASS
P60-029129,LONG,2530681,2530681,2530682,2530682,2530682,0,1,PASS
P60-029130,SHORT,2530815,2530815,2530816,2530816,2530816,0,1,PASS
P60-029131,SHORT,2530907,2530907,2530908,2530908,2530908,0,1,PASS
P60-029132,LONG,2531090,2531090,2531091,2531091,2531091,0,1,PASS
P60-029133,SHORT,2531171,2531171,2531172,2531172,2531172,0,1,PASS
P60-029134,LONG,2531195,2531195,2531196,2531196,2531196,0,1,PASS
P60-029135,LONG,2531275,2531275,2531276,2531276,2531276,0,1,PASS
P60-029136,LONG,2531408,2531408,2531409,2531409,2531409,0,1,PASS
P60-029137,SHORT,2531416,2531416,2531417,2531417,2531417,0,1,PASS
P60-029138,SHORT,2531490,2531490,2531491,2531491,2531491,0,1,PASS
P60-029139,LONG,2531510,2531510,2531511,2531511,2531511,0,1,PASS
P60-029140,LONG,2531713,2531713,2531714,2531714,2531714,0,1,PASS
P60-029141,LONG,2531813,2531813,2531814,2531814,2531814,0,1,PASS
P60-029142,SHORT,2531914,2531914,2531915,2531915,2531915,0,1,PASS
P60-029143,LONG,2532101,2532101,2532102,2532102,2532102,0,1,PASS
P60-029144,LONG,2532182,2532182,2532183,2532183,2532183,0,1,PASS
P60-029145,LONG,2532240,2532240,2532241,2532241,2532241,0,1,PASS
P60-029146,LONG,2532362,2532362,2532363,2532363,2532363,0,1,PASS
P60-029147,SHORT,2532483,2532483,2532484,2532484,2532484,0,1,PASS
P60-029148,SHORT,2532543,2532543,2532544,2532544,2532544,0,1,PASS
P60-029149,LONG,2532775,2532775,2532776,2532776,2532776,0,1,PASS
P60-029150,LONG,2532815,2532815,2532816,2532816,2532816,0,1,PASS
P60-029151,SHORT,2533014,2533014,2533015,2533015,2533015,0,1,PASS
P60-029152,SHORT,2533102,2533102,2533103,2533103,2533103,0,1,PASS
P60-029153,LONG,2533202,2533202,2533203,2533203,2533203,0,1,PASS
P60-029154,SHORT,2533209,2533209,2533210,2533210,2533210,0,1,PASS
P60-029155,SHORT,2533251,2533251,2533252,2533252,2533252,0,1,PASS
P60-029156,SHORT,2533349,2533349,2533350,2533350,2533350,0,1,PASS
P60-029157,SHORT,2533408,2533408,2533409,2533409,2533409,0,1,PASS
P60-029158,LONG,2533559,2533559,2533560,2533560,2533560,0,1,PASS
P60-029159,SHORT,2533740,2533740,2533741,2533741,2533741,0,1,PASS
P60-029160,SHORT,2533796,2533796,2533797,2533797,2533797,0,1,PASS
P60-029161,LONG,2533862,2533862,2533863,2533863,2533863,0,1,PASS
P60-029162,LONG,2533933,2533933,2533934,2533934,2533934,0,1,PASS
P60-029163,LONG,2534032,2534032,2534033,2534033,2534033,0,1,PASS
P60-029164,SHORT,2534044,2534044,2534045,2534045,2534045,0,1,PASS
P60-029165,SHORT,2534078,2534078,2534079,2534079,2534079,0,1,PASS
P60-029166,LONG,2534364,2534364,2534365,2534365,2534365,0,1,PASS
P60-029167,LONG,2534388,2534388,2534389,2534389,2534389,0,1,PASS
P60-029168,LONG,2534409,2534409,2534410,2534410,2534410,0,1,PASS
P60-029169,LONG,2534457,2534457,2534458,2534458,2534458,0,1,PASS
P60-029170,LONG,2534474,2534474,2534475,2534475,2534475,0,1,PASS
P60-029171,SHORT,2534905,2534905,2534906,2534906,2534906,0,1,PASS
P60-029172,SHORT,2534928,2534928,2534929,2534929,2534929,0,1,PASS
P60-029173,SHORT,2534994,2534994,2534995,2534995,2534995,0,1,PASS
P60-029174,LONG,2535005,2535005,2535006,2535006,2535006,0,1,PASS
P60-029175,LONG,2535149,2535149,2535150,2535150,2535150,0,1,PASS
P60-029176,SHORT,2535253,2535253,2535254,2535254,2535254,0,1,PASS
P60-029177,LONG,2535262,2535262,2535263,2535263,2535263,0,1,PASS
P60-029178,LONG,2535468,2535468,2535469,2535469,2535469,0,1,PASS
P60-029179,SHORT,2535573,2535573,2535574,2535574,2535574,0,1,PASS
P60-029180,SHORT,2535622,2535622,2535623,2535623,2535623,0,1,PASS
P60-029181,SHORT,2535755,2535755,2535756,2535756,2535756,0,1,PASS
P60-029182,LONG,2535779,2535779,2535780,2535780,2535780,0,1,PASS
P60-029183,LONG,2535811,2535811,2535812,2535812,2535812,0,1,PASS
P60-029184,LONG,2535927,2535927,2535928,2535928,2535928,0,1,PASS
P60-029185,LONG,2536092,2536092,2536093,2536093,2536093,0,1,PASS
P60-029186,LONG,2536225,2536225,2536226,2536226,2536226,0,1,PASS
P60-029187,LONG,2536311,2536311,2536312,2536312,2536312,0,1,PASS
P60-029188,LONG,2536451,2536451,2536452,2536452,2536452,0,1,PASS
P60-029189,LONG,2536492,2536492,2536493,2536493,2536493,0,1,PASS
P60-029190,LONG,2536622,2536622,2536623,2536623,2536623,0,1,PASS
P60-029191,SHORT,2536633,2536633,2536634,2536634,2536634,0,1,PASS
P60-029192,SHORT,2536680,2536680,2536681,2536681,2536681,0,1,PASS
P60-029193,SHORT,2536727,2536727,2536728,2536728,2536728,0,1,PASS
P60-029194,LONG,2536873,2536873,2536874,2536874,2536874,0,1,PASS
P60-029195,SHORT,2537055,2537055,2537056,2537056,2537056,0,1,PASS
P60-029196,SHORT,2537206,2537206,2537207,2537207,2537207,0,1,PASS
P60-029197,LONG,2537303,2537303,2537304,2537304,2537304,0,1,PASS
P60-029198,SHORT,2537510,2537510,2537511,2537511,2537511,0,1,PASS
P60-029199,LONG,2537739,2537739,2537740,2537740,2537740,0,1,PASS
P60-029200,SHORT,2537887,2537887,2537888,2537888,2537888,0,1,PASS
P60-029201,SHORT,2538002,2538002,2538003,2538003,2538003,0,1,PASS
P60-029202,LONG,2538242,2538242,2538243,2538243,2538243,0,1,PASS
P60-029203,SHORT,2538251,2538251,2538252,2538252,2538252,0,1,PASS
P60-029204,LONG,2538299,2538299,2538300,2538300,2538300,0,1,PASS
P60-029205,LONG,2538392,2538392,2538393,2538393,2538393,0,1,PASS
P60-029206,LONG,2538463,2538463,2538464,2538464,2538464,0,1,PASS
P60-029207,SHORT,2538477,2538477,2538478,2538478,2538478,0,1,PASS
P60-029208,SHORT,2538502,2538502,2538503,2538503,2538503,0,1,PASS
P60-029209,LONG,2538666,2538666,2538667,2538667,2538667,0,1,PASS
P60-029210,LONG,2538720,2538720,2538721,2538721,2538721,0,1,PASS
P60-029211,SHORT,2538920,2538920,2538921,2538921,2538921,0,1,PASS
P60-029212,LONG,2539078,2539078,2539079,2539079,2539079,0,1,PASS
P60-029213,SHORT,2539093,2539093,2539094,2539094,2539094,0,1,PASS
P60-029214,SHORT,2539169,2539169,2539170,2539170,2539170,0,1,PASS
P60-029215,SHORT,2539198,2539198,2539199,2539199,2539199,0,1,PASS
P60-029216,SHORT,2539313,2539313,2539314,2539314,2539314,0,1,PASS
P60-029217,LONG,2539444,2539444,2539445,2539445,2539445,0,1,PASS
P60-029218,LONG,2539531,2539531,2539532,2539532,2539532,0,1,PASS
P60-029219,SHORT,2539538,2539538,2539539,2539539,2539539,0,1,PASS
P60-029220,LONG,2539625,2539625,2539626,2539626,2539626,0,1,PASS
P60-029221,LONG,2539736,2539736,2539737,2539737,2539737,0,1,PASS
P60-029222,LONG,2539808,2539808,2539809,2539809,2539809,0,1,PASS
P60-029223,LONG,2539948,2539948,2539949,2539949,2539949,0,1,PASS
P60-029224,SHORT,2540122,2540122,2540123,2540123,2540123,0,1,PASS
P60-029225,SHORT,2540323,2540323,2540324,2540324,2540324,0,1,PASS
P60-029226,SHORT,2540361,2540361,2540362,2540362,2540362,0,1,PASS
P60-029227,SHORT,2540393,2540393,2540394,2540394,2540394,0,1,PASS
P60-029228,SHORT,2540585,2540585,2540586,2540586,2540586,0,1,PASS
P60-029229,SHORT,2540667,2540667,2540668,2540668,2540668,0,1,PASS
P60-029230,SHORT,2540757,2540757,2540758,2540758,2540758,0,1,PASS
P60-029231,SHORT,2540779,2540779,2540780,2540780,2540780,0,1,PASS
P60-029232,SHORT,2540931,2540931,2540932,2540932,2540932,0,1,PASS
P60-029233,SHORT,2541025,2541025,2541026,2541026,2541026,0,1,PASS
P60-029234,SHORT,2541088,2541088,2541089,2541089,2541089,0,1,PASS
P60-029235,LONG,2541165,2541165,2541166,2541166,2541166,0,1,PASS
P60-029236,LONG,2541203,2541203,2541204,2541204,2541204,0,1,PASS
P60-029237,LONG,2541280,2541280,2541281,2541281,2541281,0,1,PASS
P60-029238,SHORT,2541303,2541303,2541304,2541304,2541304,0,1,PASS
P60-029239,SHORT,2541354,2541354,2541355,2541355,2541355,0,1,PASS
P60-029240,SHORT,2541456,2541456,2541457,2541457,2541457,0,1,PASS
P60-029241,SHORT,2541476,2541476,2541477,2541477,2541477,0,1,PASS
P60-029242,LONG,2541716,2541716,2541717,2541717,2541717,0,1,PASS
P60-029243,SHORT,2542110,2542110,2542111,2542111,2542111,0,1,PASS
P60-029244,LONG,2542138,2542138,2542139,2542139,2542139,0,1,PASS
P60-029245,LONG,2542172,2542172,2542173,2542173,2542173,0,1,PASS
P60-029246,LONG,2542350,2542350,2542351,2542351,2542351,0,1,PASS
P60-029247,SHORT,2542396,2542396,2542397,2542397,2542397,0,1,PASS
P60-029248,LONG,2542511,2542511,2542512,2542512,2542512,0,1,PASS
P60-029249,LONG,2542571,2542571,2542572,2542572,2542572,0,1,PASS
P60-029250,SHORT,2542734,2542734,2542735,2542735,2542735,0,1,PASS
P60-029251,SHORT,2542795,2542795,2542796,2542796,2542796,0,1,PASS
P60-029252,SHORT,2543018,2543018,2543019,2543019,2543019,0,1,PASS
