gross_R,net_R,cost_R,MFE_R,MAE_R,bars_to_MFE,bars_to_MAE,bars_to_plus_0.5r,bars_to_plus_1r,bars_to_stop,bars_to_target,exit_type,exit_timestamp,wrong_direction,signal_id,fold,variant
1.0,0.9996036751647709,0.0003963248352290728,0.024052817586316142,0.0031432659345754046,1.0,1.0,,,1.0,,STOP,2025-10-10 10:56:00-05:00,0,5359,6,M0
1.0,0.9996138842769682,0.00038611572303177597,0.005458877463552695,0.002396580349852403,1.0,1.0,,,1.0,,STOP,2025-10-14 15:05:00-05:00,0,5364,6,M0
1.0,0.9995859375705732,0.00041406242942678437,0.0005711205923128061,0.03226831346567354,1.0,1.0,,,1.0,,STOP,2025-10-16 11:47:00-05:00,0,5368,6,M0
3.0,2.999640760357007,0.0003592396429931869,0.009290680422237591,0.0008671301727421752,1.0,1.0,,,,1.0,TARGET,2025-10-17 13:19:00-05:00,0,5372,6,M0
1.0,0.9995972937705498,0.00040270622945016044,0.0037493338603980454,0.004165926511553384,1.0,1.0,,,1.0,,STOP,2025-10-22 12:40:00-05:00,0,5378,6,M0
3.0,2.9996435006514472,0.00035649934855286537,0.005531886443061704,0.0035649934855286535,1.0,1.0,,,,1.0,TARGET,2025-10-30 15:38:00-05:00,0,5394,6,M0
1.0,0.9995927478366845,0.0004072521633154812,0.00266820382861867,0.005476839437690954,1.0,1.0,,,1.0,,STOP,2025-10-31 11:01:00-05:00,0,5396,6,M0
3.0,2.99963181350774,0.0003681864922596134,0.0007617651563992001,0.0045705909383952,1.0,1.0,,,,1.0,TARGET,2025-10-31 13:40:00-05:00,0,5397,6,M0
1.0,0.9996120980657087,0.0003879019342912624,0.0008025557261198533,0.0054841307951523305,1.0,1.0,,,1.0,,STOP,2025-11-04 11:32:00-06:00,0,5400,6,M0
3.0,2.999633380978742,0.0003666190212580236,0.0048039733820016885,0.0018963052823690876,1.0,1.0,,,,1.0,TARGET,2025-11-05 10:46:00-06:00,0,5403,6,M0
1.0,0.9996113476491916,0.00038865235080840275,0.0036184874040782323,0.004422595716095617,1.0,1.0,,,1.0,,STOP,2025-11-05 14:48:00-06:00,0,5404,6,M0
1.0,0.999612890968792,0.00038710903120793474,0.0006674293641516116,0.012013728554729009,1.0,1.0,,,1.0,,STOP,2025-11-06 10:11:00-06:00,0,5406,6,M0
1.0,0.9996028497472017,0.0003971502527983148,0.000410845089101705,0.008901643597203608,1.0,1.0,,,1.0,,STOP,2025-11-07 10:07:00-06:00,0,5408,6,M0
1.0,0.9996097859322717,0.0003902140677283624,0.0,0.013993883808189549,,1.0,,,1.0,,STOP,2025-11-10 10:23:00-06:00,0,5410,6,M0
3.0,2.9996309159986088,0.0003690840013912248,0.0010181627624585511,0.003945380704526886,1.0,1.0,,,,1.0,TARGET,2025-11-11 11:31:00-06:00,0,5411,6,M0
3.0,2.9996353422484954,0.0003646577515045153,0.005909970455418007,0.0007544643134576179,1.0,1.0,,,,1.0,TARGET,2025-11-12 14:51:00-06:00,0,5417,6,M0
1.0,0.9995944826017717,0.00040551739822820366,0.005313676252645427,0.008110347964564073,1.0,1.0,,,1.0,,STOP,2025-11-13 10:07:00-06:00,0,5418,6,M0
3.0,2.999635965876133,0.00036403412386699853,0.009414675617249962,0.0036403412386699853,1.0,1.0,,,,1.0,TARGET,2025-11-14 10:10:00-06:00,0,5422,6,M0
1.0,0.9996082185539016,0.00039178144609844514,0.0,0.007565434821211354,,1.0,,,1.0,,STOP,2025-11-17 13:17:00-06:00,0,5424,6,M0
3.0,2.9996539652570897,0.0003460347429102746,0.00119322325141474,0.013841389716410983,1.0,1.0,,,,1.0,TARGET,2025-11-18 10:34:00-06:00,0,5425,6,M0
1.0,0.9996004785281604,0.000399521471839625,0.010607983907465906,0.0,1.0,,,,1.0,,STOP,2025-11-19 10:25:00-06:00,0,5427,6,M0
1.0,0.9995723085874637,0.00042769141253626736,0.017255136298876993,0.001474797974262991,1.0,1.0,,,1.0,,STOP,2025-11-20 10:16:00-06:00,0,5430,6,M0
3.0,2.9996473170945475,0.00035268290545235523,0.0038916734394742647,0.007175272904030676,1.0,1.0,,,,1.0,TARGET,2025-11-21 10:49:00-06:00,0,5432,6,M0
3.0,2.9996352915359266,0.0003647084640732537,0.00037728461800681416,0.004150130798074956,1.0,1.0,,,,1.0,TARGET,2025-11-26 10:16:00-06:00,0,5437,6,M0
1.0,0.9996141845096694,0.00038581549033060583,0.003192955782046393,0.003991194727557991,1.0,1.0,,,1.0,,STOP,2025-12-01 13:46:00-06:00,0,5445,6,M0
3.0,2.999629880859793,0.00037011914020676273,0.0012762728972646991,0.0002552545794529398,1.0,1.0,,,,1.0,TARGET,2025-12-04 15:20:00-06:00,0,5453,6,M0
3.0,2.999636729335314,0.0003632706646857427,0.005887490082837899,0.004133769632630865,1.0,1.0,,,,1.0,TARGET,2025-12-11 15:50:00-06:00,0,5466,6,M0
1.0,0.9996019297955863,0.00039807020441373576,0.008784997614647962,0.0012353902895598696,1.0,1.0,,,1.0,,STOP,2025-12-16 11:51:00-06:00,0,5470,6,M0
2.5,2.499678488124958,0.00032151187504182607,0.001995590948535472,0.008314962285564467,1.0,1.0,,,,1.0,TARGET,2025-12-18 12:01:00-06:00,0,5475,6,M0
3.0,2.9996750709299635,0.00032492907003647164,0.0038095132349103573,0.0038095132349103573,1.0,1.0,,,,1.0,TARGET,2025-12-18 14:35:00-06:00,0,5476,6,M0
3.0,2.9996719202286233,0.0003280797713765832,0.002375750068589051,0.00045252382258839066,1.0,1.0,,,,1.0,TARGET,2025-12-19 11:37:00-06:00,0,5477,6,M0
3.0,2.9996718655045242,0.00032813449547575005,0.0021498466944962933,0.0,1.0,,,,,1.0,TARGET,2025-12-23 10:02:00-06:00,0,5480,6,M0
3.0,2.9996692708325825,0.00033072916741763643,0.0012544899453772417,0.0005702227024442008,1.0,1.0,,,,1.0,TARGET,2025-12-30 10:17:00-06:00,0,5485,6,M0
3.0,2.9996764401318963,0.0003235598681035549,0.0011157236831157067,0.005132328942332251,1.0,1.0,,,,1.0,TARGET,2026-01-02 13:32:00-06:00,0,5492,7,M0
1.0,0.9996549936184165,0.00034500638158351676,0.0036879992514100065,0.002260386637960972,1.0,1.0,,,1.0,,STOP,2026-01-06 10:01:00-06:00,0,5495,7,M0
1.0,0.9996544747641815,0.00034552523581853604,0.008101971046779465,0.0013106129634496194,1.0,1.0,,,1.0,,STOP,2026-01-08 10:36:00-06:00,0,5499,7,M0
3.0,2.9996720301165682,0.00032796988343172535,0.0036189780240742106,0.0036189780240742106,1.0,1.0,,,,1.0,TARGET,2026-01-13 10:17:00-06:00,0,5508,7,M0
3.0,2.999691385562027,0.0003086144379727374,0.002447631749438952,0.0035118194665863223,1.0,1.0,,,,1.0,TARGET,2026-01-21 13:46:00-06:00,0,5525,7,M0
1.0,0.999650264430115,0.0003497355698850158,0.00928608237280904,0.0010853862513672903,1.0,1.0,,,1.0,,STOP,2026-01-21 14:51:00-06:00,0,5526,7,M0
3.0,2.9996760563551033,0.0003239436448966878,0.0029043223335565114,0.0013404564616414669,1.0,1.0,,,,1.0,TARGET,2026-01-23 10:01:00-06:00,0,5531,7,M0
3.0,2.9996797225700633,0.00032027742993652556,0.0011044049308156054,0.004859381695588663,1.0,1.0,,,,1.0,TARGET,2026-01-28 15:31:00-06:00,0,5542,7,M0
1.0,0.9996457911493699,0.0003542088506300437,0.0019542557276140344,0.014290495008177626,1.0,1.0,,,1.0,,STOP,2026-01-29 10:08:00-06:00,0,5544,7,M0
2.5,2.499679506319838,0.00032049368016216225,0.0017682409939981365,0.0069624489138676625,1.0,1.0,,,,1.0,TARGET,2026-01-29 10:48:00-06:00,0,5545,7,M0
1.0,0.9996471188534695,0.0003528811465305069,0.00584079139084977,0.006327524006753917,1.0,1.0,,,1.0,,STOP,2026-02-04 11:11:00-06:00,0,5553,7,M0
1.0,0.9996509618454805,0.00034903815451946133,0.004332887435414002,0.0032496655765605017,1.0,1.0,,,1.0,,STOP,2026-02-05 14:46:00-06:00,0,5559,7,M0
3.0,2.9996786017474117,0.0003213982525882182,0.005319695215253268,0.0018840587220688655,1.0,1.0,,,,1.0,TARGET,2026-02-06 10:35:00-06:00,0,5560,7,M0
3.0,2.9996782266558712,0.0003217733441286588,0.001775301208985704,0.000887650604492852,1.0,1.0,,,,1.0,TARGET,2026-02-09 10:11:00-06:00,0,5562,7,M0
3.0,2.9996768408317607,0.0003231591682394538,0.004680236229674848,0.008246130499903304,1.0,1.0,,,,1.0,TARGET,2026-02-11 10:11:00-06:00,0,5566,7,M0
3.0,2.9996743494728233,0.0003256505271765771,0.0002245865704666049,0.004267144838865493,1.0,1.0,,,,1.0,TARGET,2026-02-11 11:52:00-06:00,0,5567,7,M0
1.0,0.9996471469494399,0.00035285305056012627,0.004988612094125923,0.00012167346571038837,1.0,1.0,,,1.0,,STOP,2026-02-12 10:01:00-06:00,0,5569,7,M0
2.5,2.499681453995092,0.00031854600490796434,0.0042838945487622794,0.0021968689993652714,1.0,1.0,,,,1.0,TARGET,2026-02-13 10:46:00-06:00,0,5573,7,M0
1.0,0.9996529241653874,0.00034707583461262914,0.0008377692559615186,0.005864384791730631,1.0,1.0,,,1.0,,STOP,2026-02-13 14:16:00-06:00,0,5574,7,M0
1.0,0.9996513545416852,0.0003486454583147653,0.002644896580318909,0.005049348016972463,1.0,1.0,,,1.0,,STOP,2026-02-19 10:47:00-06:00,0,5581,7,M0
1.0,0.9996475779253624,0.00035242207463755,0.0,0.008142165172660637,,1.0,,,1.0,,STOP,2026-02-19 13:48:00-06:00,0,5584,7,M0
3.0,2.9996824691439317,0.0003175308560685586,0.0017518943783092888,0.009854405877989749,1.0,1.0,,,,1.0,TARGET,2026-02-20 10:03:00-06:00,0,5585,7,M0
3.0,2.9996787028933802,0.0003212971066199172,0.001440297374503077,0.0034345552776611837,1.0,1.0,,,,1.0,TARGET,2026-02-20 13:02:00-06:00,0,5587,7,M0
1.0,0.9996444936892449,0.0003555063107551147,0.006374595916988263,0.0047809469377411975,1.0,1.0,,,1.0,,STOP,2026-02-23 10:02:00-06:00,0,5588,7,M0
3.0,2.9996747019440746,0.0003252980559255593,0.0026921218421425593,0.0019069196381843129,1.0,1.0,,,,1.0,TARGET,2026-02-26 13:04:00-06:00,0,5593,7,M0
3.0,2.9996750564554238,0.0003249435445760566,0.0,0.006947068884039832,,1.0,,,,1.0,TARGET,2026-03-02 13:31:00-06:00,0,5597,7,M0
1.0,0.9996399269075444,0.0003600730924555616,0.004097383465873632,0.0032282415185671035,1.0,1.0,,,1.0,,STOP,2026-03-05 11:46:00-06:00,0,5604,7,M0
3.0,2.999675280388889,0.00032471961111125254,0.00022394455938707072,0.005150724865902626,1.0,1.0,,,,1.0,TARGET,2026-03-05 15:18:00-06:00,0,5606,7,M0
1.0,0.9996406504397517,0.0003593495602483401,0.00433697745127307,0.005452200224457573,1.0,1.0,,,1.0,,STOP,2026-03-06 14:33:00-06:00,0,5609,7,M0
3.0,2.9996801781270976,0.0003198218729022975,0.0,0.010256356613763335,,1.0,,,,1.0,TARGET,2026-03-09 10:04:00-05:00,0,5610,7,M0
2.5,2.499679192070686,0.000320807929313773,0.0019912216302234186,0.0017699747824208164,1.0,1.0,,,,1.0,TARGET,2026-03-09 13:47:00-05:00,0,5612,7,M0
3.0,2.9996783598625267,0.00032164013747344765,0.0065437131417011764,0.00166365588348335,1.0,1.0,,,,1.0,TARGET,2026-03-10 10:01:00-05:00,0,5613,7,M0
1.0,0.9996541245712584,0.0003458754287416694,0.003935823844301755,0.002743149952089102,1.0,1.0,,,1.0,,STOP,2026-03-11 10:46:00-05:00,0,5617,7,M0
3.0,2.9996757412282453,0.0003242587717545503,0.002459894130551761,0.0021244540218401573,1.0,1.0,,,,1.0,TARGET,2026-03-12 11:04:00-05:00,0,5618,7,M0
1.0,0.9996371592716338,0.0003628407283661829,0.0035032897911217663,0.004629347223982334,1.0,1.0,,,1.0,,STOP,2026-03-13 10:01:00-05:00,0,5620,7,M0
1.0,0.999658213839083,0.0003417861609169747,0.003889290796641436,0.0028285751248301357,1.0,1.0,,,1.0,,STOP,2026-03-17 10:33:00-05:00,0,5625,7,M0
1.0,0.9996870102156581,0.00031298978434187325,0.00010792751184202525,0.004964665544733161,1.0,1.0,,,1.0,,STOP,2026-03-18 14:17:00-05:00,0,5626,7,M0
1.0,0.9996815251199545,0.0003184748800455984,0.004941851586914459,0.003514205572916948,1.0,1.0,,,1.0,,STOP,2026-03-23 11:16:00-05:00,0,5633,7,M0
1.0,0.9996871903244883,0.0003128096755117002,0.0017258464855817945,0.0151011567488407,1.0,1.0,,,1.0,,STOP,2026-03-26 10:05:00-05:00,0,5640,7,M0
1.0,0.9996877143810053,0.00031228561899461076,0.005168865417841833,0.0004307387848201528,1.0,1.0,,,1.0,,STOP,2026-03-26 11:49:00-05:00,0,5641,7,M0
1.0,0.9996846331468382,0.00031536685316181575,0.007286061779945398,0.0008699775259636296,1.0,1.0,,,1.0,,STOP,2026-04-01 13:16:00-05:00,0,5652,7,M0
2.5,2.4997052874313916,0.000294712568608568,0.0007113751656068882,0.005691001324855106,1.0,1.0,,,,1.0,TARGET,2026-04-01 14:38:00-05:00,0,5653,7,M0
3.0,2.999704475821711,0.00029552417828916124,0.008560010681479152,0.003770480895413436,1.0,1.0,,,,1.0,TARGET,2026-04-02 10:11:00-05:00,0,5654,7,M0
3.0,2.9997012542655503,0.00029874573444986003,0.0007211103934996622,0.0029874573444986004,1.0,1.0,,,,1.0,TARGET,2026-04-02 15:16:00-05:00,0,5655,7,M0
1.0,0.999690526269311,0.00030947373068897905,0.00032014523864377144,0.010564792875244457,1.0,1.0,,,1.0,,STOP,2026-04-07 10:25:00-05:00,0,5658,7,M0
3.0,2.999703072068842,0.00029692793115804216,0.005426613914267667,0.0006143336506718114,1.0,1.0,,,,1.0,TARGET,2026-04-08 11:01:00-05:00,0,5661,7,M0
3.0,2.9997035411278716,0.00029645887212826456,0.00132895356471291,0.005213587061566032,1.0,1.0,,,,1.0,TARGET,2026-04-09 10:16:00-05:00,0,5665,7,M0
3.0,2.999702884797733,0.00029711520226725295,0.00307360554069572,0.0023564309145333853,1.0,1.0,,,,1.0,TARGET,2026-04-13 11:48:00-05:00,0,5671,7,M0
3.0,2.9996995849900614,0.00030041500993851464,0.001450279358323864,0.0008287310618993507,1.0,1.0,,,,1.0,TARGET,2026-04-13 15:21:00-05:00,0,5672,7,M0
3.0,2.9997027169994044,0.0002972830005956054,0.000102511379515726,0.0027678072469246016,1.0,1.0,,,,1.0,TARGET,2026-04-14 10:47:00-05:00,0,5673,7,M0
3.0,2.9997016537643297,0.00029834623567030066,0.0016460481968016587,0.0017489262091017624,1.0,1.0,,,,1.0,TARGET,2026-04-16 10:01:00-05:00,0,5677,7,M0
3.0,2.999702586645085,0.00029741335491501747,0.0033843588662743366,0.013947660782221509,1.0,1.0,,,,1.0,TARGET,2026-04-17 10:03:00-05:00,0,5679,7,M0
3.0,2.999700233775194,0.00029976622480574664,0.0008269413098089562,0.002687559256879108,1.0,1.0,,,,1.0,TARGET,2026-04-17 15:01:00-05:00,0,5680,7,M0
1.0,0.9996814930594891,0.000318506940510934,0.009665038194814547,0.0005491498974326448,1.0,1.0,,,1.0,,STOP,2026-04-20 10:04:00-05:00,0,5681,7,M0
1.0,0.9996892248229831,0.00031077517701695503,0.004500881874038659,0.0022504409370193296,1.0,1.0,,,1.0,,STOP,2026-04-21 10:17:00-05:00,0,5684,7,M0
3.0,2.999703079465835,0.0002969205341651815,0.001842955039645954,0.004402614816932001,1.0,1.0,,,,1.0,TARGET,2026-04-23 10:20:00-05:00,0,5688,7,M0
1.0,0.9996766108326939,0.00032338916730611557,0.019180323026431682,0.0005575675298381303,1.0,1.0,,,1.0,,STOP,2026-04-23 12:41:00-05:00,0,5689,7,M0
1.0,0.9996856514650512,0.00031434853494883674,0.003468673489090612,0.0032518813960224486,1.0,1.0,,,1.0,,STOP,2026-04-28 10:49:00-05:00,0,5695,7,M0
3.0,2.999705800866337,0.00029419913366323215,0.0027390953823818167,0.008014390192894945,1.0,1.0,,,,1.0,TARGET,2026-04-30 12:31:00-05:00,0,5703,7,M0
1.0,0.9996840780083052,0.0003159219916948114,0.004139667477380288,0.0018519565030385497,1.0,1.0,,,1.0,,STOP,2026-05-04 13:46:00-05:00,0,5708,7,M0
3.0,2.9997038272712797,0.0002961727287203814,0.0022468275971891,0.0019404420157542227,1.0,1.0,,,,1.0,TARGET,2026-05-06 10:07:00-05:00,0,5712,7,M0
1.0,0.9996931954239764,0.00030680457602366,0.00412599257411129,0.002539072353299255,1.0,1.0,,,1.0,,STOP,2026-05-07 10:41:00-05:00,0,5714,7,M0
1.0,0.9996811639362133,0.00031883606378671644,0.004177851870308698,0.007256269037904581,1.0,1.0,,,1.0,,STOP,2026-05-12 10:16:00-05:00,0,5722,7,M0
3.0,2.999708441322414,0.0002915586775857302,0.0020107495005912425,0.00563009860165548,1.0,1.0,,,,1.0,TARGET,2026-05-12 12:31:00-05:00,0,5724,7,M0
3.0,2.9997026235291506,0.0002973764708492745,0.0011279797170144895,0.004511918868057958,1.0,1.0,,,,1.0,TARGET,2026-05-13 10:16:00-05:00,0,5725,7,M0
3.0,2.999704829317749,0.0002951706822509388,0.0009160469449167065,0.00905868645528743,1.0,1.0,,,,1.0,TARGET,2026-05-14 10:04:00-05:00,0,5729,7,M0
1.0,0.9996811205865817,0.0003188794134183279,0.003738586226283844,0.0006597505105206783,1.0,1.0,,,1.0,,STOP,2026-05-18 13:38:00-05:00,0,5736,7,M0
3.0,2.9997068935284585,0.0002931064715415284,0.007074983795829995,0.004851417459997711,1.0,1.0,,,,1.0,TARGET,2026-05-19 10:16:00-05:00,0,5737,7,M0
3.0,2.9997078761927782,0.0002921238072217224,0.00815932013274466,0.0008058587785426825,1.0,1.0,,,,1.0,TARGET,2026-05-19 12:03:00-05:00,0,5739,7,M0
3.0,2.999703042966291,0.0002969570337086515,0.0008191918171273145,0.00450555499420023,1.0,1.0,,,,1.0,TARGET,2026-05-22 10:02:00-05:00,0,5746,7,M0
1.0,0.9996858431630558,0.00031415683694421186,0.0018416090441557246,0.0031415683694421184,1.0,1.0,,,1.0,,STOP,2026-05-22 13:16:00-05:00,0,5748,7,M0
1.0,0.9996901183046992,0.00030988169530075726,0.0006411345420015668,0.0027782496820067896,1.0,1.0,,,1.0,,STOP,2026-06-02 12:56:00-05:00,0,5763,7,M0
1.0,0.9996866849227503,0.00031331507724968955,0.0034572698179276087,0.0006482380908614267,1.0,1.0,,,1.0,,STOP,2026-06-03 11:02:00-05:00,0,5764,7,M0
3.0,2.9997129807590626,0.0002870192409375316,0.0023753316491381925,0.001583554432758795,1.0,1.0,,,,1.0,TARGET,2026-06-04 10:16:00-05:00,0,5767,7,M0
1.0,0.9996837595352284,0.0003162404647716864,0.0017447749780506836,0.0030533562115886963,1.0,1.0,,,1.0,,STOP,2026-06-05 10:34:00-05:00,0,5769,7,M0
1.0,0.9996735589578393,0.00032644104216069314,0.0024764492853569823,0.007541913732678082,1.0,1.0,,,1.0,,STOP,2026-06-05 13:33:00-05:00,0,5771,7,M0
1.0,0.9996686654685181,0.0003313345314819056,0.0010282795804610863,0.031076893987268386,1.0,1.0,,,1.0,,STOP,2026-06-09 10:06:00-05:00,0,5776,7,M0
3.0,2.9997212262542208,0.00027877374577928496,0.00740192359482929,0.0013458042899689617,1.0,1.0,,,,1.0,TARGET,2026-06-09 12:34:00-05:00,0,5777,7,M0
1.0,0.9996599435354662,0.00034005646453384687,0.004573173143731044,0.02720451716270775,1.0,1.0,,,1.0,,STOP,2026-06-10 10:16:00-05:00,0,5778,7,M0
1.0,0.999679737453576,0.00032026254642403604,0.000220870721671749,0.014908773712843056,1.0,1.0,,,1.0,,STOP,2026-06-11 12:16:00-05:00,0,5782,7,M0
3.0,2.999703584581348,0.0002964154186521256,0.00010221221332831918,0.0070526427196540235,1.0,1.0,,,,1.0,TARGET,2026-06-15 10:16:00-05:00,0,5784,7,M0
1.0,0.9997227165232032,0.0002772834767967396,0.0002868449759966272,0.005736899519932543,1.0,1.0,,,1.0,,STOP,2026-06-17 15:08:00-05:00,0,5792,7,M0
3.0,2.9997391713639416,0.0002608286360585144,0.006565686355955707,0.0015289954527568086,1.0,1.0,,,,1.0,TARGET,2026-06-18 11:21:00-05:00,0,5793,7,M0
1.0,0.9997249772287446,0.0002750227712553645,0.010621569096758906,0.0011380252603670254,1.0,1.0,,,1.0,,STOP,2026-06-22 10:06:00-05:00,0,5798,7,M0
3.0,2.9997365151781032,0.00026348482189664956,0.00190799353787229,0.0,1.0,,,,,1.0,TARGET,2026-06-22 15:17:00-05:00,0,5799,7,M0
1.0,0.9997158603418564,0.00028413965814350956,0.0056827931628701915,0.003135334158824933,1.0,1.0,,,1.0,,STOP,2026-06-23 10:06:00-05:00,0,5800,7,M0
1.0,0.9997223908883992,0.00027760911160076726,0.0018188183173843374,0.0020102728771090044,1.0,1.0,,,1.0,,STOP,2026-06-23 13:18:00-05:00,0,5802,7,M0
3.0,2.9997453491855324,0.00025465081446773277,0.008166388188103153,0.00237088689332027,1.0,1.0,,,,1.0,TARGET,2026-06-24 10:01:00-05:00,0,5804,7,M0
1.0,0.9997236379870139,0.0002763620129860821,0.002096539408859933,0.006861401701723418,1.0,1.0,,,1.0,,STOP,2026-06-24 12:53:00-05:00,0,5806,7,M0
1.0,0.9997163922372534,0.0002836077627465927,0.003422852309010601,0.006747908837763756,1.0,1.0,,,1.0,,STOP,2026-06-25 14:32:00-05:00,0,5810,7,M0
