signal_id,direction,mfe_r,mae_r,result_R,P_p0.5R_before_l0.5R,P_p0.5R_before_l1.0R,P_p1.0R_before_l0.5R,P_p1.0R_before_l1.0R,P_p1.5R_before_l0.5R,P_p1.5R_before_l1.0R,P_p2.0R_before_l0.5R,P_p2.0R_before_l1.0R,P_p2.5R_before_l0.5R,P_p2.5R_before_l1.0R,P_p3.0R_before_l0.5R,P_p3.0R_before_l1.0R,architecture
5374,Long,1.7147560540642135,0.025723391340725,1.4371335658401128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5375,Long,0.60185499995283,1.7489579875597947,-0.9999999999999712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5377,Short,0.3458828618640227,1.1557926885815508,-1.000000000000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5379,Short,2.1519166861821155,0.0,1.617461147908348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5380,Short,2.0626114285680552,1.2397725610091574,-1.0000000000000175,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5384,Short,1.925025479048328,0.294646756997193,0.6285797482606785,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5385,Long,2.0141750668270104,1.985439311524617,-1.000000000000033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5390,Long,1.9276699127654455,0.0725467171470866,1.6685744943829934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5392,Long,1.5012894965792831,0.634473537244816,1.1974570984620472,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5393,Long,0.5444779475031993,1.171141245572919,-0.9999999999999812,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5394,Long,0.0230591922597219,1.3720219394534563,-1.0000000000000202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5397,Long,1.1098756337204123,1.98544418921096,-0.9999999999999551,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5399,Short,0.2026147726763747,1.1788495864807256,-0.9999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5400,Short,1.7090096238075283,0.3307760562208119,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
5401,Long,0.2382783372975713,1.0960803515688282,-1.0000000000000309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5403,Long,1.0932361963447148,1.0686690908088785,-0.9999999999999994,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5406,Short,0.6927898649989341,1.200276136495858,-0.9999999999999902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5409,Long,1.4227611090124184,1.2966936689733437,-1.0000000000000235,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5412,Short,0.3214636939183093,1.315991996978079,-1.0000000000000226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5414,Short,1.7861145178333782,0.3391356679430465,1.4017607608312588,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5417,Long,1.3381403912846124,0.7186309508750696,0.3469252866293439,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
5418,Long,2.2144332397280646,0.0,1.6209450032775954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5420,Short,0.8156549332183348,1.139685058707215,-0.9999999999999916,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5421,Short,2.755080750989241,0.0,2.544830326101145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5423,Short,0.2713751356759417,1.1436523574914683,-1.0000000000000084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5425,Long,1.7774982381351812,0.8822490540195886,1.1689951676053076,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5427,Short,0.9808766147604469,0.5554361553462771,-0.3427159256391923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5428,Short,0.8294457832642954,0.701838739685173,-0.2658480074565049,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5429,Short,1.907537904773612,0.0,1.7716643658219795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5431,Long,1.5147753574761746,0.0660262367939365,0.9163290396453468,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5432,Long,0.6132848190873857,0.0,0.4661290577511181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5433,Long,0.8637447738158224,1.0786400843605428,-0.9999999999999744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5434,Long,3.655960271948425,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5437,Long,0.7550121139576361,2.092012732424283,-0.9999999999999648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5440,Short,3.837549247646266,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5443,Short,1.6415488724809977,0.4996018307550862,1.2846904219416504,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5444,Long,0.7072060135925736,1.29473100950025,-0.9999999999999858,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5446,Long,0.5724036132601339,1.11376703380277,-0.9999999999999698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5448,Short,3.185198704851286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5452,Short,0.0172686112024636,1.2519743121786129,-1.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5454,Short,0.4242631304647259,1.242900177540215,-0.999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5456,Long,0.3991440969453025,1.1752576187833907,-1.000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5457,Short,1.7865231556727912,0.2123864747231532,1.508324392679541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5458,Short,2.1706667413004372,0.6811659855399295,1.7303837939987663,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
5462,Long,4.91922454211916,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5465,Long,4.309220336570064,0.1774189353582975,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5468,Short,0.5857466815536417,1.137537033741855,-0.9999999999999816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5469,Short,1.6616081375858804,0.6855537910336147,0.9129444189744896,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
5471,Short,1.6913968409616464,0.2602148986094841,1.517920241888657,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5475,Long,1.737997799867567,2.733752412630314,-1.0000000000000215,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5479,Long,1.3670371445543643,1.1880203756246264,-0.9999999999999912,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5483,Short,0.9866281707208696,0.6384064634076215,-0.4145496515633906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5484,Short,0.5723566725741319,1.0417993625838478,-0.999999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5486,Long,3.7150642665632994,0.4805935293500777,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5489,Long,0.4503378761793542,1.129896481877135,-1.0000000000000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5491,Long,1.2247306579725563,0.1143720813760808,0.611496693224115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5492,Short,5.22317413198149,0.2896572416662364,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5493,Long,2.1680925725386215,0.6325081800604149,0.5731741778381533,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
5494,Long,3.1844494010981297,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5497,Long,0.2049350977912089,1.0759092634038467,-1.0000000000000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5499,Long,0.0790308994872314,2.7136979332493807,-1.0000000000000049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5501,Long,0.3657476479197859,0.3886068759147725,-0.2628811219423461,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5502,Long,1.235107999557832,1.3014863655151852,-1.000000000000038,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5505,Short,4.1488882215621645,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5507,Short,3.3047124050397447,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5510,Short,1.659870094504437,0.8991190152180086,-0.0129965726927606,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5514,Long,0.5442580022742032,0.8934859810412966,0.3108580049827259,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5515,Long,0.6223093507291462,0.3011174277721675,-0.2308566946253284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5516,Short,0.0198430342317325,1.7759515637400594,-0.9999999999999668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5518,Long,0.0083171460453214,2.545046689868373,-1.0000000000000204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5521,Long,0.7780741260025948,2.339697609691647,-1.0000000000000184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5523,Short,0.8972741014864798,0.8136771355094785,0.1504745387586022,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5524,Short,2.424103526678552,0.5205318328343431,0.0123069465060855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5526,Long,1.8667738765460913,0.5158190974666831,-0.3602546077545088,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5528,Long,0.0,1.079027729155146,-1.0000000000000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5529,Short,0.9420802369766365,0.8560043776731864,-0.8225516406564455,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5531,Short,0.1531062665066986,1.290444174823713,-1.0000000000000338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5534,Long,2.1812752742772563,0.7367863148669844,1.9679950252368137,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
5535,Short,1.069861006566079,0.8171379341488949,0.2021784579337472,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5536,Long,0.8669914579609521,1.1351331459901126,-1.0000000000000075,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5537,Short,3.4172742501842177,0.2901849790288204,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5539,Long,0.266243436756351,2.321096628132291,-1.0000000000000149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5542,Short,0.4192376405132909,1.4673317417965182,-1.0000000000000269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5546,Short,1.4818980204400107,0.6788583110395581,0.9437786275428002,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5551,Short,0.0102004250435784,2.1624901092386266,-1.0000000000000226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5553,Short,1.040216909212896,2.211991897111261,-0.9999999999999756,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5555,Short,0.5621222064782679,1.2532560669023678,-1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5559,Long,3.101654528364155,0.7838420411355066,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
5561,Short,2.593268943863027,2.57792415721295,-1.000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5562,Long,2.399467283973377,0.2722084733919377,2.338976512108502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5564,Short,2.5024988499777647,0.0446874794638886,1.1022911601092535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5568,Long,1.892564493191243,0.0,1.3015989104779655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5571,Long,1.6267337752589786,0.6672790494977959,0.2885596274841934,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5572,Long,1.5167203702883816,3.8240715718973024,-0.9999999999999752,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5575,Short,0.4144549566731107,1.7614335658607203,-1.0000000000000513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5577,Long,2.355689902289938,0.983694684472721,-0.7377710133545408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5579,Long,0.6086084077623847,1.1969298685993566,-1.000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5581,Long,3.3216236924692537,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5584,Long,2.133939564928498,0.940769055506112,1.6520822438156113,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
5585,Long,1.609470625013384,1.4047734647148955,-0.9999999999999856,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5586,Long,1.6709853127729883,0.6178433089244663,0.6599689890784072,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5587,Short,0.8336898887673644,0.6805420291782486,0.5124891789001131,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
5589,Long,1.793458762317375,0.4270480633202609,1.1868812879968502,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5591,Short,0.0685439749985096,1.3823034958032785,-0.999999999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5592,Long,1.308379880566871,0.6425079770640885,0.8644652782316826,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5593,Short,1.332175543888785,0.1248914572395736,1.2905450581422604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5595,Long,1.56923594796178,0.0558786409355574,1.4227092227333316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
5596,Long,0.387622295258959,0.7198699769094953,-0.083061920412634,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5598,Long,1.6414812570777308,0.6166520377625553,-0.3764250915029504,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5600,Short,5.055862977087024,2.412274492335639,-1.0000000000000135,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5601,Long,1.0270717468066752,0.828383599922808,-0.7510729604757461,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5605,Long,0.0,2.109489610158792,-1.0000000000000573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5606,Long,0.0314277263152633,2.199940842068437,-1.000000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5607,Long,3.1662010965192,0.6171408916944203,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
5610,Short,0.5502687706285871,0.6236379400457321,0.2078793133485773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5612,Short,1.300938528193242,1.3799409670363216,-1.000000000000018,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5614,Short,0.7328411765349966,1.4380279690498046,-0.9999999999999613,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5616,Short,1.0830870557669836,0.7040065862485394,0.9856092207479552,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5619,Long,0.3583658460409681,1.436713430099828,-1.0000000000000369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5623,Long,1.790142625502177,0.0,0.1692935368839765,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5630,Long,0.0108967282155861,1.4462930177050644,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5634,Short,0.0100469961912752,2.124222051869623,-0.9999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5638,Long,1.808086672854468,0.10946662528764,1.7036529958559146,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5648,Long,0.0044129907837218,1.9309986815057016,-1.0000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5651,Short,0.0349277993478056,1.7399865375098504,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5658,Long,0.0093909033783324,1.4709120238903928,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5662,Long,1.517667403911222,0.0581684370837053,-0.0359586701971996,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5668,Short,1.532413668285967,0.0633184814326493,-0.0617222171948514,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5672,Long,0.0278012693165092,1.5536003441578714,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5682,Short,0.1744973349976444,1.573954367171444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5686,Long,1.7358513543822622,0.0011673512806874,0.0157592422892807,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5693,Short,1.7369225299622262,0.1068510100455231,1.610482168075024,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5695,Short,0.0301675604725051,1.6603331430423185,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5701,Long,1.5701746637181944,0.0052444043544361,1.5581125337029913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5704,Long,0.0,1.6176524272939647,-1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5710,Short,1.7967057698865008,0.0264044936122264,1.7895045443558937,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5713,Long,1.7070517212138991,0.0349829981075443,-0.0059293217131431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5721,Long,0.0,1.689030981437638,-0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5724,Long,0.0761185291225566,1.6853118088541057,-0.9999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5730,Long,1.66143395608156,0.0242867422151457,1.589677672264084,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
5735,Long,0.0,1.5241760373337292,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
