trade_id,direction,system,A_eventual_5m,B_at_horizon_5m,A_eventual_10m,B_at_horizon_10m,A_eventual_15m,B_at_horizon_15m,A_eventual_30m,B_at_horizon_30m,A_eventual_60m,B_at_horizon_60m,C_target_before_stop,D_stop_before_target
D-016228,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-029555,LONG,D,False,False,False,False,False,False,False,False,True,False,False,True
D-038527,SHORT,D,True,True,True,False,True,False,True,True,True,True,False,True
D-014489,SHORT,D,True,True,True,True,True,True,True,True,True,True,False,True
D-020006,LONG,D,True,True,True,False,True,False,True,True,True,True,False,True
D-016781,SHORT,D,True,False,True,False,True,False,True,False,True,True,False,True
D-014857,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-013175,LONG,D,False,False,False,False,False,False,False,False,True,False,False,True
D-022289,SHORT,D,False,False,True,False,True,False,True,False,True,False,False,True
D-012831,SHORT,D,True,False,True,True,True,True,True,False,True,True,False,True
D-037108,SHORT,D,False,False,True,False,True,False,True,False,True,False,False,True
D-014978,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-038224,SHORT,D,True,False,True,True,True,True,True,True,True,True,False,True
D-007309,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-004450,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-029971,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-008250,LONG,D,True,False,True,False,True,True,True,False,True,True,False,True
D-041988,LONG,D,False,False,False,False,False,False,False,False,True,True,False,True
D-007034,LONG,D,True,True,True,True,True,False,True,False,True,False,False,True
D-034507,LONG,D,False,False,False,False,False,False,True,False,True,False,False,True
D-045332,SHORT,D,True,False,True,False,True,True,True,True,True,True,True,False
D-016419,SHORT,D,False,True,True,False,True,False,True,False,True,False,False,True
D-027360,SHORT,D,True,False,True,False,True,True,True,False,True,False,False,True
D-016455,LONG,D,False,False,False,False,False,False,True,False,True,False,False,True
D-014425,SHORT,D,True,False,True,False,True,False,True,False,True,True,True,False
D-000232,SHORT,D,True,False,True,True,True,True,True,True,True,False,False,True
D-042874,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-006101,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-046561,LONG,D,False,False,True,True,True,False,True,False,True,False,False,True
D-000880,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-026611,SHORT,D,True,False,True,True,True,True,True,True,True,True,True,False
D-035339,LONG,D,False,False,False,False,False,False,True,True,True,True,False,True
D-014472,LONG,D,True,True,True,True,True,True,True,True,True,True,False,True
D-022056,LONG,D,False,False,False,False,True,True,True,False,True,True,False,True
D-012669,SHORT,D,True,True,True,True,True,True,True,False,True,False,False,True
D-004163,SHORT,D,True,True,True,False,True,True,True,True,True,True,False,True
D-004274,LONG,D,True,False,True,False,True,False,True,False,True,True,False,True
D-037074,LONG,D,False,False,True,True,True,False,True,False,True,True,False,True
D-018893,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-011043,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-014807,SHORT,D,False,False,True,False,True,False,True,True,True,True,False,True
D-016064,LONG,D,False,False,False,False,False,False,True,True,True,True,False,True
D-026575,SHORT,D,False,True,False,False,False,True,True,False,True,False,False,True
D-008566,SHORT,D,False,True,False,True,True,False,True,True,True,True,False,True
D-010870,LONG,D,True,False,True,True,True,True,True,False,True,True,False,True
D-020349,LONG,D,False,False,True,True,True,False,True,False,True,True,False,True
D-001277,SHORT,D,True,False,True,False,True,False,True,False,True,True,False,True
D-006852,SHORT,D,False,True,True,False,True,True,True,False,True,False,False,True
D-010701,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-003228,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-033863,SHORT,D,False,False,True,False,True,False,True,True,True,True,False,True
D-012526,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-040499,SHORT,D,False,False,False,True,False,True,False,True,False,True,False,True
D-033043,LONG,D,True,True,True,True,True,True,True,False,True,False,False,True
D-043065,LONG,D,True,True,True,False,True,False,True,True,True,True,False,True
D-008685,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-000817,LONG,D,True,False,True,False,True,True,True,True,True,True,False,True
D-016436,SHORT,D,True,False,True,False,True,True,True,True,True,True,False,True
D-029592,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-046444,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-009085,LONG,D,False,False,True,False,True,False,True,False,True,False,False,True
D-015281,LONG,D,True,True,True,True,True,False,True,False,True,False,True,False
D-021969,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-015558,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-025443,SHORT,D,True,False,True,False,True,False,True,True,True,True,True,False
D-035179,SHORT,D,True,False,True,False,True,False,True,True,True,False,True,False
D-010133,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-045952,SHORT,D,True,False,True,False,True,False,True,True,True,True,True,False
D-041440,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-020253,LONG,D,True,False,True,True,True,True,True,True,True,True,False,True
D-007071,LONG,D,False,False,False,False,False,False,True,True,True,True,False,True
D-040014,SHORT,D,True,False,True,False,True,False,True,False,True,True,True,False
D-037023,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-025604,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-020095,LONG,D,False,False,False,False,False,False,False,False,True,False,False,True
D-019111,LONG,D,False,False,True,False,True,False,True,False,True,True,False,True
D-026880,LONG,D,False,False,True,True,True,True,True,True,True,True,False,True
D-037325,LONG,D,False,False,False,False,True,False,True,False,True,False,False,True
D-008455,SHORT,D,False,False,True,False,True,True,True,True,True,True,False,True
D-040860,SHORT,D,True,False,True,True,True,False,True,True,True,True,False,True
D-035374,LONG,D,True,True,True,True,True,False,True,False,True,False,True,False
D-005752,LONG,D,False,False,False,False,False,False,False,False,True,False,False,True
D-021490,LONG,D,True,False,True,False,True,False,True,True,True,True,False,True
D-036674,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-015075,LONG,D,True,True,True,True,True,True,True,False,True,False,True,False
D-012956,SHORT,D,True,False,True,True,True,True,True,True,True,True,False,True
D-003793,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-025101,SHORT,D,False,True,False,True,False,False,False,True,False,True,False,True
D-024621,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-016373,LONG,D,False,False,False,False,False,False,True,False,True,True,False,True
D-046543,LONG,D,True,True,True,True,True,True,True,False,True,False,False,True
D-013589,SHORT,D,False,True,False,False,True,True,True,True,True,True,False,True
D-028286,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-011083,SHORT,D,True,True,True,True,True,False,True,False,True,True,False,True
D-027470,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-012423,LONG,D,True,False,True,True,True,False,True,True,True,True,False,True
D-045958,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-013299,LONG,D,False,False,False,False,True,True,True,False,True,False,False,True
D-014207,SHORT,D,True,False,True,False,True,False,True,True,True,True,False,True
D-012066,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-021621,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-036534,LONG,D,False,False,False,False,True,True,True,False,True,False,False,True
D-013580,LONG,D,False,False,False,False,False,False,False,False,True,False,False,True
D-041467,LONG,D,True,False,True,False,True,True,True,True,True,True,False,True
D-032610,SHORT,D,False,True,False,True,True,False,True,False,True,False,False,True
D-022325,LONG,D,False,False,False,False,True,True,True,False,True,False,False,True
D-012466,LONG,D,True,True,True,False,True,False,True,False,True,False,True,False
D-016285,LONG,D,True,True,True,True,True,True,True,False,True,True,True,False
D-033396,LONG,D,False,False,False,False,True,True,True,True,True,False,False,True
D-027768,SHORT,D,True,True,True,True,True,True,True,True,True,True,False,True
D-029459,SHORT,D,False,False,True,False,True,False,True,False,True,True,False,True
D-033905,LONG,D,False,False,False,False,True,True,True,False,True,False,False,True
D-033317,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-040479,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-022958,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-026952,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-043699,SHORT,D,False,True,False,True,False,True,False,True,True,False,False,True
D-041429,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-018623,LONG,D,False,False,False,False,True,True,True,True,True,True,False,True
D-034683,LONG,D,True,True,True,False,True,True,True,False,True,False,True,False
D-032297,SHORT,D,False,True,True,True,True,True,True,True,True,True,False,True
D-034116,LONG,D,False,False,False,False,True,True,True,False,True,False,False,True
D-006433,LONG,D,False,True,True,True,True,False,True,False,True,False,False,True
D-040458,SHORT,D,False,True,False,True,True,True,True,False,True,False,False,True
D-043431,SHORT,D,True,False,True,True,True,True,True,False,True,False,False,True
D-019228,LONG,D,True,True,True,False,True,False,True,False,True,True,False,True
D-039084,SHORT,D,False,True,False,True,False,False,True,False,True,False,False,True
D-029543,SHORT,D,True,False,True,False,True,False,True,False,True,True,True,False
D-037050,LONG,D,False,False,True,True,True,True,True,True,True,True,False,True
D-034942,LONG,D,False,False,True,False,True,False,True,True,True,True,False,True
D-037894,SHORT,D,False,True,False,True,False,True,True,True,True,True,False,True
D-043631,LONG,D,False,False,False,False,True,False,True,False,True,False,False,True
D-036025,LONG,D,False,False,True,True,True,True,True,True,True,True,False,True
D-011714,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-002297,LONG,D,False,False,True,False,True,True,True,True,True,True,False,True
D-029112,LONG,D,False,False,True,True,True,True,True,False,True,False,False,True
D-029817,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-000891,LONG,D,True,False,True,True,True,True,True,False,True,True,False,True
D-001108,LONG,D,False,False,True,True,True,True,True,False,True,True,False,True
D-013739,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-026057,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-012141,LONG,D,False,False,False,False,False,False,False,False,True,False,False,True
D-028878,LONG,D,False,False,False,False,False,False,True,True,True,True,False,True
D-019014,LONG,D,False,False,True,False,True,False,True,True,True,False,False,True
D-030788,SHORT,D,True,True,True,True,True,True,True,True,True,True,False,True
D-030910,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-040715,SHORT,D,True,False,True,False,True,True,True,False,True,False,True,False
D-006543,SHORT,D,True,False,True,True,True,False,True,True,True,True,False,True
D-044668,SHORT,D,True,False,True,True,True,True,True,True,True,True,False,True
D-043636,SHORT,D,False,False,True,False,True,False,True,False,True,True,False,True
D-013453,LONG,D,False,False,True,False,True,True,True,False,True,False,False,True
D-021223,SHORT,D,True,False,True,True,True,True,True,False,True,False,False,True
D-002186,LONG,D,False,False,True,True,True,False,True,False,True,False,False,True
D-004963,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-031403,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-019765,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-028565,LONG,D,True,True,True,False,True,False,True,True,True,True,True,False
D-015508,SHORT,D,False,True,False,True,False,False,False,True,False,True,False,True
D-012660,SHORT,D,True,False,True,False,True,False,True,False,True,True,False,True
D-009452,SHORT,D,True,True,True,False,True,False,True,False,True,False,True,False
D-026126,SHORT,D,True,True,True,False,True,False,True,False,True,True,False,True
D-033240,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-012147,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
