signal_id,direction,entry_timestamp,mfe_1,mae_1,mfe_2,mae_2,mfe_3,mae_3,mfe_6,mae_6,mfe_12,mae_12,mfe_18,mae_18,mfe_24,mae_24,mfe_36,mae_36,mfe_r,mae_r,bars_to_mfe,bars_to_mae,p_0.25R_before_0.25R,p_0.25R_before_0.5R,p_0.25R_before_0.75R,p_0.25R_before_1.0R,p_0.5R_before_0.25R,p_0.5R_before_0.5R,p_0.5R_before_0.75R,p_0.5R_before_1.0R,p_0.75R_before_0.25R,p_0.75R_before_0.5R,p_0.75R_before_0.75R,p_0.75R_before_1.0R,p_1.0R_before_0.25R,p_1.0R_before_0.5R,p_1.0R_before_0.75R,p_1.0R_before_1.0R,p_1.25R_before_0.25R,p_1.25R_before_0.5R,p_1.25R_before_0.75R,p_1.25R_before_1.0R,p_1.5R_before_0.25R,p_1.5R_before_0.5R,p_1.5R_before_0.75R,p_1.5R_before_1.0R,p_2.0R_before_0.25R,p_2.0R_before_0.5R,p_2.0R_before_0.75R,p_2.0R_before_1.0R,p_2.5R_before_0.25R,p_2.5R_before_0.5R,p_2.5R_before_0.75R,p_2.5R_before_1.0R,p_3.0R_before_0.25R,p_3.0R_before_0.5R,p_3.0R_before_0.75R,p_3.0R_before_1.0R
417,Long,2021-08-02 01:45:00-05:00,0.17614226402510627,0.6341121504903826,0.17614226402510627,1.3034527537857865,1.1977673953707226,1.4091381122008502,1.655737281835999,1.4091381122008502,1.655737281835999,1.4091381122008502,1.655737281835999,1.5852803762259566,1.655737281835999,2.2898494323263816,1.655737281835999,2.2898494323263816,1.655737281835999,2.2898494323263816,6.0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
418,Long,2021-08-02 04:35:00-05:00,0.5260499431627782,0.13151248579069455,0.5260499431627782,0.16439060723836818,0.5260499431627782,0.16439060723836818,0.5260499431627782,0.9863436434302091,0.5260499431627782,2.4987372300231967,0.5260499431627782,5.819427496238234,0.5260499431627782,5.819427496238234,0.5260499431627782,5.819427496238234,0.5260499431627782,5.819427496238234,1.0,18.0,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
419,Short,2021-08-02 08:35:00-05:00,1.8083942025099142,0.19102755660315995,2.343271360998762,0.19102755660315995,2.572504428922554,0.19102755660315995,2.572504428922554,0.19102755660315995,2.572504428922554,1.846599713830546,2.572504428922554,2.5597692584823433,2.572504428922554,3.323879484894983,2.572504428922554,3.323879484894983,2.572504428922554,3.323879484894983,3.0,24.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
420,Short,2021-08-03 10:15:00-05:00,0.04501951019618123,0.45662646056126677,0.4694891777601757,0.6238417841470827,0.4694891777601757,1.324859871487619,0.4694891777601757,3.093483486337596,0.4694891777601757,3.9681482558634027,0.4694891777601757,3.9681482558634027,0.4694891777601757,4.360461130430124,0.4694891777601757,4.399049282026851,0.4694891777601757,4.399049282026851,2.0,36.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
421,Long,2021-08-03 10:40:00-05:00,0.43737774959367787,0.017264911168171495,0.6905964467268598,0.017264911168171495,1.1337291667099283,0.017264911168171495,1.2200537225507857,0.017264911168171495,1.2200537225507857,0.017264911168171495,1.571106916303606,0.017264911168171495,1.571106916303606,0.017264911168171495,1.605636738639949,0.017264911168171495,1.605636738639949,0.017264911168171495,36.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
422,Long,2021-08-03 14:30:00-05:00,0.037760647785286545,0.5286490689940117,0.037760647785286545,0.6545178949449667,0.037760647785286545,0.8936686642517815,0.30208518228229236,0.8936686642517815,0.30208518228229236,0.8936686642517815,0.30208518228229236,0.8936686642517815,0.30208518228229236,0.8936686642517815,0.30208518228229236,0.8936686642517815,0.30208518228229236,0.8936686642517815,6.0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
423,Short,2021-08-04 02:45:00-05:00,0.32375857019070164,0.4208861412479121,1.1007791386483856,0.4208861412479121,1.1655308526865258,0.4208861412479121,2.104430706239561,0.4208861412479121,2.104430706239561,0.4208861412479121,2.104430706239561,0.4208861412479121,2.104430706239561,0.4208861412479121,2.104430706239561,0.8093964254767541,2.104430706239561,0.8093964254767541,6.0,36.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False
424,Long,2021-08-04 12:00:00-05:00,0.7452029005367735,0.0,0.8267094677829832,0.0,0.943147420991854,0.0,1.327392666581128,0.011643795320887086,1.327392666581128,0.23287590641774175,1.327392666581128,0.23287590641774175,1.5486247776779827,0.23287590641774175,1.5486247776779827,0.5821897660443544,1.5486247776779827,0.5821897660443544,24.0,36.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
425,Short,2021-08-05 00:35:00-05:00,0.04880689250219471,0.7321033875329206,0.04880689250219471,0.7321033875329206,0.04880689250219471,0.9273309575416995,1.1225585275504784,0.9273309575416995,2.3427308401053457,0.9273309575416995,2.3427308401053457,3.172448012642656,2.3427308401053457,3.172448012642656,2.3427308401053457,3.172448012642656,2.3427308401053457,3.172448012642656,12.0,18.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
426,Long,2021-08-05 04:15:00-05:00,0.24175593113519447,0.34536561590742065,0.6216581086333571,0.34536561590742065,0.8288774781778095,0.34536561590742065,0.8288774781778095,0.34536561590742065,2.555705557714913,0.34536561590742065,2.555705557714913,0.34536561590742065,2.555705557714913,0.34536561590742065,2.555705557714913,0.34536561590742065,2.555705557714913,0.34536561590742065,12.0,1.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False
427,Long,2021-08-05 13:00:00-05:00,0.1375764583168175,0.4815176041088613,0.1375764583168175,0.4815176041088613,0.1834352777557567,0.5044470138283309,0.22929409719469585,0.8713175693398443,0.22929409719469585,0.8713175693398443,0.22929409719469585,1.6967763192407492,1.2840469442902969,1.6967763192407492,1.3069763540097663,1.6967763192407492,1.3069763540097663,1.6967763192407492,36.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
428,Short,2021-08-05 14:05:00-05:00,0.19911004265456037,0.2737763086500205,0.7217739046227813,0.2737763086500205,0.7217739046227813,0.2737763086500205,0.8711064366137016,0.2737763086500205,0.8711064366137016,2.3644317565229045,0.8711064366137016,2.3644317565229045,0.8711064366137016,2.3893205118547245,0.8711064366137016,2.3893205118547245,0.8711064366137016,2.3893205118547245,6.0,24.0,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,Short,2021-08-05 20:35:00-05:00,0.0896881182361782,0.5829727685351583,0.2690643547085346,0.6278168276532474,0.2690643547085346,0.6726608867713365,0.2690643547085346,0.9417252414798711,0.2690643547085346,0.9417252414798711,0.2690643547085346,1.1211014779522275,0.2690643547085346,1.4350098917788512,0.2690643547085346,2.0179826603140096,0.2690643547085346,2.0179826603140096,2.0,36.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
430,Short,2021-08-06 05:05:00-05:00,0.2841702560879869,0.8119150173942483,0.36536175782741176,0.8119150173942483,0.36536175782741176,0.8119150173942483,0.36536175782741176,0.8119150173942483,0.44655325956683656,1.2584682769610849,0.44655325956683656,1.2990640278307972,0.5683405121759738,1.2990640278307972,10.473703724385803,1.2990640278307972,10.473703724385803,1.2990640278307972,36.0,18.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431,Long,2021-08-09 02:00:00-05:00,2.647438781784438,0.0,3.451723981313887,0.0,3.451723981313887,0.0,3.954402231019793,0.0,3.954402231019793,0.0,4.859223080490423,0.0,6.26672217966696,0.0,7.372614329019953,0.0,7.372614329019953,0.0,36.0,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
432,Short,2021-08-10 08:30:00-05:00,1.5794099312200063,0.3454959224543764,1.7028013320965691,0.6416352845581276,1.7028013320965691,1.6287664915706315,1.7028013320965691,2.2950800563040716,8.415293539781596,2.2950800563040716,12.585922889409424,2.2950800563040716,13.770480337824429,2.2950800563040716,13.770480337824429,2.2950800563040716,13.770480337824429,2.2950800563040716,24.0,6.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
433,Short,2021-08-10 09:25:00-05:00,2.300814395303165,0.024219098897928053,2.300814395303165,0.024219098897928053,4.347328252178086,0.024219098897928053,4.347328252178086,0.024219098897928053,4.928586625728358,0.024219098897928053,4.928586625728358,0.024219098897928053,4.928586625728358,0.024219098897928053,4.928586625728358,0.024219098897928053,4.928586625728358,0.024219098897928053,12.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
434,Long,2021-08-11 00:00:00-05:00,1.4352289182898998,0.32618839052043175,1.4352289182898998,0.32618839052043175,1.630941952602159,0.32618839052043175,1.630941952602159,0.32618839052043175,1.630941952602159,2.6747448022675404,1.630941952602159,4.566637467286045,1.630941952602159,4.566637467286045,1.630941952602159,12.32992116167232,1.630941952602159,12.32992116167232,3.0,36.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
435,Long,2021-08-11 05:50:00-05:00,0.3168293566519555,0.1706004228125914,0.560544246384229,0.1706004228125914,0.560544246384229,0.43868680151809225,0.560544246384229,1.0236025368755486,0.560544246384229,1.2185744486613672,0.560544246384229,1.2185744486613672,8.99307943112089,1.2185744486613672,9.602366655451574,1.2185744486613672,9.602366655451574,1.2185744486613672,36.0,12.0,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436,Long,2021-08-11 11:00:00-05:00,0.15574803506484064,0.31969333513309395,0.15574803506484064,0.6229921402593626,0.15574803506484064,0.8689100903617425,0.15574803506484064,0.8689100903617425,0.6311894052627752,0.8689100903617425,0.7213593203003145,0.8689100903617425,0.7213593203003145,0.8689100903617425,0.7213593203003145,0.8689100903617425,0.7213593203003145,0.8689100903617425,18.0,3.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,Long,2021-08-11 14:05:00-05:00,0.2947286783532737,0.21716849983925432,0.2947286783532737,0.635993463814959,0.2947286783532737,0.635993463814959,0.2947286783532737,0.635993463814959,0.6515054995177629,0.7445777137345863,0.6515054995177629,0.7445777137345863,0.6515054995177629,1.2099387848187027,0.6515054995177629,1.4271072846579569,0.6515054995177629,1.4271072846579569,12.0,36.0,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
438,Long,2021-08-11 19:10:00-05:00,0.08064837000285141,0.40324185001425705,0.08064837000285141,0.5242144050185341,0.08064837000285141,0.5242144050185341,0.20162092500712853,0.8871320700313655,0.20162092500712853,1.0484288100370682,0.8871320700313655,1.0484288100370682,0.8871320700313655,1.0484288100370682,0.8871320700313655,1.0484288100370682,0.8871320700313655,1.0484288100370682,18.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
439,Short,2021-08-12 00:00:00-05:00,0.5103607784138643,0.44656568111213124,0.5103607784138643,0.5741558757155973,0.5103607784138643,0.7017460703190633,0.8293362649225294,1.0845166541294615,1.6586725298450589,1.0845166541294615,1.6586725298450589,1.2759019460346608,3.763910740802249,1.2759019460346608,4.274271519216113,1.2759019460346608,4.274271519216113,1.2759019460346608,36.0,18.0,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440,Short,2021-08-12 01:35:00-05:00,0.08167686152450858,0.6125764614338144,0.08167686152450858,0.6534148921960686,0.08167686152450858,0.6534148921960686,0.9392839075318486,0.8167686152450858,0.9392839075318486,1.0209607690563574,0.9392839075318486,2.3686289842107486,0.9392839075318486,3.920489353176412,0.9392839075318486,3.920489353176412,0.9392839075318486,3.920489353176412,6.0,24.0,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,Short,2021-08-12 04:40:00-05:00,0.23835623885986051,0.3064580213912492,0.23835623885986051,0.7491196078452759,0.23835623885986051,1.3960865418934687,0.23835623885986051,2.281409714801522,0.23835623885986051,3.8477507130234625,0.23835623885986051,4.801175668462904,0.23835623885986051,4.801175668462904,0.23835623885986051,4.801175668462904,0.23835623885986051,4.801175668462904,1.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
442,Long,2021-08-12 09:15:00-05:00,0.35886360415909896,0.15642772488986365,0.4876864364213396,0.15642772488986365,0.9661712419668049,0.15642772488986365,1.1502038594842916,0.15642772488986365,1.7207049737885,0.15642772488986365,2.1807865175822165,0.15642772488986365,2.4016256586032005,0.15642772488986365,2.4016256586032005,0.15642772488986365,2.4016256586032005,0.15642772488986365,24.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
