pullback_id,leg_id,leg_direction,start_i,deepest_i,depth_pts,depth_atr,depth_pct_of_leg,duration,speed,efficiency,overlapping_candles,prior_swing_holds
PB-0074129,LEG-0182142,BEAR,2971453,2971459,33.25,5.397101449275363,0.9432624113475178,7,4.75,0.08333333333333333,58,True
PB-0074130,LEG-0182143,BEAR,2971482,2971487,25.0,4.444444444444445,0.684931506849315,6,4.166666666666667,0.05931198102016608,59,True
PB-0074131,LEG-0182144,BEAR,2971488,2971488,22.25,3.7194029850746273,0.5933333333333334,1,22.25,0.050770108385624645,59,True
PB-0074132,LEG-0182145,BEAR,2971502,2971559,22.5,3.0958230958230954,0.6081081081081081,58,0.3879310344827586,0.05190311418685121,59,True
PB-0074133,LEG-0182146,BEAR,2971512,2971570,29.75,4.64066852367688,0.7300613496932515,59,0.5042372881355932,0.07212121212121213,59,True
PB-0074134,LEG-0182151,BEAR,2971602,2971617,8.75,1.380281690140845,0.1912568306010929,16,0.546875,0.02356902356902357,57,True
PB-0074135,LEG-0182152,BEAR,2971615,2971666,36.75,6.017543859649123,0.588,52,0.7067307692307693,0.0962671905697446,55,True
PB-0074136,LEG-0182155,BEAR,2971687,2971701,27.5,4.920127795527156,0.8870967741935484,15,1.8333333333333333,0.049773755656108594,57,True
PB-0074137,LEG-0182156,BEAR,2971693,2971701,28.0,5.19205298013245,0.8888888888888888,9,3.111111111111111,0.04842196281884998,57,True
PB-0074138,LEG-0182159,BEAR,2971735,2971735,20.75,1.923841059602649,0.5060975609756098,1,20.75,0.029611130931145202,57,True
PB-0074139,LEG-0182165,BULL,2971857,2971859,26.5,2.409090909090909,0.34415584415584416,3,8.833333333333334,0.037350246652572236,59,True
PB-0074140,LEG-0182166,BULL,2971871,2971911,15.75,1.3695652173913044,0.23247232472324722,41,0.38414634146341464,0.02309384164222874,59,True
PB-0074141,LEG-0182167,BULL,2971881,2971911,65.75,4.326674500587544,0.5583864118895966,31,2.120967741935484,0.10756646216768916,59,True
PB-0074142,LEG-0182170,BULL,2971929,2971932,27.75,2.861878453038674,0.6235955056179775,4,6.9375,0.05141269106067624,59,True
PB-0074143,LEG-0182171,BULL,2971958,2971964,44.75,5.54424778761062,0.5070821529745042,7,6.392857142857143,0.07604078164825828,59,True
PB-0074144,LEG-0182172,BULL,2971989,2971989,24.25,2.1762820512820515,0.49238578680203043,1,24.25,0.03883106485188151,57,True
PB-0074145,LEG-0182173,BULL,2972004,2972007,40.25,3.2338593974175036,0.8131313131313131,4,10.0625,0.06807610993657505,57,True
PB-0074146,LEG-0182174,BULL,2972024,2972034,28.25,2.8453237410071943,0.553921568627451,11,2.5681818181818183,0.047280334728033474,58,True
PB-0074147,LEG-0182175,BULL,2972043,2972073,25.75,2.8219178082191783,0.8174603174603174,31,0.8306451612903226,0.03445968551354968,59,True
PB-0074148,LEG-0182185,BEAR,2972196,2972204,94.25,3.844136926438456,0.5791090629800307,9,10.472222222222221,0.06350008421761832,59,True
PB-0074149,LEG-0182186,BEAR,2972240,2972246,107.5,4.146005509641873,0.40337711069418386,7,15.357142857142858,0.07940904893813482,59,True
PB-0074150,LEG-0182187,BEAR,2972268,2972271,26.75,1.2869415807560138,0.23464912280701755,4,6.6875,0.019899572252185232,59,True
PB-0074151,LEG-0182188,BEAR,2972284,2972330,93.0,3.509433962264151,0.9253731343283582,47,1.9787234042553192,0.07525794052195023,59,True
PB-0074152,LEG-0182191,BEAR,2972345,2972368,73.5,3.8359739049394226,0.8328611898016998,24,3.0625,0.06727688787185354,59,True
PB-0074153,LEG-0182195,BULL,2972434,2972436,48.5,3.6261682242990654,0.9107981220657277,3,16.166666666666668,0.06213965406790519,59,True
PB-0074154,LEG-0182197,BEAR,2972485,2972491,25.5,2.277511961722488,0.38345864661654133,7,3.642857142857143,0.03517241379310345,59,True
PB-0074155,LEG-0182198,BEAR,2972505,2972531,36.25,2.65359477124183,0.5686274509803921,27,1.3425925925925926,0.06657483930211203,59,True
PB-0074156,LEG-0182204,BULL,2972600,2972609,109.75,4.68088347296268,0.8641732283464567,10,10.975,0.12017519846701341,58,True
PB-0074157,LEG-0182205,BULL,2972658,2972691,88.25,4.631677600749766,0.5101156069364162,34,2.5955882352941178,0.13816046966731899,57,True
PB-0074158,LEG-0182208,BULL,2972706,2972712,23.25,2.1449752883031303,0.44711538461538464,7,3.3214285714285716,0.039356749894202285,57,True
PB-0074159,LEG-0182209,BULL,2972735,2972742,40.25,3.478395061728395,0.45609065155807366,8,5.03125,0.0844700944386149,57,True
PB-0074160,LEG-0182215,BULL,2972832,2972868,49.5,5.75103734439834,0.9252336448598131,37,1.337837837837838,0.13270777479892762,52,True
PB-0074161,LEG-0182216,BEAR,2972853,2972910,26.0,3.3548387096774195,0.7027027027027027,58,0.4482758620689655,0.08681135225375626,52,True
PB-0074162,LEG-0182218,BULL,2972895,2972895,8.0,1.3742331288343559,0.34408602150537637,1,8.0,0.03203203203203203,55,True
PB-0074163,LEG-0182219,BULL,2972908,2972908,8.75,2.2685185185185186,0.35714285714285715,1,8.75,0.03289473684210526,56,True
PB-0074164,LEG-0182220,BULL,2972931,2972939,6.0,1.506726457399103,0.21428571428571427,9,0.6666666666666666,0.024365482233502538,56,True
PB-0074165,LEG-0182223,BEAR,2972997,2973053,26.75,8.097297297297297,0.7642857142857142,57,0.4692982456140351,0.09361329833770779,51,True
PB-0074166,LEG-0182225,BULL,2973032,2973046,16.5,3.8661087866108783,0.8354430379746836,15,1.1,0.061855670103092786,48,True
PB-0074167,LEG-0182227,BULL,2973069,2973100,23.75,4.907749077490775,0.46798029556650245,32,0.7421875,0.09674134419551934,50,True
PB-0074168,LEG-0182233,BEAR,2973156,2973202,30.5,4.302267002518891,0.6971428571428572,47,0.648936170212766,0.04721362229102167,55,True
PB-0074169,LEG-0182236,BEAR,2973217,2973221,37.5,2.648171500630517,0.5725190839694656,5,7.5,0.0584339696143358,57,True
PB-0074170,LEG-0182237,BEAR,2973237,2973247,40.5,4.0355871886121,0.9700598802395209,11,3.6818181818181817,0.06464485235434957,55,True
PB-0074171,LEG-0182240,BEAR,2973264,2973264,49.75,4.82842287694974,0.9170506912442397,1,49.75,0.07868722815342033,56,True
PB-0074172,LEG-0182243,BULL,2973306,2973310,30.25,2.7861842105263155,0.8013245033112583,5,6.05,0.04900769542324828,55,True
PB-0074173,LEG-0182244,BULL,2973345,2973349,27.25,2.5647058823529414,0.3159420289855073,5,5.45,0.04932126696832579,58,True
PB-0074174,LEG-0182246,BULL,2973359,2973359,23.75,2.1279999999999997,0.5555555555555556,1,23.75,0.044206607724523034,59,True
PB-0074175,LEG-0182247,BULL,2973372,2973400,37.75,3.829710144927536,0.6593886462882096,29,1.3017241379310345,0.07603222557905337,59,True
PB-0074176,LEG-0182250,BULL,2973413,2973421,11.75,1.1171477079796266,0.23267326732673269,9,1.3055555555555556,0.02436495593571799,58,True
PB-0074177,LEG-0182251,BULL,2973424,2973428,19.25,2.313304721030043,0.32217573221757323,5,3.85,0.03894790085988872,58,True
PB-0074178,LEG-0182252,BULL,2973456,2973490,32.25,3.4139886578449907,0.516,35,0.9214285714285714,0.061487130600571975,57,True
PB-0074179,LEG-0182257,BULL,2973532,2973589,81.0,3.4054054054054057,0.8617021276595744,58,1.396551724137931,0.06398104265402843,59,True
PB-0074180,LEG-0182263,BULL,2973617,2973617,50.0,2.8629856850715747,0.56657223796034,1,50.0,0.059988002399520096,58,True
PB-0074181,LEG-0182266,BEAR,2973675,2973731,51.5,2.927918781725888,0.7984496124031008,57,0.9035087719298246,0.054167762292926636,59,True
PB-0074182,LEG-0182267,BEAR,2973682,2973731,55.5,3.1173520561685057,0.8102189781021898,50,1.11,0.05937416421503076,59,True
PB-0074183,LEG-0182274,BULL,2973805,2973856,32.25,2.960655737704918,0.4708029197080292,52,0.6201923076923077,0.04706311565122218,59,True
PB-0074184,LEG-0182280,BEAR,2973883,2973888,33.5,1.8592666005946483,0.46366782006920415,6,5.583333333333333,0.05998209489704566,58,True
PB-0074185,LEG-0182281,BEAR,2973907,2973918,47.75,3.5796519410977243,0.8565022421524664,12,3.9791666666666665,0.13291579679888657,57,True
PB-0074186,LEG-0182284,BEAR,2973942,2973971,19.5,3.466666666666667,0.5652173913043478,30,0.65,0.051655629139072845,55,True
PB-0074187,LEG-0182285,BEAR,2973953,2973971,25.25,5.891666666666667,0.6273291925465838,19,1.3289473684210527,0.06400506970849176,55,True
PB-0074188,LEG-0182287,BEAR,2973982,2973996,30.5,3.9537037037037037,0.7870967741935484,15,2.033333333333333,0.09697933227344992,47,True
PB-0074189,LEG-0182290,BEAR,2974015,2974070,35.5,6.496732026143791,0.922077922077922,56,0.6339285714285714,0.15203426124197003,35,True
PB-0074190,LEG-0182292,BULL,2974036,2974047,25.0,5.204460966542751,0.9090909090909091,12,2.0833333333333335,0.08665511265164645,39,True
PB-0074191,LEG-0182297,BEAR,2974097,2974100,23.5,3.0462962962962963,0.6103896103896104,4,5.875,0.060140754958413305,51,True
PB-0074192,LEG-0182299,BEAR,2974118,2974123,42.5,5.547785547785548,0.85,6,7.083333333333333,0.12082444918265814,51,True
PB-0074193,LEG-0182304,BEAR,2974195,2974203,29.0,5.542662116040956,0.8055555555555556,9,3.2222222222222223,0.13842482100238662,47,True
PB-0074194,LEG-0182308,BEAR,2974266,2974285,14.25,3.069230769230769,0.4253731343283582,20,0.7125,0.05993690851735016,42,True
PB-0074195,LEG-0182313,BULL,2974336,2974336,5.5,1.9012345679012346,0.3188405797101449,1,5.5,0.027742749054224466,46,True
PB-0074196,LEG-0182314,BULL,2974347,2974347,11.75,5.264,0.41228070175438597,1,11.75,0.06103896103896104,45,True
PB-0074197,LEG-0182315,BULL,2974366,2974425,11.0,2.933333333333333,0.37606837606837606,60,0.18333333333333332,0.06035665294924554,37,True
PB-0074198,LEG-0182318,BEAR,2974450,2974464,45.5,4.844106463878327,0.38396624472573837,15,3.033333333333333,0.1159235668789809,46,True
PB-0074199,LEG-0182319,BULL,2974470,2974501,36.75,4.435344827586206,0.84,32,1.1484375,0.10352112676056338,44,True
PB-0074200,LEG-0182322,BULL,2974529,2974584,44.0,5.638443935926773,0.6984126984126984,56,0.7857142857142857,0.09142857142857143,50,True
PB-0074201,LEG-0182323,BULL,2974536,2974595,57.25,9.656626506024097,0.9015748031496063,60,0.9541666666666667,0.11432850723914129,48,True
PB-0074202,LEG-0182324,BULL,2974546,2974596,78.5,13.005917159763314,0.9968253968253968,51,1.5392156862745099,0.1475563909774436,52,True
PB-0074203,LEG-0182325,BEAR,2974581,2974639,45.5,4.348122866894198,0.896551724137931,59,0.7711864406779662,0.09508881922675026,48,True
PB-0074204,LEG-0182328,BULL,2974610,2974613,48.75,5.960698689956332,0.8125,4,12.1875,0.10863509749303621,51,True
PB-0074205,LEG-0182329,BULL,2974656,2974699,56.5,6.804301075268817,0.8218181818181818,44,1.2840909090909092,0.15926708949964763,52,True
PB-0074206,LEG-0182332,BULL,2974751,2974798,37.25,7.371024734982332,1.0,48,0.7760416666666666,0.09329993738259236,50,True
PB-0074207,LEG-0182337,BULL,2974837,2974845,23.0,2.900900900900901,0.39826839826839827,9,2.5555555555555554,0.036036036036036036,52,True
PB-0074208,LEG-0182338,BULL,2974890,2974890,43.5,3.123076923076923,0.4046511627906977,1,43.5,0.03953646898432175,58,True
PB-0074209,LEG-0182339,BULL,2974903,2974936,78.5,3.2855007473841553,0.7056179775280899,34,2.3088235294117645,0.07544449783757809,58,True
PB-0074210,LEG-0182340,BULL,2974912,2974936,118.0,6.674747474747475,0.7827529021558872,25,4.72,0.11967545638945233,59,True
PB-0074211,LEG-0182341,BEAR,2974942,2974968,94.5,4.922790697674418,0.8008474576271186,27,3.5,0.10644888763728527,59,True
PB-0074212,LEG-0182345,BEAR,2974995,2974997,41.5,2.905,0.5460526315789473,3,13.833333333333334,0.045554335894621295,59,True
PB-0074213,LEG-0182346,BEAR,2975006,2975006,30.0,1.8918918918918919,0.7017543859649122,1,30.0,0.03419777714448561,59,True
PB-0074214,LEG-0182347,BEAR,2975021,2975063,73.75,4.262125902992777,0.7266009852216748,43,1.7151162790697674,0.09190031152647975,59,True
PB-0074215,LEG-0182349,BULL,2975069,2975076,37.25,2.9297752808988764,0.6898148148148148,8,4.65625,0.06351236146632566,56,True
PB-0074216,LEG-0182350,BULL,2975090,2975099,31.5,2.9597315436241614,0.84,10,3.15,0.06084017382906808,56,True
PB-0074217,LEG-0182352,BULL,2975108,2975146,41.5,4.5390625,0.9822485207100592,39,1.064102564102564,0.07660359944623904,57,True
PB-0074218,LEG-0182358,BEAR,2975197,2975234,30.5,3.1925233644859814,0.47104247104247104,38,0.8026315789473685,0.07367149758454106,55,True
PB-0074219,LEG-0182363,BULL,2975240,2975262,30.25,4.042959427207637,0.6954022988505747,23,1.315217391304348,0.0743700061462815,53,True
PB-0074220,LEG-0182365,BULL,2975279,2975279,24.0,2.167741935483871,0.75,1,24.0,0.12198221092757307,53,True
PB-0074221,LEG-0182368,BEAR,2975339,2975339,3.5,1.2727272727272727,0.45161290322580644,1,3.5,0.021341463414634148,32,True
PB-0074222,LEG-0182369,BEAR,2975347,2975351,12.25,3.104072398190045,0.5384615384615384,5,2.45,0.08672566371681416,26,True
PB-0074223,LEG-0182373,BULL,2975400,2975430,11.5,4.264900662251655,0.6133333333333333,31,0.3709677419354839,0.052752293577981654,28,True
PB-0074224,LEG-0182377,BULL,2975495,2975495,11.5,2.018808777429467,0.3087248322147651,1,11.5,0.043151969981238276,58,True
PB-0074225,LEG-0182378,BULL,2975503,2975503,4.25,0.6538461538461539,0.24285714285714285,1,4.25,0.017,56,True
PB-0074226,LEG-0182379,BULL,2975520,2975558,17.75,3.8980392156862744,0.5220588235294118,39,0.4551282051282051,0.071285140562249,56,True
PB-0074227,LEG-0182382,BULL,2975571,2975575,11.0,2.434782608695652,0.37606837606837606,5,2.2,0.04485219164118247,58,True
PB-0074228,LEG-0182383,BULL,2975580,2975580,6.5,1.3735849056603775,0.21311475409836064,1,6.5,0.0273972602739726,58,True
PB-0074229,LEG-0182384,BULL,2975589,2975631,12.75,3.0254237288135593,0.6144578313253012,43,0.29651162790697677,0.05815279361459521,58,True
PB-0074230,LEG-0182388,BULL,2975645,2975663,8.0,2.3957219251336896,0.45714285714285713,19,0.42105263157894735,0.0389768574908648,57,True
PB-0074231,LEG-0182389,BULL,2975653,2975663,11.25,4.090909090909091,0.5421686746987951,11,1.0227272727272727,0.056179775280898875,56,True
PB-0074232,LEG-0182391,BULL,2975676,2975676,5.5,1.7303370786516854,0.30985915492957744,1,5.5,0.028314028314028315,57,True
PB-0074233,LEG-0182392,BULL,2975688,2975725,13.75,2.984496124031008,0.4954954954954955,38,0.3618421052631579,0.0763888888888889,57,True
PB-0074234,LEG-0182397,BULL,2975742,2975744,13.25,3.9892473118279566,0.7361111111111112,3,4.416666666666667,0.06393244873341375,57,True
PB-0074235,LEG-0182399,BULL,2975781,2975789,8.25,2.0717488789237666,0.25190839694656486,9,0.9166666666666666,0.029676258992805755,58,True
PB-0074236,LEG-0182400,BULL,2975804,2975808,4.5,1.4651162790697674,0.4186046511627907,5,0.9,0.015241320914479255,57,True
PB-0074237,LEG-0182401,BULL,2975810,2975810,3.75,0.963302752293578,0.2459016393442623,1,3.75,0.012615643397813289,57,True
PB-0074238,LEG-0182402,BULL,2975821,2975870,11.75,2.764705882352941,0.6025641025641025,50,0.235,0.038118410381184104,57,True
PB-0074239,LEG-0182405,BEAR,2975876,2975879,13.75,2.7697841726618706,0.9166666666666666,4,3.4375,0.045081967213114756,57,True
PB-0074240,LEG-0182410,BULL,2975983,2975999,25.0,3.943661971830986,0.8333333333333334,17,1.4705882352941178,0.07513148009015777,56,True
PB-0074241,LEG-0182413,BULL,2976012,2976048,25.25,3.634961439588689,0.7952755905511811,37,0.6824324324324325,0.09448082319925163,56,True
PB-0074242,LEG-0182418,BEAR,2976090,2976090,7.5,1.7004048582995952,0.3333333333333333,1,7.5,0.014970059880239521,56,True
PB-0074243,LEG-0182419,BEAR,2976111,2976126,31.0,4.835654596100278,0.5961538461538461,16,1.9375,0.05038602194229988,57,True
PB-0074244,LEG-0182420,BEAR,2976140,2976147,52.25,3.603448275862069,0.6551724137931034,8,6.53125,0.06516994075459931,59,True
PB-0074245,LEG-0182421,BEAR,2976190,2976193,33.25,2.0851063829787235,0.22056384742951907,4,8.3125,0.030737231338109544,59,True
PB-0074246,LEG-0182422,BEAR,2976203,2976204,51.25,2.977178423236514,0.584045584045584,2,25.625,0.04601571268237935,59,True
PB-0074247,LEG-0182429,BEAR,2976305,2976352,40.5,1.8805970149253732,0.43315508021390375,48,0.84375,0.03903614457831325,59,True
PB-0074248,LEG-0182430,BEAR,2976318,2976352,120.0,5.973333333333333,0.6936416184971098,35,3.4285714285714284,0.12641559125625493,59,True
PB-0074249,LEG-0182432,BULL,2976350,2976365,50.0,2.9106029106029108,0.554016620498615,16,3.125,0.056449336720293536,59,True
PB-0074250,LEG-0182433,BULL,2976358,2976365,71.75,3.8934108527131785,0.640625,8,8.96875,0.08345449258505379,59,True
PB-0074251,LEG-0182434,BEAR,2976396,2976400,41.0,2.739856801909308,1.0,5,8.2,0.053735255570117955,59,False
PB-0074252,LEG-0182436,BEAR,2976420,2976424,46.0,3.782672540381791,0.9064039408866995,5,9.2,0.06336088154269973,59,True
PB-0074253,LEG-0182438,BEAR,2976445,2976461,45.75,3.1865671641791042,0.563076923076923,17,2.6911764705882355,0.06908267270668177,59,True
PB-0074254,LEG-0182444,BEAR,2976545,2976554,37.5,2.1363173957273656,0.4166666666666667,10,3.75,0.03443526170798898,59,True
PB-0074255,LEG-0182445,BEAR,2976554,2976554,38.25,2.85219707057257,0.4214876033057851,1,38.25,0.03446722234737554,59,True
PB-0074256,LEG-0182446,BEAR,2976565,2976567,50.75,2.2413249211356465,0.6612377850162866,3,16.916666666666668,0.05207798871216008,59,True
PB-0074257,LEG-0182447,BEAR,2976590,2976590,66.5,3.683481701285856,0.6456310679611651,1,66.5,0.07191132738577995,59,True
PB-0074258,LEG-0182448,BEAR,2976615,2976618,33.0,2.4251968503937005,0.35772357723577236,4,8.25,0.03984304255961364,59,True
PB-0074259,LEG-0182449,BEAR,2976634,2976634,22.0,1.6426666666666667,0.3087719298245614,1,22.0,0.031941923774954625,59,True
PB-0074260,LEG-0182450,BEAR,2976649,2976649,13.75,0.8191489361702128,0.2682926829268293,1,13.75,0.023554603854389723,59,True
PB-0074261,LEG-0182451,BEAR,2976677,2976695,64.75,5.604327666151468,0.5200803212851406,19,3.4078947368421053,0.1259727626459144,59,True
PB-0074262,LEG-0182454,BULL,2976761,2976809,9.75,1.483695652173913,0.2846715328467153,49,0.1989795918367347,0.02195945945945946,59,True
PB-0074263,LEG-0182455,BULL,2976774,2976809,28.0,5.107491856677525,0.9333333333333333,36,0.7777777777777778,0.05313092979127135,59,True
PB-0074264,LEG-0182459,BEAR,2976815,2976829,57.5,4.435261707988981,1.0,15,3.8333333333333335,0.09575353871773522,59,True
PB-0074265,LEG-0182470,BULL,2976972,2976995,19.5,2.5754716981132075,0.18352941176470589,24,0.8125,0.06055900621118013,58,True
PB-0074266,LEG-0182472,BEAR,2977001,2977018,27.75,4.723404255319149,0.7655172413793103,18,1.5416666666666667,0.08753943217665615,58,True
PB-0074267,LEG-0182473,BEAR,2977045,2977050,13.75,2.1448467966573816,0.3416149068322981,6,2.2916666666666665,0.03982621288921072,59,True
PB-0074268,LEG-0182475,BEAR,2977080,2977087,11.75,1.8962536023054757,0.25268817204301075,8,1.46875,0.03148024112525117,56,True
PB-0074269,LEG-0182478,BEAR,2977100,2977144,14.5,2.65359477124183,0.9830508474576272,45,0.32222222222222224,0.03602484472049689,56,True
PB-0074270,LEG-0182479,BEAR,2977117,2977144,37.5,5.198019801980198,1.0,28,1.3392857142857142,0.0860091743119266,57,True
PB-0074271,LEG-0182481,BEAR,2977168,2977202,40.0,6.086956521739131,0.8163265306122449,35,1.1428571428571428,0.07130124777183601,57,True
PB-0074272,LEG-0182482,BEAR,2977174,2977202,63.0,7.365344467640918,0.875,29,2.1724137931034484,0.11892402076451156,56,True
PB-0074273,LEG-0182485,BEAR,2977228,2977263,53.0,4.865573770491803,0.8122605363984674,36,1.4722222222222223,0.07678377399492937,57,True
PB-0074274,LEG-0182490,BEAR,2977286,2977317,37.0,3.0292397660818717,0.5266903914590747,32,1.15625,0.04163150492264416,59,True
PB-0074275,LEG-0182501,BULL,2977410,2977410,30.25,1.5125,0.5170940170940171,1,30.25,0.0415664720027482,59,True
PB-0074276,LEG-0182502,BULL,2977421,2977468,78.25,3.8778761061946905,0.7017937219730942,48,1.6302083333333333,0.12765089722675366,59,True
PB-0074277,LEG-0182505,BEAR,2977474,2977486,41.5,4.287822878228782,0.8877005347593583,13,3.1923076923076925,0.06486908948808129,58,True
PB-0074278,LEG-0182507,BEAR,2977495,2977497,40.75,3.0386151797603196,0.7990196078431373,3,13.583333333333334,0.05418882978723404,58,True
