direction,timeframe,formation_i,formation_ts,upper,lower,midpoint,size_pts,size_atr,impulse_body_atr,first_revisit_i,first_revisit_age,first_interaction_type,touch_count,max_fill_depth,filled,untouched_before_revisit
BULL,1M,97700,2018-01-12 13:17:00-06:00,6766.0,6765.75,6765.875,0.25,0.22580645161290322,1.129032258064516,97706.0,6.0,F6,1,1.0,True,False
BULL,1M,97702,2018-01-12 13:19:00-06:00,6768.0,6766.75,6767.375,1.25,1.0294117647058825,1.8529411764705883,97703.0,1.0,F7,3,1.2,True,False
BEAR,1M,97706,2018-01-12 13:23:00-06:00,6767.25,6766.75,6767.0,0.5,0.411764705882353,0.823529411764706,97708.0,2.0,F7,2,2.0,True,False
BULL,1M,97710,2018-01-12 13:27:00-06:00,6767.0,6766.75,6766.875,0.25,0.21212121212121213,1.0606060606060606,97716.0,6.0,F7,2,3.0,True,False
BULL,1M,97712,2018-01-12 13:29:00-06:00,6768.75,6768.0,6768.375,0.75,0.6,1.0,97716.0,4.0,F8,1,2.3333333333333335,True,False
BEAR,1M,97716,2018-01-12 13:33:00-06:00,6769.75,6769.5,6769.625,0.25,0.1891891891891892,0.7567567567567568,97793.0,77.0,F8,1,17.0,True,False
BEAR,1M,97717,2018-01-12 13:34:00-06:00,6769.25,6767.5,6768.375,1.75,1.3066666666666669,1.6800000000000002,97746.0,29.0,F7,5,3.5714285714285716,True,False
BEAR,1M,97724,2018-01-12 13:41:00-06:00,6765.0,6763.75,6764.375,1.25,0.7608695652173914,1.3695652173913044,97726.0,2.0,F6,1,1.4,True,False
BULL,1M,97727,2018-01-12 13:44:00-06:00,6764.5,6763.25,6763.875,1.25,0.7368421052631579,1.6210526315789473,97728.0,1.0,F6,4,2.0,True,False
BEAR,1M,97734,2018-01-12 13:51:00-06:00,6763.25,6762.75,6763.0,0.5,0.2947368421052632,1.0315789473684212,97737.0,3.0,F7,4,1.5,True,False
BEAR,1M,97735,2018-01-12 13:52:00-06:00,6762.5,6761.75,6762.125,0.75,0.4375,1.0208333333333335,97737.0,2.0,F6,1,1.6666666666666667,True,False
BULL,1M,97744,2018-01-12 14:01:00-06:00,6764.5,6764.25,6764.375,0.25,0.15555555555555556,1.4,97749.0,5.0,F8,1,2.0,True,False
BEAR,1M,97750,2018-01-12 14:07:00-06:00,6765.0,6764.5,6764.75,0.5,0.3146067415730337,0.6292134831460674,97752.0,2.0,F6,2,2.5,True,False
BEAR,1M,97754,2018-01-12 14:11:00-06:00,6763.25,6762.25,6762.75,1.0,0.6086956521739131,0.6086956521739131,97767.0,13.0,F6,2,1.25,True,False
BEAR,1M,97755,2018-01-12 14:12:00-06:00,6762.0,6760.0,6761.0,2.0,1.0666666666666667,1.3333333333333333,97764.0,9.0,F6,2,1.0,True,False
BEAR,1M,97756,2018-01-12 14:13:00-06:00,6759.25,6757.25,6758.25,2.0,1.0181818181818183,1.9090909090909092,97758.0,2.0,F7,2,1.0,True,False
BULL,1M,97760,2018-01-12 14:17:00-06:00,6758.0,6757.25,6757.625,0.75,0.3888888888888889,1.1666666666666667,97762.0,2.0,F7,1,0.3333333333333333,False,False
BULL,1M,97765,2018-01-12 14:22:00-06:00,6760.5,6759.25,6759.875,1.25,0.5982905982905983,1.3162393162393162,97770.0,5.0,F7,2,0.4,False,False
BULL,1M,97768,2018-01-12 14:25:00-06:00,6762.0,6761.75,6761.875,0.25,0.12844036697247707,0.5137614678899083,97769.0,1.0,F8,1,3.0,True,False
BEAR,1M,97770,2018-01-12 14:27:00-06:00,6762.0,6761.75,6761.875,0.25,0.15053763440860216,0.6021505376344086,97771.0,1.0,F6,1,6.0,True,False
BULL,1M,97775,2018-01-12 14:32:00-06:00,6762.25,6762.0,6762.125,0.25,0.15555555555555556,0.9333333333333333,97776.0,1.0,F6,1,2.0,True,False
BULL,1M,97782,2018-01-12 14:39:00-06:00,6763.0,6762.75,6762.875,0.25,0.16470588235294117,0.49411764705882355,97784.0,2.0,F6,1,4.0,True,False
BULL,1M,97783,2018-01-12 14:40:00-06:00,6763.75,6763.0,6763.375,0.75,0.48275862068965514,0.48275862068965514,97784.0,1.0,F8,1,2.3333333333333335,True,False
BULL,1M,97789,2018-01-12 14:46:00-06:00,6764.5,6763.5,6764.0,1.0,0.6436781609195402,0.8045977011494253,97800.0,11.0,F8,1,1.5,True,False
BULL,1M,97791,2018-01-12 14:48:00-06:00,6766.25,6766.0,6766.125,0.25,0.1627906976744186,0.6511627906976744,97792.0,1.0,F7,2,13.0,True,False
BULL,1M,97793,2018-01-12 14:50:00-06:00,6768.0,6767.5,6767.75,0.5,0.25925925925925924,0.6481481481481481,97799.0,6.0,F8,1,3.0,True,False
BULL,1M,97794,2018-01-12 14:51:00-06:00,6771.25,6769.0,6770.125,2.25,1.1559633027522935,2.4403669724770642,97796.0,2.0,F7,2,1.2222222222222223,True,False
BEAR,1M,97797,2018-01-12 14:54:00-06:00,6771.75,6771.25,6771.5,0.5,0.22764227642276422,1.1382113821138211,97803.0,6.0,F8,1,1.0,True,False
BEAR,1M,97800,2018-01-12 14:57:00-06:00,6768.5,6767.0,6767.75,1.5,0.5957446808510638,0.8936170212765958,97803.0,3.0,F8,1,3.1666666666666665,True,False
BEAR,1M,97801,2018-01-12 14:58:00-06:00,6766.5,6763.5,6765.0,3.0,1.1666666666666665,1.4583333333333333,97802.0,1.0,F5,1,0.9166666666666666,True,False
BULL,1M,97803,2018-01-12 15:00:00-06:00,6764.75,6763.5,6764.125,1.25,0.3888888888888889,0.9333333333333333,,,,0,0.0,False,True
BULL,1M,97804,2018-01-12 15:01:00-06:00,6771.0,6766.25,6768.625,4.75,1.3366834170854272,1.6884422110552764,,,,0,0.0,False,True
BULL,1M,97805,2018-01-12 15:02:00-06:00,6774.0,6771.75,6772.875,2.25,0.608695652173913,1.6231884057971013,97806.0,1.0,F6,5,1.1111111111111112,True,False
BULL,1M,97809,2018-01-12 15:06:00-06:00,6775.5,6774.75,6775.125,0.75,0.22950819672131148,0.45901639344262296,97810.0,1.0,F8,1,1.0,True,False
BEAR,1M,97812,2018-01-12 15:09:00-06:00,6774.75,6774.25,6774.5,0.5,0.16568047337278108,0.33136094674556216,97814.0,2.0,F6,1,1.0,True,False
BEAR,1M,97813,2018-01-12 15:10:00-06:00,6773.75,6773.25,6773.5,0.5,0.16969696969696968,0.33939393939393936,97814.0,1.0,F8,1,3.0,True,False
BULL,1M,97815,2018-01-12 15:12:00-06:00,6773.75,6773.25,6773.5,0.5,0.1830065359477124,0.1830065359477124,97816.0,1.0,F6,3,1.0,True,False
BULL,1M,97818,2018-01-12 15:30:00-06:00,6775.5,6774.75,6775.125,0.75,0.4565217391304348,0.4565217391304348,97821.0,3.0,F6,1,1.3333333333333333,True,False
BEAR,1M,97821,2018-01-12 15:33:00-06:00,6776.0,6775.75,6775.875,0.25,0.1917808219178082,0.0,97836.0,15.0,F6,1,1.0,True,False
BEAR,1M,97822,2018-01-12 15:34:00-06:00,6775.75,6775.0,6775.375,0.75,0.6,1.0,97823.0,1.0,F6,6,1.3333333333333333,True,False
BULL,1M,97832,2018-01-12 15:44:00-06:00,6774.25,6773.75,6774.0,0.5,0.875,0.875,97833.0,1.0,F7,2,2.5,True,False
BULL,1M,97835,2018-01-12 15:47:00-06:00,6775.0,6774.5,6774.75,0.5,0.9655172413793103,0.9655172413793103,97836.0,1.0,F7,3,4.0,True,False
BULL,1M,97837,2018-01-12 15:49:00-06:00,6775.5,6775.25,6775.375,0.25,0.45161290322580644,1.3548387096774193,97838.0,1.0,F6,1,2.0,True,False
BEAR,1M,97841,2018-01-12 15:53:00-06:00,6775.75,6775.5,6775.625,0.25,0.4666666666666667,0.4666666666666667,97842.0,1.0,F8,1,2.0,True,False
BULL,1M,97844,2018-01-12 15:56:00-06:00,6776.25,6776.0,6776.125,0.25,0.411764705882353,0.823529411764706,97845.0,1.0,F8,1,13.0,True,False
BEAR,1M,97846,2018-01-12 15:58:00-06:00,6776.25,6774.5,6775.375,1.75,1.96,3.6399999999999997,97848.0,2.0,F8,1,7.142857142857143,True,False
BULL,1M,97848,2018-01-14 17:00:00-06:00,6776.0,6774.5,6775.25,1.5,0.8484848484848485,1.2727272727272727,,,,0,0.0,False,True
BULL,1M,97849,2018-01-14 17:01:00-06:00,6784.75,6774.25,6779.5,10.5,5.11304347826087,2.0695652173913044,97851.0,2.0,F7,121,0.2857142857142857,False,False
BEAR,1M,97852,2018-01-14 17:04:00-06:00,6785.75,6783.75,6784.75,2.0,0.8421052631578947,1.0526315789473684,97853.0,1.0,F6,10,1.0,True,False
BULL,1M,97855,2018-01-14 17:07:00-06:00,6785.0,6783.75,6784.375,1.25,0.48951048951048953,0.48951048951048953,97856.0,1.0,F6,10,1.4,True,False
BEAR,1M,97870,2018-01-14 17:22:00-06:00,6785.75,6785.0,6785.375,0.75,0.875,0.2916666666666667,97871.0,1.0,F7,4,3.0,True,False
BEAR,1M,97871,2018-01-14 17:23:00-06:00,6785.25,6785.0,6785.125,0.25,0.3181818181818182,0.3181818181818182,97880.0,9.0,F7,3,9.0,True,False
BEAR,1M,97873,2018-01-14 17:25:00-06:00,6784.75,6784.0,6784.375,0.75,1.05,1.05,97874.0,1.0,F6,5,1.0,True,False
BULL,1M,97875,2018-01-14 17:27:00-06:00,6784.25,6784.0,6784.125,0.25,0.3783783783783784,1.5135135135135136,97876.0,1.0,F6,1,1.0,True,False
BULL,1M,97883,2018-01-14 17:35:00-06:00,6784.5,6784.25,6784.375,0.25,0.48275862068965514,0.9655172413793103,97884.0,1.0,F8,1,3.0,True,False
BEAR,1M,97885,2018-01-14 17:37:00-06:00,6784.5,6784.0,6784.25,0.5,0.9655172413793103,0.9655172413793103,97886.0,1.0,F3,3,1.0,True,False
BULL,1M,97889,2018-01-14 17:41:00-06:00,6784.5,6784.0,6784.25,0.5,1.1666666666666667,1.1666666666666667,97890.0,1.0,F7,3,3.5,True,False
BEAR,1M,97892,2018-01-14 17:44:00-06:00,6784.25,6784.0,6784.125,0.25,0.5599999999999999,0.0,97905.0,13.0,F7,2,4.0,True,False
BEAR,1M,97893,2018-01-14 17:45:00-06:00,6784.25,6783.75,6784.0,0.5,0.9655172413793103,0.9655172413793103,97903.0,10.0,F7,3,2.5,True,False
BEAR,1M,97897,2018-01-14 17:49:00-06:00,6782.75,6782.5,6782.625,0.25,0.4375,1.3125,97898.0,1.0,F8,1,1.0,True,False
BULL,1M,97899,2018-01-14 17:51:00-06:00,6782.75,6782.5,6782.625,0.25,0.4666666666666667,0.0,97900.0,1.0,F8,1,1.0,True,False
BEAR,1M,97901,2018-01-14 17:53:00-06:00,6782.75,6782.5,6782.625,0.25,0.45161290322580644,0.9032258064516129,97902.0,1.0,F8,1,4.0,True,False
BULL,1M,97903,2018-01-14 17:55:00-06:00,6783.25,6782.5,6782.875,0.75,1.1052631578947367,2.2105263157894735,97904.0,1.0,F6,3,1.3333333333333333,True,False
BULL,1M,97906,2018-01-14 17:58:00-06:00,6783.75,6783.25,6783.5,0.5,0.6511627906976744,1.3023255813953487,97938.0,32.0,F6,1,3.0,True,False
BULL,1M,97907,2018-01-14 17:59:00-06:00,6784.75,6784.0,6784.375,0.75,0.875,0.875,97931.0,24.0,F7,4,1.0,True,False
BULL,1M,97908,2018-01-14 18:00:00-06:00,6786.75,6785.0,6785.875,1.75,1.4848484848484849,2.121212121212121,97913.0,5.0,F6,7,1.0,True,False
BULL,1M,97909,2018-01-14 18:01:00-06:00,6788.0,6787.25,6787.625,0.75,0.6,1.4,97910.0,1.0,F6,4,2.3333333333333335,True,False
BEAR,1M,97925,2018-01-14 18:17:00-06:00,6787.25,6787.0,6787.125,0.25,0.208955223880597,1.0447761194029852,97926.0,1.0,F6,1,1.0,True,False
BEAR,1M,97937,2018-01-14 18:29:00-06:00,6785.25,6784.5,6784.875,0.75,0.711864406779661,0.9491525423728814,97938.0,1.0,F7,4,1.0,True,False
BEAR,1M,97939,2018-01-14 18:31:00-06:00,6784.0,6783.5,6783.75,0.5,0.4666666666666667,1.1666666666666667,97940.0,1.0,F3,3,2.0,True,False
BULL,1M,97942,2018-01-14 18:34:00-06:00,6784.0,6783.75,6783.875,0.25,0.2857142857142857,0.0,97943.0,1.0,F6,1,1.0,True,False
BULL,1M,97945,2018-01-14 18:37:00-06:00,6785.25,6784.5,6784.875,0.75,0.875,0.875,97946.0,1.0,F7,2,1.3333333333333333,True,False
BEAR,1M,97948,2018-01-14 18:40:00-06:00,6785.25,6784.5,6784.875,0.75,0.84,1.1199999999999999,97951.0,3.0,F6,2,1.6666666666666667,True,False
BEAR,1M,97949,2018-01-14 18:41:00-06:00,6784.25,6784.0,6784.125,0.25,0.2545454545454546,0.0,97951.0,2.0,F8,1,2.0,True,False
BULL,1M,97952,2018-01-14 18:44:00-06:00,6784.75,6783.75,6784.25,1.0,1.0566037735849056,1.0566037735849056,97953.0,1.0,F7,7,2.5,True,False
BULL,1M,97955,2018-01-14 18:47:00-06:00,6786.25,6786.0,6786.125,0.25,0.208955223880597,1.671641791044776,97957.0,2.0,F6,1,1.0,True,False
BEAR,1M,97964,2018-01-14 18:56:00-06:00,6786.75,6786.0,6786.375,0.75,0.6363636363636364,0.42424242424242425,97966.0,2.0,F8,1,1.3333333333333333,True,False
BEAR,1M,97965,2018-01-14 18:57:00-06:00,6786.25,6785.25,6785.75,1.0,0.9032258064516129,0.45161290322580644,97966.0,1.0,F8,1,1.75,True,False
BULL,1M,97967,2018-01-14 18:59:00-06:00,6786.75,6785.25,6786.0,1.5,1.377049180327869,1.836065573770492,97968.0,1.0,F6,6,1.6666666666666667,True,False
BEAR,1M,97971,2018-01-14 19:03:00-06:00,6786.0,6785.5,6785.75,0.5,0.5185185185185185,1.037037037037037,97972.0,1.0,F7,3,1.0,True,False
BULL,1M,97975,2018-01-14 19:07:00-06:00,6786.0,6785.75,6785.875,0.25,0.2916666666666667,1.4583333333333335,97978.0,3.0,F6,1,2.0,True,False
BULL,1M,97976,2018-01-14 19:08:00-06:00,6786.25,6786.0,6786.125,0.25,0.2978723404255319,0.5957446808510638,97977.0,1.0,F7,2,3.0,True,False
BEAR,1M,97985,2018-01-14 19:17:00-06:00,6784.0,6782.75,6783.375,1.25,1.0,2.6,97986.0,1.0,F6,1,1.0,True,False
BULL,1M,97987,2018-01-14 19:19:00-06:00,6783.25,6782.75,6783.0,0.5,0.4,1.0,98006.0,19.0,F6,3,1.0,True,False
BULL,1M,97989,2018-01-14 19:21:00-06:00,6784.25,6783.75,6784.0,0.5,0.37333333333333335,0.7466666666666667,97990.0,1.0,F7,3,1.5,True,False
BULL,1M,97992,2018-01-14 19:24:00-06:00,6785.25,6785.0,6785.125,0.25,0.208955223880597,0.208955223880597,98003.0,11.0,F8,1,5.0,True,False
BULL,1M,97993,2018-01-14 19:25:00-06:00,6785.5,6785.25,6785.375,0.25,0.21538461538461537,0.43076923076923074,97997.0,4.0,F7,6,6.0,True,False
BULL,1M,97994,2018-01-14 19:26:00-06:00,6786.25,6785.75,6786.0,0.5,0.4444444444444444,0.8888888888888888,97995.0,1.0,F7,3,1.5,True,False
BEAR,1M,97998,2018-01-14 19:30:00-06:00,6786.25,6786.0,6786.125,0.25,0.3111111111111111,1.2444444444444445,97999.0,1.0,F6,3,3.0,True,False
BEAR,1M,98003,2018-01-14 19:35:00-06:00,6786.0,6785.25,6785.625,0.75,1.05,1.4,98005.0,2.0,F6,3,1.0,True,False
BEAR,1M,98004,2018-01-14 19:36:00-06:00,6785.5,6784.25,6784.875,1.25,1.794871794871795,1.0769230769230769,98005.0,1.0,F7,12,1.4,True,False
BEAR,1M,98011,2018-01-14 19:43:00-06:00,6784.75,6784.5,6784.625,0.25,0.30434782608695654,1.5217391304347827,98012.0,1.0,F8,1,2.0,True,False
BULL,1M,98013,2018-01-14 19:45:00-06:00,6784.75,6784.5,6784.625,0.25,0.2857142857142857,0.0,98015.0,2.0,F6,3,1.0,True,False
BULL,1M,98017,2018-01-14 19:49:00-06:00,6785.75,6785.0,6785.375,0.75,1.0,0.6666666666666666,98018.0,1.0,F6,5,1.6666666666666667,True,False
BULL,1M,98019,2018-01-14 19:51:00-06:00,6786.25,6786.0,6786.125,0.25,0.42424242424242425,0.42424242424242425,98020.0,1.0,F7,2,2.0,True,False
BULL,1M,98020,2018-01-14 19:52:00-06:00,6786.25,6786.0,6786.125,0.25,0.5,0.0,98021.0,1.0,F8,1,2.0,True,False
BEAR,1M,98022,2018-01-14 19:54:00-06:00,6786.25,6785.75,6786.0,0.5,1.0,0.5,98023.0,1.0,F7,7,1.5,True,False
BEAR,1M,98025,2018-01-14 19:58:00-06:00,6785.75,6785.25,6785.5,0.5,1.037037037037037,2.5925925925925926,98026.0,1.0,F6,3,1.5,True,False
BULL,1M,98039,2018-01-14 20:12:00-06:00,6785.75,6785.25,6785.5,0.5,0.7567567567567568,0.3783783783783784,98040.0,1.0,F6,2,1.0,True,False
BULL,1M,98041,2018-01-14 20:14:00-06:00,6786.25,6785.75,6786.0,0.5,0.823529411764706,0.823529411764706,98044.0,3.0,F6,10,2.0,True,False
BULL,1M,98042,2018-01-14 20:15:00-06:00,6787.0,6786.5,6786.75,0.5,0.823529411764706,0.0,98043.0,1.0,F8,1,1.0,True,False
BEAR,1M,98044,2018-01-14 20:17:00-06:00,6787.0,6786.75,6786.875,0.25,0.4,1.2,98048.0,4.0,F6,1,1.0,True,False
BEAR,1M,98045,2018-01-14 20:18:00-06:00,6786.5,6786.25,6786.375,0.25,0.45161290322580644,0.45161290322580644,98047.0,2.0,F8,1,1.0,True,False
BEAR,1M,98046,2018-01-14 20:19:00-06:00,6786.25,6786.0,6786.125,0.25,0.48275862068965514,0.0,98047.0,1.0,F8,1,2.0,True,False
BULL,1M,98048,2018-01-14 20:21:00-06:00,6786.5,6786.0,6786.25,0.5,1.1199999999999999,0.5599999999999999,98049.0,1.0,F6,2,1.0,True,False
BEAR,1M,98050,2018-01-14 20:23:00-06:00,6786.5,6786.0,6786.25,0.5,1.4,0.0,98051.0,1.0,F8,1,1.0,True,False
BULL,1M,98051,2018-01-14 20:24:00-06:00,6786.5,6786.25,6786.375,0.25,0.7368421052631579,0.0,98052.0,1.0,F6,1,1.0,True,False
BULL,1M,98052,2018-01-14 20:25:00-06:00,6786.25,6786.0,6786.125,0.25,0.7777777777777777,0.0,98054.0,2.0,F7,2,1.0,True,False
BEAR,1M,98056,2018-01-14 20:30:00-06:00,6786.25,6786.0,6786.125,0.25,0.9333333333333333,1.8666666666666667,98057.0,1.0,F8,1,3.0,True,False
BULL,1M,98058,2018-01-14 20:32:00-06:00,6786.5,6786.0,6786.25,0.5,1.8666666666666667,2.8000000000000003,98312.0,254.0,F6,1,1.0,True,False
BULL,1M,98059,2018-01-14 20:33:00-06:00,6787.0,6786.75,6786.875,0.25,0.875,0.0,98309.0,250.0,F6,2,4.0,True,False
BULL,1M,98060,2018-01-14 20:34:00-06:00,6787.25,6787.0,6787.125,0.25,0.823529411764706,0.823529411764706,98061.0,1.0,F6,5,1.0,True,False
BULL,1M,98070,2018-01-14 20:44:00-06:00,6788.5,6787.75,6788.125,0.75,1.8260869565217392,2.4347826086956523,98071.0,1.0,F6,13,1.0,True,False
BULL,1M,98072,2018-01-14 20:46:00-06:00,6789.0,6788.75,6788.875,0.25,0.6666666666666666,0.6666666666666666,98073.0,1.0,F8,1,2.0,True,False
BULL,1M,98089,2018-01-14 21:04:00-06:00,6789.75,6789.0,6789.375,0.75,1.8260869565217392,1.8260869565217392,98090.0,1.0,F6,17,2.6666666666666665,True,False
BULL,1M,98097,2018-01-14 21:12:00-06:00,6790.25,6789.75,6790.0,0.5,1.2173913043478262,1.2173913043478262,98098.0,1.0,F3,3,1.5,True,False
BEAR,1M,98099,2018-01-14 21:14:00-06:00,6790.25,6790.0,6790.125,0.25,0.6666666666666666,0.6666666666666666,98100.0,1.0,F6,3,1.0,True,False
BEAR,1M,98101,2018-01-14 21:16:00-06:00,6790.0,6789.5,6789.75,0.5,1.3333333333333333,0.6666666666666666,98102.0,1.0,F8,1,1.0,True,False
BULL,1M,98103,2018-01-14 21:18:00-06:00,6790.0,6789.5,6789.75,0.5,1.4736842105263157,0.7368421052631579,98104.0,1.0,F6,1,1.0,True,False
BEAR,1M,98105,2018-01-14 21:20:00-06:00,6790.0,6789.75,6789.875,0.25,0.875,0.875,98106.0,1.0,F8,1,1.0,True,False
BULL,1M,98110,2018-01-14 21:25:00-06:00,6790.75,6790.25,6790.5,0.5,1.2173913043478262,1.2173913043478262,98111.0,1.0,F6,8,1.5,True,False
BULL,1M,98113,2018-01-14 21:28:00-06:00,6791.0,6790.75,6790.875,0.25,0.7,0.0,98114.0,1.0,F6,1,1.0,True,False
BULL,1M,98117,2018-01-14 21:32:00-06:00,6792.0,6791.0,6791.5,1.0,2.2399999999999998,3.36,98118.0,1.0,F6,5,1.5,True,False
BULL,1M,98121,2018-01-14 21:36:00-06:00,6792.25,6792.0,6792.125,0.25,0.5185185185185185,0.5185185185185185,98122.0,1.0,F8,1,3.0,True,False
BEAR,1M,98123,2018-01-14 21:38:00-06:00,6792.25,6791.5,6791.875,0.75,1.4000000000000001,0.4666666666666667,98124.0,1.0,F7,6,1.0,True,False
BULL,1M,98130,2018-01-14 21:45:00-06:00,6791.5,6791.0,6791.25,0.5,0.7368421052631579,0.3684210526315789,98135.0,5.0,F6,2,1.5,True,False
BULL,1M,98131,2018-01-14 21:46:00-06:00,6791.75,6791.25,6791.5,0.5,0.7368421052631579,0.7368421052631579,98135.0,4.0,F6,1,1.0,True,False
BEAR,1M,98135,2018-01-14 21:50:00-06:00,6792.0,6791.75,6791.875,0.25,0.35,0.7,98136.0,1.0,F6,1,1.0,True,False
BEAR,1M,98146,2018-01-14 22:01:00-06:00,6791.5,6791.25,6791.375,0.25,0.5599999999999999,0.0,98158.0,12.0,F7,2,1.0,True,False
BEAR,1M,98147,2018-01-14 22:02:00-06:00,6791.5,6791.0,6791.25,0.5,1.1666666666666667,0.5833333333333334,98151.0,4.0,F7,5,1.0,True,False
BEAR,1M,98148,2018-01-14 22:03:00-06:00,6791.0,6790.75,6790.875,0.25,0.6086956521739131,1.2173913043478262,98150.0,2.0,F7,2,1.0,True,False
BULL,1M,98151,2018-01-14 22:06:00-06:00,6790.75,6790.5,6790.625,0.25,0.823529411764706,0.0,98153.0,2.0,F6,1,1.0,True,False
BULL,1M,98152,2018-01-14 22:07:00-06:00,6791.0,6790.75,6790.875,0.25,0.9333333333333333,0.9333333333333333,98153.0,1.0,F8,1,2.0,True,False
BEAR,1M,98154,2018-01-14 22:11:00-06:00,6791.0,6790.75,6790.875,0.25,1.0769230769230769,1.0769230769230769,98155.0,1.0,F7,3,2.0,True,False
BEAR,1M,98156,2018-01-14 22:13:00-06:00,6790.75,6790.25,6790.5,0.5,2.3333333333333335,1.1666666666666667,98157.0,1.0,F8,1,1.0,True,False
BULL,1M,98158,2018-01-14 22:15:00-06:00,6791.0,6790.25,6790.625,0.75,3.230769230769231,1.0769230769230769,98279.0,121.0,F6,1,2.3333333333333335,True,False
BULL,1M,98159,2018-01-14 22:16:00-06:00,6791.5,6790.75,6791.125,0.75,3.5,1.1666666666666667,98160.0,1.0,F7,7,3.0,True,False
BULL,1M,98160,2018-01-14 22:17:00-06:00,6791.5,6791.25,6791.375,0.25,1.0,0.0,98162.0,2.0,F6,2,1.0,True,False
BULL,1M,98161,2018-01-14 22:18:00-06:00,6791.75,6791.5,6791.625,0.25,1.0769230769230769,2.1538461538461537,98162.0,1.0,F8,1,1.0,True,False
BEAR,1M,98163,2018-01-14 22:20:00-06:00,6791.75,6791.25,6791.5,0.5,2.3333333333333335,0.0,98164.0,1.0,F3,3,1.5,True,False
BULL,1M,98165,2018-01-14 22:22:00-06:00,6791.5,6791.25,6791.375,0.25,1.1666666666666667,1.1666666666666667,98278.0,113.0,F7,2,9.0,True,False
BULL,1M,98166,2018-01-14 22:23:00-06:00,6792.0,6791.5,6791.75,0.5,2.3333333333333335,0.0,98167.0,1.0,F7,8,1.0,True,False
BULL,1M,98167,2018-01-14 22:24:00-06:00,6792.0,6791.5,6791.75,0.5,2.8,0.0,98168.0,1.0,F7,7,1.0,True,False
BEAR,1M,98173,2018-01-14 22:30:00-06:00,6792.25,6792.0,6792.125,0.25,1.4,1.4,98174.0,1.0,F8,1,6.0,True,False
BULL,1M,98175,2018-01-14 22:32:00-06:00,6793.25,6792.0,6792.625,1.25,5.0,6.0,98176.0,1.0,F6,3,1.2,True,False
BULL,1M,98177,2018-01-14 22:34:00-06:00,6793.75,6793.5,6793.625,0.25,0.5599999999999999,3.36,98179.0,2.0,F7,3,2.0,True,False
BEAR,1M,98184,2018-01-14 22:41:00-06:00,6794.25,6793.0,6793.625,1.25,1.6666666666666667,1.3333333333333333,98185.0,1.0,F4,6,1.0,True,False
BULL,1M,98186,2018-01-14 22:43:00-06:00,6793.5,6793.0,6793.25,0.5,0.5714285714285714,2.0,98187.0,1.0,F8,1,1.5,True,False
BEAR,1M,98188,2018-01-14 22:45:00-06:00,6793.5,6793.25,6793.375,0.25,0.30434782608695654,0.9130434782608696,98189.0,1.0,F8,1,3.0,True,False
BULL,1M,98190,2018-01-14 22:48:00-06:00,6793.75,6793.25,6793.5,0.5,0.6666666666666666,0.6666666666666666,98195.0,5.0,F7,4,1.5,True,False
BULL,1M,98191,2018-01-14 22:49:00-06:00,6794.25,6794.0,6794.125,0.25,0.35,0.0,98192.0,1.0,F7,2,1.0,True,False
BEAR,1M,98195,2018-01-14 22:53:00-06:00,6794.5,6793.75,6794.125,0.75,1.2352941176470589,0.411764705882353,98196.0,1.0,F6,2,1.0,True,False
BULL,1M,98197,2018-01-14 22:55:00-06:00,6794.5,6793.75,6794.125,0.75,1.4482758620689653,0.48275862068965514,98198.0,1.0,F7,11,1.0,True,False
BEAR,1M,98199,2018-01-14 22:57:00-06:00,6794.5,6794.0,6794.25,0.5,1.5555555555555554,0.7777777777777777,98200.0,1.0,F8,1,3.0,True,False
BULL,1M,98200,2018-01-14 22:58:00-06:00,6794.5,6794.25,6794.375,0.25,0.6666666666666666,0.0,98202.0,2.0,F6,1,1.0,True,False
BULL,1M,98201,2018-01-14 22:59:00-06:00,6795.0,6794.0,6794.5,1.0,2.9473684210526314,2.2105263157894735,98202.0,1.0,F6,4,1.0,True,False
BULL,1M,98204,2018-01-14 23:02:00-06:00,6795.25,6794.75,6795.0,0.5,1.4,0.0,98205.0,1.0,F6,6,2.5,True,False
BULL,1M,98216,2018-01-14 23:14:00-06:00,6797.25,6797.0,6797.125,0.25,0.5,1.0,98217.0,1.0,F6,1,1.0,True,False
BULL,1M,98222,2018-01-14 23:20:00-06:00,6797.75,6797.5,6797.625,0.25,0.7,0.7,98223.0,1.0,F6,1,2.0,True,False
BULL,1M,98232,2018-01-14 23:30:00-06:00,6798.0,6797.75,6797.875,0.25,0.7,2.1,98234.0,2.0,F8,1,1.0,True,False
BEAR,1M,98235,2018-01-14 23:33:00-06:00,6798.25,6798.0,6798.125,0.25,0.6086956521739131,0.0,98236.0,1.0,F7,2,0.0,False,False
BEAR,1M,98239,2018-01-14 23:37:00-06:00,6797.5,6797.25,6797.375,0.25,0.6666666666666666,0.0,98240.0,1.0,F6,1,1.0,True,False
BEAR,1M,98244,2018-01-14 23:42:00-06:00,6796.75,6796.5,6796.625,0.25,0.6086956521739131,0.6086956521739131,98245.0,1.0,F6,1,1.0,True,False
BULL,1M,98248,2018-01-14 23:47:00-06:00,6796.75,6796.5,6796.625,0.25,0.7,0.7,98249.0,1.0,F6,2,1.0,True,False
BULL,1M,98249,2018-01-14 23:48:00-06:00,6796.75,6796.5,6796.625,0.25,0.823529411764706,0.0,98250.0,1.0,F6,1,1.0,True,False
