trade_id,armed_i,signal_i,entry_i,arm_to_entry_bars,signal_to_entry_bars
T58-097441,1359548,1359549,1359550,2,1
T58-097442,1359561,1359562,1359563,2,1
T58-097443,1359575,1359576,1359577,2,1
T58-097444,1359590,1359591,1359592,2,1
T58-097445,1359600,1359601,1359602,2,1
T58-097446,1359609,1359610,1359611,2,1
T58-097447,1359617,1359619,1359620,3,1
T58-097448,1359630,1359631,1359632,2,1
T58-097449,1359643,1359644,1359645,2,1
T58-097450,1359653,1359654,1359655,2,1
T58-097451,1359665,1359666,1359667,2,1
T58-097452,1359675,1359676,1359677,2,1
T58-097453,1359703,1359704,1359705,2,1
T58-097454,1359713,1359714,1359715,2,1
T58-097455,1359735,1359736,1359737,2,1
T58-097456,1359744,1359745,1359746,2,1
T58-097457,1359757,1359759,1359760,3,1
T58-097458,1359772,1359773,1359774,2,1
T58-097459,1359824,1359825,1359826,2,1
T58-097460,1359838,1359839,1359840,2,1
T58-097461,1359857,1359858,1359859,2,1
T58-097462,1359885,1359886,1359887,2,1
T58-097463,1359896,1359897,1359898,2,1
T58-097464,1359904,1359906,1359907,3,1
T58-097465,1359917,1359918,1359919,2,1
T58-097466,1359929,1359930,1359931,2,1
T58-097467,1359945,1359947,1359948,3,1
T58-097468,1359966,1359967,1359968,2,1
T58-097469,1359973,1359974,1359975,2,1
T58-097470,1359988,1359989,1359990,2,1
T58-097471,1359998,1359999,1360000,2,1
T58-097472,1360021,1360022,1360023,2,1
T58-097473,1360033,1360034,1360035,2,1
T58-097474,1360044,1360046,1360047,3,1
T58-097475,1360054,1360059,1360060,6,1
T58-097476,1360070,1360071,1360072,2,1
T58-097477,1360080,1360081,1360082,2,1
T58-097478,1360093,1360094,1360095,2,1
T58-097479,1360161,1360162,1360163,2,1
T58-097480,1360171,1360172,1360173,2,1
T58-097481,1360186,1360187,1360188,2,1
T58-097482,1360205,1360206,1360207,2,1
T58-097483,1360214,1360215,1360216,2,1
T58-097484,1360233,1360234,1360235,2,1
T58-097485,1360247,1360248,1360249,2,1
T58-097486,1360263,1360264,1360265,2,1
T58-097487,1360273,1360274,1360275,2,1
T58-097488,1360284,1360285,1360286,2,1
T58-097489,1360291,1360292,1360293,2,1
T58-097490,1360303,1360304,1360305,2,1
T58-097491,1360317,1360318,1360319,2,1
T58-097492,1360332,1360333,1360334,2,1
T58-097493,1360344,1360345,1360346,2,1
T58-097494,1360355,1360356,1360357,2,1
T58-097495,1360372,1360373,1360374,2,1
T58-097496,1360397,1360398,1360399,2,1
T58-097497,1360424,1360425,1360426,2,1
T58-097498,1360435,1360436,1360437,2,1
T58-097499,1360444,1360445,1360446,2,1
T58-097500,1360458,1360460,1360461,3,1
T58-097501,1360466,1360467,1360468,2,1
T58-097502,1360481,1360484,1360485,4,1
T58-097503,1360494,1360495,1360496,2,1
T58-097504,1360516,1360517,1360518,2,1
T58-097505,1360535,1360536,1360537,2,1
T58-097506,1360554,1360555,1360556,2,1
T58-097507,1360563,1360564,1360565,2,1
T58-097508,1360572,1360573,1360574,2,1
T58-097509,1360591,1360592,1360593,2,1
T58-097510,1360607,1360608,1360609,2,1
T58-097511,1360615,1360616,1360617,2,1
T58-097512,1360626,1360627,1360628,2,1
T58-097513,1360645,1360646,1360647,2,1
T58-097514,1360659,1360660,1360661,2,1
T58-097515,1360667,1360668,1360669,2,1
T58-097516,1360687,1360688,1360689,2,1
T58-097517,1360698,1360699,1360700,2,1
T58-097518,1360708,1360709,1360710,2,1
T58-097519,1360727,1360729,1360730,3,1
T58-097520,1360762,1360763,1360764,2,1
T58-097521,1360770,1360771,1360772,2,1
T58-097522,1360785,1360786,1360787,2,1
T58-097523,1360794,1360796,1360797,3,1
T58-097524,1360826,1360828,1360829,3,1
T58-097525,1360848,1360849,1360850,2,1
T58-097526,1360880,1360882,1360883,3,1
T58-097527,1360894,1360895,1360896,2,1
T58-097528,1360903,1360904,1360905,2,1
T58-097529,1360916,1360917,1360918,2,1
T58-097530,1360926,1360927,1360928,2,1
T58-097531,1360937,1360938,1360939,2,1
T58-097532,1360956,1360957,1360958,2,1
T58-097533,1360965,1360966,1360967,2,1
T58-097534,1360975,1360976,1360977,2,1
T58-097535,1360990,1360991,1360992,2,1
T58-097536,1361009,1361010,1361011,2,1
T58-097537,1361021,1361022,1361023,2,1
T58-097538,1361037,1361038,1361039,2,1
T58-097539,1361048,1361049,1361050,2,1
T58-097540,1361057,1361058,1361059,2,1
T58-097541,1361066,1361067,1361068,2,1
T58-097542,1361076,1361077,1361078,2,1
T58-097543,1361087,1361088,1361089,2,1
T58-097544,1361122,1361124,1361125,3,1
T58-097545,1361158,1361159,1361160,2,1
T58-097546,1361168,1361170,1361171,3,1
T58-097547,1361181,1361182,1361183,2,1
T58-097548,1361192,1361193,1361194,2,1
T58-097549,1361204,1361205,1361206,2,1
T58-097550,1361218,1361219,1361220,2,1
T58-097551,1361236,1361237,1361238,2,1
T58-097552,1361248,1361249,1361250,2,1
T58-097553,1361266,1361267,1361268,2,1
T58-097554,1361281,1361282,1361283,2,1
T58-097555,1361290,1361291,1361292,2,1
T58-097556,1361308,1361309,1361310,2,1
T58-097557,1361324,1361325,1361326,2,1
T58-097558,1361340,1361341,1361342,2,1
T58-097559,1361350,1361351,1361352,2,1
T58-097560,1361363,1361364,1361365,2,1
T58-097561,1361390,1361391,1361392,2,1
T58-097562,1361401,1361402,1361403,2,1
T58-097563,1361419,1361420,1361421,2,1
T58-097564,1361429,1361430,1361431,2,1
T58-097565,1361443,1361444,1361445,2,1
T58-097566,1361459,1361460,1361461,2,1
T58-097567,1361469,1361470,1361471,2,1
T58-097568,1361479,1361480,1361481,2,1
T58-097569,1361492,1361493,1361494,2,1
T58-097570,1361511,1361512,1361513,2,1
T58-097571,1361519,1361520,1361521,2,1
T58-097572,1361538,1361539,1361540,2,1
T58-097573,1361590,1361591,1361592,2,1
T58-097574,1361602,1361604,1361605,3,1
T58-097575,1361619,1361620,1361621,2,1
T58-097576,1361630,1361631,1361632,2,1
T58-097577,1361643,1361644,1361645,2,1
T58-097578,1361656,1361657,1361658,2,1
T58-097579,1361684,1361685,1361686,2,1
T58-097580,1361691,1361692,1361693,2,1
T58-097581,1361704,1361705,1361706,2,1
T58-097582,1361714,1361716,1361717,3,1
T58-097583,1361732,1361733,1361734,2,1
T58-097584,1361745,1361747,1361748,3,1
T58-097585,1361760,1361761,1361762,2,1
T58-097586,1361770,1361771,1361772,2,1
T58-097587,1361789,1361790,1361791,2,1
T58-097588,1361802,1361803,1361804,2,1
T58-097589,1361839,1361842,1361843,4,1
T58-097590,1361850,1361851,1361852,2,1
T58-097591,1361858,1361859,1361860,2,1
T58-097592,1361870,1361871,1361872,2,1
T58-097593,1361885,1361886,1361887,2,1
T58-097594,1361895,1361896,1361897,2,1
T58-097595,1361911,1361913,1361914,3,1
T58-097596,1361921,1361923,1361924,3,1
T58-097597,1361938,1361939,1361940,2,1
T58-097598,1361951,1361952,1361953,2,1
T58-097599,1361967,1361968,1361969,2,1
T58-097600,1361974,1361975,1361976,2,1
T58-097601,1361983,1361984,1361985,2,1
T58-097602,1361993,1361994,1361995,2,1
T58-097603,1362001,1362002,1362003,2,1
T58-097604,1362013,1362014,1362015,2,1
T58-097605,1362020,1362021,1362022,2,1
T58-097606,1362029,1362030,1362031,2,1
T58-097607,1362041,1362042,1362043,2,1
T58-097608,1362054,1362055,1362056,2,1
T58-097609,1362069,1362070,1362071,2,1
T58-097610,1362085,1362086,1362087,2,1
T58-097611,1362098,1362099,1362100,2,1
T58-097612,1362116,1362117,1362118,2,1
T58-097613,1362135,1362136,1362137,2,1
T58-097614,1362144,1362145,1362146,2,1
T58-097615,1362156,1362157,1362158,2,1
T58-097616,1362167,1362169,1362170,3,1
T58-097617,1362191,1362192,1362193,2,1
T58-097618,1362200,1362201,1362202,2,1
T58-097619,1362211,1362212,1362213,2,1
T58-097620,1362231,1362232,1362233,2,1
T58-097621,1362250,1362251,1362252,2,1
T58-097622,1362259,1362260,1362261,2,1
T58-097623,1362266,1362267,1362268,2,1
T58-097624,1362280,1362281,1362282,2,1
T58-097625,1362293,1362294,1362295,2,1
T58-097626,1362304,1362305,1362306,2,1
T58-097627,1362313,1362314,1362315,2,1
T58-097628,1362325,1362327,1362328,3,1
T58-097629,1362333,1362334,1362335,2,1
T58-097630,1362346,1362347,1362348,2,1
T58-097631,1362367,1362369,1362370,3,1
T58-097632,1362376,1362377,1362378,2,1
T58-097633,1362387,1362388,1362389,2,1
T58-097634,1362402,1362403,1362404,2,1
T58-097635,1362412,1362414,1362415,3,1
T58-097636,1362425,1362426,1362427,2,1
T58-097637,1362434,1362435,1362436,2,1
T58-097638,1362445,1362446,1362447,2,1
T58-097639,1362458,1362459,1362460,2,1
T58-097640,1362465,1362466,1362467,2,1
T58-097641,1362475,1362476,1362477,2,1
T58-097642,1362482,1362483,1362484,2,1
T58-097643,1362509,1362510,1362511,2,1
T58-097644,1362519,1362520,1362521,2,1
T58-097645,1362531,1362532,1362533,2,1
T58-097646,1362544,1362545,1362546,2,1
T58-097647,1362555,1362557,1362558,3,1
T58-097648,1362569,1362572,1362573,4,1
T58-097649,1362587,1362588,1362589,2,1
T58-097650,1362594,1362595,1362596,2,1
T58-097651,1362608,1362609,1362610,2,1
T58-097652,1362616,1362617,1362618,2,1
T58-097653,1362624,1362625,1362626,2,1
T58-097654,1362640,1362641,1362642,2,1
T58-097655,1362663,1362664,1362665,2,1
T58-097656,1362673,1362674,1362675,2,1
T58-097657,1362684,1362686,1362687,3,1
T58-097658,1362694,1362695,1362696,2,1
T58-097659,1362706,1362707,1362708,2,1
T58-097660,1362713,1362715,1362716,3,1
T58-097661,1362730,1362731,1362732,2,1
T58-097662,1362744,1362745,1362746,2,1
T58-097663,1362761,1362762,1362763,2,1
T58-097664,1362772,1362773,1362774,2,1
T58-097665,1362789,1362790,1362791,2,1
T58-097666,1362800,1362802,1362803,3,1
T58-097667,1362809,1362810,1362811,2,1
T58-097668,1362816,1362818,1362819,3,1
T58-097669,1362832,1362834,1362835,3,1
T58-097670,1362845,1362846,1362847,2,1
T58-097671,1362911,1362912,1362913,2,1
T58-097672,1362938,1362939,1362940,2,1
T58-097673,1362956,1362957,1362958,2,1
T58-097674,1362966,1362967,1362968,2,1
T58-097675,1362976,1362977,1362978,2,1
T58-097676,1362987,1362988,1362989,2,1
T58-097677,1363001,1363002,1363003,2,1
T58-097678,1363012,1363013,1363014,2,1
T58-097679,1363030,1363031,1363032,2,1
T58-097680,1363040,1363041,1363042,2,1
T58-097681,1363066,1363067,1363068,2,1
T58-097682,1363076,1363077,1363078,2,1
T58-097683,1363085,1363086,1363087,2,1
T58-097684,1363094,1363095,1363096,2,1
T58-097685,1363110,1363111,1363112,2,1
T58-097686,1363129,1363130,1363131,2,1
T58-097687,1363141,1363142,1363143,2,1
T58-097688,1363150,1363151,1363152,2,1
T58-097689,1363163,1363164,1363165,2,1
T58-097690,1363201,1363203,1363204,3,1
T58-097691,1363216,1363217,1363218,2,1
T58-097692,1363226,1363227,1363228,2,1
T58-097693,1363240,1363241,1363242,2,1
T58-097694,1363250,1363251,1363252,2,1
T58-097695,1363268,1363269,1363270,2,1
T58-097696,1363278,1363279,1363280,2,1
T58-097697,1363288,1363289,1363290,2,1
T58-097698,1363295,1363296,1363297,2,1
T58-097699,1363307,1363308,1363309,2,1
T58-097700,1363322,1363323,1363324,2,1
T58-097701,1363330,1363331,1363332,2,1
T58-097702,1363347,1363348,1363349,2,1
T58-097703,1363355,1363356,1363357,2,1
T58-097704,1363379,1363380,1363381,2,1
T58-097705,1363404,1363405,1363406,2,1
T58-097706,1363416,1363417,1363418,2,1
T58-097707,1363423,1363425,1363426,3,1
T58-097708,1363433,1363434,1363435,2,1
T58-097709,1363442,1363443,1363444,2,1
T58-097710,1363450,1363451,1363452,2,1
T58-097711,1363458,1363459,1363460,2,1
T58-097712,1363465,1363466,1363467,2,1
T58-097713,1363475,1363476,1363477,2,1
T58-097714,1363490,1363491,1363492,2,1
T58-097715,1363515,1363518,1363519,4,1
T58-097716,1363532,1363533,1363534,2,1
T58-097717,1363545,1363546,1363547,2,1
T58-097718,1363556,1363557,1363558,2,1
T58-097719,1363565,1363566,1363567,2,1
T58-097720,1363574,1363575,1363576,2,1
T58-097721,1363589,1363590,1363591,2,1
T58-097722,1363603,1363604,1363605,2,1
T58-097723,1363610,1363611,1363612,2,1
T58-097724,1363635,1363636,1363637,2,1
T58-097725,1363645,1363646,1363647,2,1
T58-097726,1363655,1363656,1363657,2,1
T58-097727,1363666,1363667,1363668,2,1
T58-097728,1363676,1363677,1363678,2,1
T58-097729,1363687,1363688,1363689,2,1
T58-097730,1363703,1363704,1363705,2,1
T58-097731,1363712,1363713,1363714,2,1
T58-097732,1363720,1363721,1363722,2,1
T58-097733,1363737,1363739,1363740,3,1
T58-097734,1363751,1363752,1363753,2,1
T58-097735,1363760,1363762,1363763,3,1
T58-097736,1363778,1363779,1363780,2,1
T58-097737,1363788,1363789,1363790,2,1
T58-097738,1363796,1363798,1363799,3,1
T58-097739,1363804,1363805,1363806,2,1
T58-097740,1363811,1363812,1363813,2,1
T58-097741,1363819,1363820,1363821,2,1
T58-097742,1363840,1363841,1363842,2,1
T58-097743,1363851,1363852,1363853,2,1
T58-097744,1363871,1363872,1363873,2,1
T58-097745,1363887,1363888,1363889,2,1
T58-097746,1363896,1363897,1363898,2,1
T58-097747,1363904,1363905,1363906,2,1
T58-097748,1363925,1363926,1363927,2,1
T58-097749,1363933,1363934,1363935,2,1
T58-097750,1363943,1363945,1363946,3,1
T58-097751,1363967,1363968,1363969,2,1
T58-097752,1363976,1363977,1363978,2,1
T58-097753,1363984,1363985,1363986,2,1
T58-097754,1363994,1363995,1363996,2,1
T58-097755,1364025,1364026,1364027,2,1
T58-097756,1364037,1364038,1364039,2,1
T58-097757,1364049,1364050,1364051,2,1
T58-097758,1364061,1364062,1364063,2,1
T58-097759,1364072,1364073,1364074,2,1
T58-097760,1364090,1364092,1364093,3,1
T58-097761,1364103,1364104,1364105,2,1
T58-097762,1364114,1364115,1364116,2,1
T58-097763,1364122,1364123,1364124,2,1
T58-097764,1364134,1364135,1364136,2,1
T58-097765,1364161,1364162,1364163,2,1
T58-097766,1364170,1364171,1364172,2,1
T58-097767,1364185,1364186,1364187,2,1
T58-097768,1364196,1364197,1364198,2,1
T58-097769,1364211,1364212,1364213,2,1
T58-097770,1364218,1364219,1364220,2,1
T58-097771,1364231,1364232,1364233,2,1
T58-097772,1364265,1364267,1364268,3,1
T58-097773,1364286,1364287,1364288,2,1
T58-097774,1364294,1364295,1364296,2,1
T58-097775,1364322,1364324,1364325,3,1
T58-097776,1364335,1364336,1364337,2,1
T58-097777,1364356,1364357,1364358,2,1
T58-097778,1364372,1364373,1364374,2,1
T58-097779,1364384,1364385,1364386,2,1
T58-097780,1364395,1364396,1364397,2,1
T58-097781,1364407,1364408,1364409,2,1
T58-097782,1364414,1364415,1364416,2,1
T58-097783,1364437,1364438,1364439,2,1
T58-097784,1364459,1364460,1364461,2,1
T58-097785,1364468,1364469,1364470,2,1
T58-097786,1364477,1364478,1364479,2,1
T58-097787,1364493,1364494,1364495,2,1
T58-097788,1364501,1364503,1364504,3,1
T58-097789,1364517,1364518,1364519,2,1
T58-097790,1364527,1364528,1364529,2,1
T58-097791,1364535,1364538,1364539,4,1
T58-097792,1364561,1364562,1364563,2,1
T58-097793,1364570,1364571,1364572,2,1
T58-097794,1364587,1364588,1364589,2,1
T58-097795,1364606,1364607,1364608,2,1
T58-097796,1364622,1364623,1364624,2,1
T58-097797,1364633,1364636,1364637,4,1
T58-097798,1364651,1364652,1364653,2,1
T58-097799,1364659,1364660,1364661,2,1
T58-097800,1364672,1364673,1364674,2,1
T58-097801,1364692,1364693,1364694,2,1
T58-097802,1364713,1364714,1364715,2,1
T58-097803,1364724,1364725,1364726,2,1
T58-097804,1364733,1364734,1364735,2,1
T58-097805,1364746,1364747,1364748,2,1
T58-097806,1364755,1364756,1364757,2,1
T58-097807,1364773,1364774,1364775,2,1
T58-097808,1364799,1364800,1364801,2,1
T58-097809,1364811,1364812,1364813,2,1
T58-097810,1364820,1364821,1364822,2,1
T58-097811,1364830,1364831,1364832,2,1
T58-097812,1364847,1364848,1364849,2,1
T58-097813,1364867,1364868,1364869,2,1
T58-097814,1364902,1364903,1364904,2,1
T58-097815,1364909,1364910,1364911,2,1
T58-097816,1364921,1364922,1364923,2,1
T58-097817,1364936,1364937,1364938,2,1
T58-097818,1364947,1364948,1364949,2,1
T58-097819,1364962,1364963,1364964,2,1
T58-097820,1364970,1364971,1364972,2,1
T58-097821,1364984,1364985,1364986,2,1
T58-097822,1365003,1365004,1365005,2,1
T58-097823,1365014,1365015,1365016,2,1
T58-097824,1365031,1365033,1365034,3,1
T58-097825,1365048,1365049,1365050,2,1
T58-097826,1365072,1365073,1365074,2,1
T58-097827,1365081,1365082,1365083,2,1
T58-097828,1365091,1365092,1365093,2,1
T58-097829,1365105,1365106,1365107,2,1
T58-097830,1365124,1365125,1365126,2,1
T58-097831,1365145,1365146,1365147,2,1
T58-097832,1365159,1365160,1365161,2,1
T58-097833,1365167,1365168,1365169,2,1
T58-097834,1365180,1365181,1365182,2,1
T58-097835,1365193,1365194,1365195,2,1
T58-097836,1365205,1365206,1365207,2,1
T58-097837,1365214,1365215,1365216,2,1
T58-097838,1365224,1365226,1365227,3,1
T58-097839,1365233,1365234,1365235,2,1
T58-097840,1365241,1365242,1365243,2,1
T58-097841,1365254,1365255,1365256,2,1
T58-097842,1365264,1365265,1365266,2,1
T58-097843,1365281,1365282,1365283,2,1
T58-097844,1365291,1365292,1365293,2,1
T58-097845,1365300,1365301,1365302,2,1
T58-097846,1365314,1365315,1365316,2,1
T58-097847,1365324,1365325,1365326,2,1
T58-097848,1365331,1365333,1365334,3,1
T58-097849,1365342,1365343,1365344,2,1
T58-097850,1365350,1365351,1365352,2,1
T58-097851,1365361,1365362,1365363,2,1
T58-097852,1365369,1365370,1365371,2,1
T58-097853,1365379,1365380,1365381,2,1
T58-097854,1365391,1365392,1365393,2,1
T58-097855,1365405,1365406,1365407,2,1
T58-097856,1365421,1365423,1365424,3,1
T58-097857,1365429,1365430,1365431,2,1
T58-097858,1365441,1365443,1365444,3,1
T58-097859,1365453,1365454,1365455,2,1
T58-097860,1365464,1365465,1365466,2,1
T58-097861,1365484,1365485,1365486,2,1
T58-097862,1365492,1365493,1365494,2,1
T58-097863,1365507,1365508,1365509,2,1
T58-097864,1365522,1365523,1365524,2,1
T58-097865,1365536,1365537,1365538,2,1
T58-097866,1365554,1365555,1365556,2,1
T58-097867,1365562,1365563,1365564,2,1
T58-097868,1365579,1365580,1365581,2,1
T58-097869,1365592,1365593,1365594,2,1
T58-097870,1365599,1365600,1365601,2,1
T58-097871,1365606,1365607,1365608,2,1
T58-097872,1365614,1365615,1365616,2,1
T58-097873,1365637,1365638,1365639,2,1
T58-097874,1365669,1365671,1365672,3,1
T58-097875,1365679,1365680,1365681,2,1
T58-097876,1365759,1365760,1365761,2,1
T58-097877,1365768,1365769,1365770,2,1
T58-097878,1365782,1365783,1365784,2,1
T58-097879,1365795,1365797,1365798,3,1
T58-097880,1365808,1365809,1365810,2,1
T58-097881,1365824,1365825,1365826,2,1
T58-097882,1365836,1365837,1365838,2,1
T58-097883,1365851,1365853,1365854,3,1
T58-097884,1365863,1365864,1365865,2,1
T58-097885,1365877,1365879,1365880,3,1
T58-097886,1365895,1365896,1365897,2,1
T58-097887,1365912,1365913,1365914,2,1
T58-097888,1365921,1365922,1365923,2,1
T58-097889,1365940,1365941,1365942,2,1
T58-097890,1365951,1365952,1365953,2,1
T58-097891,1365963,1365964,1365965,2,1
T58-097892,1365980,1365981,1365982,2,1
T58-097893,1365993,1365994,1365995,2,1
T58-097894,1366004,1366005,1366006,2,1
T58-097895,1366012,1366013,1366014,2,1
T58-097896,1366019,1366020,1366021,2,1
T58-097897,1366029,1366030,1366031,2,1
T58-097898,1366038,1366039,1366040,2,1
T58-097899,1366048,1366049,1366050,2,1
T58-097900,1366056,1366057,1366058,2,1
T58-097901,1366064,1366065,1366066,2,1
T58-097902,1366076,1366077,1366078,2,1
T58-097903,1366084,1366085,1366086,2,1
T58-097904,1366093,1366094,1366095,2,1
T58-097905,1366100,1366101,1366102,2,1
T58-097906,1366109,1366110,1366111,2,1
T58-097907,1366117,1366118,1366119,2,1
T58-097908,1366142,1366143,1366144,2,1
T58-097909,1366158,1366159,1366160,2,1
T58-097910,1366169,1366170,1366171,2,1
T58-097911,1366178,1366179,1366180,2,1
T58-097912,1366195,1366196,1366197,2,1
T58-097913,1366205,1366206,1366207,2,1
T58-097914,1366213,1366214,1366215,2,1
T58-097915,1366234,1366235,1366236,2,1
T58-097916,1366250,1366251,1366252,2,1
T58-097917,1366262,1366263,1366264,2,1
T58-097918,1366270,1366271,1366272,2,1
T58-097919,1366284,1366285,1366286,2,1
T58-097920,1366295,1366296,1366297,2,1
T58-097921,1366306,1366307,1366308,2,1
T58-097922,1366322,1366323,1366324,2,1
T58-097923,1366333,1366334,1366335,2,1
T58-097924,1366340,1366341,1366342,2,1
T58-097925,1366358,1366359,1366360,2,1
T58-097926,1366372,1366374,1366375,3,1
T58-097927,1366383,1366385,1366386,3,1
T58-097928,1366392,1366393,1366394,2,1
T58-097929,1366402,1366403,1366404,2,1
T58-097930,1366409,1366410,1366411,2,1
T58-097931,1366422,1366423,1366424,2,1
T58-097932,1366430,1366431,1366432,2,1
T58-097933,1366439,1366440,1366441,2,1
T58-097934,1366452,1366453,1366454,2,1
T58-097935,1366460,1366462,1366463,3,1
T58-097936,1366474,1366475,1366476,2,1
T58-097937,1366495,1366496,1366497,2,1
T58-097938,1366508,1366509,1366510,2,1
T58-097939,1366517,1366518,1366519,2,1
T58-097940,1366526,1366527,1366528,2,1
T58-097941,1366537,1366538,1366539,2,1
T58-097942,1366545,1366546,1366547,2,1
T58-097943,1366554,1366555,1366556,2,1
T58-097944,1366563,1366564,1366565,2,1
T58-097945,1366582,1366583,1366584,2,1
T58-097946,1366591,1366592,1366593,2,1
T58-097947,1366602,1366603,1366604,2,1
T58-097948,1366614,1366615,1366616,2,1
T58-097949,1366629,1366631,1366632,3,1
T58-097950,1366655,1366658,1366659,4,1
T58-097951,1366674,1366675,1366676,2,1
T58-097952,1366683,1366684,1366685,2,1
T58-097953,1366695,1366696,1366697,2,1
T58-097954,1366709,1366710,1366711,2,1
T58-097955,1366724,1366725,1366726,2,1
T58-097956,1366733,1366734,1366735,2,1
T58-097957,1366759,1366760,1366761,2,1
T58-097958,1366795,1366796,1366797,2,1
T58-097959,1366802,1366803,1366804,2,1
T58-097960,1366820,1366821,1366822,2,1
