trade_id,system,opportunity_id,variant,direction,tag,signal_j,signal_m1_i,entry_i,entry_ts,entry_price,exit_i,exit_price,exit_reason,stop,target,atr,gross_R,cost_R,net_R,MFE_R,MAE_R,duration_min,delay_bars_1m,price_improvement_atr,entry_deterioration_atr,15m_state_x,15m_strength,location_score,direction_score,reaction_score,total_evidence,15m_state_y,5m_state,bar_i,original_direction,direction_confidence_score,direction_confidence_band,original_dir_support_score,false_reversal_risk,reversal_support,market_state,location_score_c,active_1m,active_5m,active_15m,dominant_active,15m_state,5m_state_c,countertrend_ratio,aligned_with_active,reason_codes,active_aligned_code,active_opposed_code,struct_aligned_code,struct_opposed_code,htf_support_code,htf_contra_code,ct_weak_code,ct_strong_code,fr_high_code,missing_vh_confirm,pullback_conflict,htf_ltf_disagree,weak_reversal_attempt,ambiguous_reaction,good_location,high_subtype,band_recal,feature_combo,p4_status,h1_status,phase58d_decision,exit_ts,setup_id,system_mgmt,setup_id_mgmt,variant_mgmt,direction_m0,tag_mgmt,signal_j_mgmt,signal_m1_i_mgmt,entry_i_m0,entry_ts_mgmt,entry_price_m0,exit_i_m0,exit_price_m0,exit_reason_m0,stop_m0,target_m0,atr_mgmt,gross_R_m0,cost_R_m0,net_R_m0,MFE_R_m0,MAE_R_m0,duration_min_m0,delay_bars_1m_mgmt,price_improvement_atr_mgmt,entry_deterioration_atr_mgmt,15m_state_mgmt,15m_strength_mgmt,direction_m1,entry_i_m1,entry_price_m1,exit_i_m1,exit_price_m1,exit_reason_m1,stop_m1,target_m1,gross_R_m1,cost_R_m1,net_R_m1,MFE_R_m1,MAE_R_m1,duration_min_m1,management_model,event_count,delta_r,exit_ts_m0,exit_ts_m1
LW-063175,LW,OPP_03135842_SHORT,LW,SHORT,TAKE,-1,3135842,3135843,2026-08-27 21:37:00-05:00,29669.0,3135846,29660.395089285714,TARGET,29672.441964285714,29660.395089285714,4.589285714285714,2.5,0.21063553826202921,2.289364461737971,2.542153047990008,0.6536964980545734,3,1,0,0,BEARISH,-1.5,1,3,2,6,BEARISH,,3135842,SHORT,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,1,STRONG_DOWN,STRONG_DOWN,UP,STRONG_DOWN,BEARISH,NEUTRAL,0.8125,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-27 21:40:00-05:00,OPP_03135842_SHORT,M0,OPP_03135842_SHORT,,SHORT,,-1,3135842,3135843,2026-08-27 21:37:00-05:00,29669.0,3135846,29660.395089285714,TARGET,29672.441964285714,29660.395089285714,4.589285714285714,2.5,0.21063553826202921,2.289364461737971,2.542153047990008,0.6536964980545734,3,0,0,0,,0,SHORT,3135843,29669.0,3135848,29657.526785714286,TARGET,29673.589285714286,29657.526785714286,2.5,2.444006075100815e-05,2.499975559939249,3.5953307392992038,0.4902723735408005,5,M1_1.0,2,0.21061109820127788,2026-08-27 21:40:00-05:00,2026-08-27 21:42:00-05:00
LW-063176,LW,OPP_03135857_LONG,LW,LONG,TAKE,-1,3135857,3135858,2026-08-27 21:52:00-05:00,29659.5,3135869,29670.54910714286,TARGET,29655.08035714286,29670.54910714286,5.892857142857143,2.5,0.1640404040404619,2.335959595959538,3.789898989900327,0.0,11,1,0,0,NEUTRAL,0.5,0,2,2,4,NEUTRAL,,3135857,LONG,-2,LOW,-2,HIGH,MODERATE,PULLBACK,0,STRONG_UP,STRONG_DOWN,UP,STRONG_DOWN,NEUTRAL,NEUTRAL,0.3157894736842105,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|FALSE_REVERSAL_HIGH|CONF_REVERSAL_SUPPORT_MODERATE|COUNTERTREND_WEAK|DOMINANT_MOVE_INTact|PULLBACK_AGAINST_DOMINANT|PULLBACK_AGAINST_DOMINANT|WEAK_REVERSAL_SUPPORT|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,,LOW,ACT_OPP+STR_ALN+HTF0+PULL+MOD,KEEP,KEEP,TAKE,2026-08-27 22:03:00-05:00,OPP_03135857_LONG,M0,OPP_03135857_LONG,,LONG,,-1,3135857,3135858,2026-08-27 21:52:00-05:00,29659.5,3135869,29670.54910714286,TARGET,29655.08035714286,29670.54910714286,5.892857142857143,2.5,0.1640404040404619,2.335959595959538,3.789898989900327,0.0,11,0,0,0,,0,LONG,3135858,29659.5,3135869,29674.23214285714,TARGET,29653.60714285714,29674.23214285714,2.5,2.44489648934543e-05,2.4999755510351065,2.8424242424234905,0.0,11,M1_1.0,2,0.16401595507556843,2026-08-27 22:03:00-05:00,2026-08-27 22:03:00-05:00
LW-063177,LW,OPP_03135901_SHORT,LW,SHORT,TAKE,-1,3135901,3135902,2026-08-27 22:36:00-05:00,29682.25,3135904,29673.37723214286,TARGET,29685.79910714286,29673.37723214286,4.732142857142857,2.5,0.2042767295596587,2.2957232704403414,2.6062893081749556,0.0704402515722961,2,1,0,0,BEARISH,-1.5,1,3,2,6,BEARISH,,3135901,SHORT,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,1,STRONG_DOWN,STRONG_DOWN,DOWN,STRONG_DOWN,BEARISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-27 22:38:00-05:00,OPP_03135901_SHORT,M0,OPP_03135901_SHORT,,SHORT,,-1,3135901,3135902,2026-08-27 22:36:00-05:00,29682.25,3135904,29673.37723214286,TARGET,29685.79910714286,29673.37723214286,4.732142857142857,2.5,0.2042767295596587,2.2957232704403414,2.6062893081749556,0.0704402515722961,2,0,0,0,,0,SHORT,3135902,29682.25,3135906,29670.41964285714,TARGET,29686.98214285714,29670.41964285714,2.5,2.442926674292288e-05,2.499975570733257,3.4867924528313377,0.05283018867926269,4,M1_1.0,2,0.20425230029291574,2026-08-27 22:38:00-05:00,2026-08-27 22:40:00-05:00
LW-063178,LW,OPP_03135932_SHORT,LW,SHORT,TAKE,-1,3135932,3135933,2026-08-27 23:07:00-05:00,29644.5,3135936,29649.026785714286,STOP,29649.026785714286,29633.183035714286,6.035714285714286,-1.0,0.1601577909270033,-1.1601577909270033,0.05522682445758735,1.3806706114396836,3,1,0,0,BEARISH,-1.5,0,3,3,6,BEARISH,,3135932,SHORT,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,0,STRONG_DOWN,DOWN,DOWN,STRONG_DOWN,BEARISH,NEUTRAL,0.8473282442748091,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-27 23:10:00-05:00,OPP_03135932_SHORT,M0,OPP_03135932_SHORT,,SHORT,,-1,3135932,3135933,2026-08-27 23:07:00-05:00,29644.5,3135936,29649.026785714286,STOP,29649.026785714286,29633.183035714286,6.035714285714286,-1.0,0.1601577909270033,-1.1601577909270033,0.05522682445758735,1.3806706114396836,3,0,0,0,,0,SHORT,3135933,29644.5,3135936,29650.535714285714,STOP,29650.535714285714,29629.410714285714,-1.0,2.446145633630044e-05,-1.0000244614563363,0.041420118343198836,1.0355029585799709,3,M1_1.0,2,0.16013332947066705,2026-08-27 23:10:00-05:00,2026-08-27 23:10:00-05:00
LW-063179,LW,OPP_03135955_SHORT,LW,SHORT,TAKE,-1,3135955,3135956,2026-08-27 23:30:00-05:00,29658.5,3135959,29650.33035714286,TARGET,29661.76785714286,29650.33035714286,4.357142857142857,2.5,0.2218579234971619,2.278142076502838,3.2131147540968277,0.22950819672120198,3,1,0,0,BEARISH,-1.0,2,2,1,5,BEARISH,,3135955,SHORT,3,HIGH,3,LOW,STRONG,REVERSAL_TRANSITION,2,DOWN,STRONG_UP,NEUTRAL,STRONG_UP,BEARISH,NEUTRAL,1.0,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,HIGH_REVERSAL,HIGH,ACT_OPP+STR_ALN+HTF++REVE+STR,KEEP,KEEP,TAKE,2026-08-27 23:33:00-05:00,OPP_03135955_SHORT,M0,OPP_03135955_SHORT,,SHORT,,-1,3135955,3135956,2026-08-27 23:30:00-05:00,29658.5,3135959,29650.33035714286,TARGET,29661.76785714286,29650.33035714286,4.357142857142857,2.5,0.2218579234971619,2.278142076502838,3.2131147540968277,0.22950819672120198,3,0,0,0,,0,SHORT,3135956,29658.5,3135960,29647.60714285714,TARGET,29662.85714285714,29647.60714285714,2.5,2.4448523212849084e-05,2.499975551476787,3.040983606558465,0.1721311475410452,4,M1_1.0,2,0.22183347497394879,2026-08-27 23:33:00-05:00,2026-08-27 23:34:00-05:00
LW-063180,LW,OPP_03136027_SHORT,LW,SHORT,TAKE,-1,3136027,3136028,2026-08-28 00:42:00-05:00,29608.25,3136030,29612.616071428572,STOP,29612.616071428572,29597.334821428572,5.821428571428571,-1.0,0.1660531697341118,-1.1660531697341119,0.6298568507155965,1.259713701431193,2,1,0,0,BEARISH,-2.0,2,4,1,7,BEARISH,,3136027,SHORT,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,2,STRONG_DOWN,DOWN,UP,STRONG_DOWN,BEARISH,NEUTRAL,0.85,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-28 00:44:00-05:00,OPP_03136027_SHORT,M0,OPP_03136027_SHORT,,SHORT,,-1,3136027,3136028,2026-08-28 00:42:00-05:00,29608.25,3136030,29612.616071428572,STOP,29612.616071428572,29597.334821428572,5.821428571428571,-1.0,0.1660531697341118,-1.1660531697341119,0.6298568507155965,1.259713701431193,2,0,0,0,,0,SHORT,3136028,29608.25,3136056,29614.071428571428,STOP,29614.071428571428,29593.696428571428,-1.0,2.4491233827340418e-05,-1.0000244912338274,2.3619631901844707,1.202453987730276,28,M1_1.0,2,0.16602867850028447,2026-08-28 00:44:00-05:00,2026-08-28 01:10:00-05:00
LW-063182,LW,OPP_03136126_LONG,LW,LONG,TAKE,-1,3136126,3136127,2026-08-28 02:21:00-05:00,29611.25,3136128,29605.116071428572,STOP,29605.116071428572,29626.584821428572,8.178571428571429,-1.0,0.11819505094616267,-1.1181950509461627,0.0,1.385735080058459,1,1,0,0,NEUTRAL,-0.5,1,1,2,4,NEUTRAL,,3136126,LONG,3,HIGH,3,LOW,STRONG,REVERSAL_TRANSITION,1,TRANSITION,STRONG_DOWN,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG|FALSE_REVERSAL_LOW|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG|FAILED_UP_EXTENSION,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,HIGH_CONFLICTED,MEDIUM,ACT_ALN+STR_ALN+HTF0+REVE+STR,KEEP,KEEP,TAKE,2026-08-28 02:22:00-05:00,OPP_03136126_LONG,M0,OPP_03136126_LONG,,LONG,,-1,3136126,3136127,2026-08-28 02:21:00-05:00,29611.25,3136128,29605.116071428572,STOP,29605.116071428572,29626.584821428572,8.178571428571429,-1.0,0.11819505094616267,-1.1181950509461627,0.0,1.385735080058459,1,0,0,0,,0,LONG,3136127,29611.25,3136128,29603.071428571428,STOP,29603.071428571428,29631.696428571428,-1.0,2.449070197831789e-05,-1.0000244907019784,0.0,1.039301310043536,1,M1_1.0,2,0.11817056024418426,2026-08-28 02:22:00-05:00,2026-08-28 02:22:00-05:00
LW-063183,LW,OPP_03136137_SHORT,LW,SHORT,TAKE,-1,3136137,3136138,2026-08-28 02:32:00-05:00,29615.0,3136147,29601.67410714286,TARGET,29620.33035714286,29601.67410714286,7.107142857142857,2.5,0.1360134003349686,2.3639865996650316,2.579564489111473,0.9849246231152898,9,1,0,0,BEARISH,-2.0,2,4,1,7,BEARISH,,3136137,SHORT,3,HIGH,3,LOW,STRONG,REVERSAL_TRANSITION,2,UP,DOWN,STRONG_UP,STRONG_UP,BEARISH,BEARISH,0.9275362318840581,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|COUNTERTREND_STRONG,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,HIGH_REVERSAL,HIGH,ACT_OPP+STR_ALN+HTF++REVE+STR,KEEP,KEEP,TAKE,2026-08-28 02:41:00-05:00,OPP_03136137_SHORT,M0,OPP_03136137_SHORT,,SHORT,,-1,3136137,3136138,2026-08-28 02:32:00-05:00,29615.0,3136147,29601.67410714286,TARGET,29620.33035714286,29601.67410714286,7.107142857142857,2.5,0.1360134003349686,2.3639865996650316,2.579564489111473,0.9849246231152898,9,0,0,0,,0,SHORT,3136138,29615.0,3136150,29597.23214285714,TARGET,29622.10714285714,29597.23214285714,2.5,2.4486713846814493e-05,2.499975513286153,3.0954773869353525,0.7386934673368455,12,M1_1.0,2,0.13598891362112164,2026-08-28 02:41:00-05:00,2026-08-28 02:44:00-05:00
LW-063184,LW,OPP_03136196_LONG,LW,LONG,TAKE,-1,3136196,3136197,2026-08-28 03:31:00-05:00,29610.25,3136199,29625.75223214286,TARGET,29604.04910714286,29625.75223214286,8.267857142857142,2.5,0.11691864650830873,2.3830813534916913,3.2253419726429997,0.0,2,1,0,0,BULLISH,2.0,1,3,3,7,BULLISH,,3136196,LONG,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,1,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,BULLISH,NEUTRAL,0.8468468468468469,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-28 03:33:00-05:00,OPP_03136196_LONG,M0,OPP_03136196_LONG,,LONG,,-1,3136196,3136197,2026-08-28 03:31:00-05:00,29610.25,3136199,29625.75223214286,TARGET,29604.04910714286,29625.75223214286,8.267857142857142,2.5,0.11691864650830873,2.3830813534916913,3.2253419726429997,0.0,2,0,0,0,,0,LONG,3136197,29610.25,3136200,29630.91964285714,TARGET,29601.98214285714,29630.91964285714,2.5,2.4491603180530262e-05,2.4999755083968194,2.600431965442274,0.0,3,M1_1.0,2,0.11689415490512811,2026-08-28 03:33:00-05:00,2026-08-28 03:34:00-05:00
LW-063186,LW,OPP_03136249_LONG,LW,LONG,TAKE,-1,3136249,3136250,2026-08-28 04:24:00-05:00,29612.5,3136251,29608.0,STOP,29608.0,29623.75,6.0,-1.0,0.16111111111111112,-1.1611111111111112,0.6111111111111112,1.2222222222222223,1,1,0,0,BULLISH,1.5,2,3,2,7,BULLISH,,3136249,LONG,-1,LOW,-1,HIGH,MODERATE,PULLBACK,2,STRONG_UP,STRONG_DOWN,UP,STRONG_DOWN,BULLISH,NEUTRAL,0.7272727272727273,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|FALSE_REVERSAL_HIGH|CONF_REVERSAL_SUPPORT_MODERATE|PULLBACK_DEEP|PULLBACK_AGAINST_DOMINANT|WEAK_REVERSAL_SUPPORT|PRIOR_MOVE_WEAKENING,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,,LOW,ACT_OPP+STR_ALN+HTF++PULL+MOD,KEEP,KEEP,TAKE,2026-08-28 04:25:00-05:00,OPP_03136249_LONG,M0,OPP_03136249_LONG,,LONG,,-1,3136249,3136250,2026-08-28 04:24:00-05:00,29612.5,3136251,29608.0,STOP,29608.0,29623.75,6.0,-1.0,0.16111111111111112,-1.1611111111111112,0.6111111111111112,1.2222222222222223,1,0,0,0,,0,LONG,3136250,29612.5,3136259,29606.5,STOP,29606.5,29627.5,-1.0,2.448786584027156e-05,-1.0000244878658402,1.3333333333333333,1.0833333333333333,9,M1_1.0,2,0.161086623245271,2026-08-28 04:25:00-05:00,2026-08-28 04:33:00-05:00
LW-063187,LW,OPP_03136284_SHORT,LW,SHORT,TAKE,-1,3136284,3136285,2026-08-28 04:59:00-05:00,29606.0,3136293,29596.18973214286,TARGET,29609.92410714286,29596.18973214286,5.232142857142857,2.5,0.18475540386795844,2.3152445961320414,3.1854379977234215,0.7645051194536212,8,1,0,0,BEARISH,-1.0,2,3,2,7,BEARISH,,3136284,SHORT,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,2,DOWN,STRONG_DOWN,UP,STRONG_DOWN,BEARISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-28 05:07:00-05:00,OPP_03136284_SHORT,M0,OPP_03136284_SHORT,,SHORT,,-1,3136284,3136285,2026-08-28 04:59:00-05:00,29606.0,3136293,29596.18973214286,TARGET,29609.92410714286,29596.18973214286,5.232142857142857,2.5,0.18475540386795844,2.3152445961320414,3.1854379977234215,0.7645051194536212,8,0,0,0,,0,SHORT,3136285,29606.0,3136308,29611.23214285714,STOP,29611.23214285714,29592.91964285714,-1.0,2.4492607877570744e-05,-1.0000244926078776,2.436860068260112,1.146757679181229,23,M1_1.0,2,-3.315269088739919,2026-08-28 05:07:00-05:00,2026-08-28 05:22:00-05:00
LW-063188,LW,OPP_03136313_LONG,LW,LONG,TAKE,-1,3136313,3136314,2026-08-28 05:28:00-05:00,29611.0,3136317,29619.738839285714,TARGET,29607.504464285714,29619.738839285714,4.660714285714286,2.5,0.20740740740737657,2.2925925925926234,3.4329501915703706,0.07151979565771606,3,1,0,0,BULLISH,1.0,2,3,2,7,BULLISH,,3136313,LONG,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,2,STRONG_UP,STRONG_UP,DOWN,STRONG_UP,BULLISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-28 05:31:00-05:00,OPP_03136313_LONG,M0,OPP_03136313_LONG,,LONG,,-1,3136313,3136314,2026-08-28 05:28:00-05:00,29611.0,3136317,29619.738839285714,TARGET,29607.504464285714,29619.738839285714,4.660714285714286,2.5,0.20740740740737657,2.2925925925926234,3.4329501915703706,0.07151979565771606,3,0,0,0,,0,LONG,3136314,29611.0,3136317,29622.651785714286,TARGET,29606.339285714286,29622.651785714286,2.5,2.4487998769568536e-05,2.4999755120012304,2.574712643678448,0.053639846743301,3,M1_1.0,2,0.20738291940860698,2026-08-28 05:31:00-05:00,2026-08-28 05:31:00-05:00
LW-063189,LW,OPP_03136381_SHORT,LW,SHORT,TAKE,-1,3136381,3136382,2026-08-28 06:36:00-05:00,29617.25,3136387,29621.65625,STOP,29621.65625,29606.234375,5.875,-1.0,0.16453900709219857,-1.1645390070921986,0.851063829787234,1.4184397163120568,5,1,0,0,NEUTRAL,-0.5,2,1,2,5,NEUTRAL,,3136381,SHORT,3,HIGH,3,LOW,STRONG,UNCERTAIN,2,STRONG_DOWN,UP,UP,STRONG_DOWN,NEUTRAL,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,HIGH_CONFLICTED,MEDIUM,ACT_ALN+STR_ALN+HTF0+UNCE+STR,KEEP,KEEP,TAKE,2026-08-28 06:41:00-05:00,OPP_03136381_SHORT,M0,OPP_03136381_SHORT,,SHORT,,-1,3136381,3136382,2026-08-28 06:36:00-05:00,29617.25,3136387,29621.65625,STOP,29621.65625,29606.234375,5.875,-1.0,0.16453900709219857,-1.1645390070921986,0.851063829787234,1.4184397163120568,5,0,0,0,,0,SHORT,3136382,29617.25,3136387,29623.125,STOP,29623.125,29602.5625,-1.0,2.448383433731125e-05,-1.0000244838343373,0.6382978723404256,1.0638297872340425,5,M1_1.0,2,0.1645145232578613,2026-08-28 06:41:00-05:00,2026-08-28 06:41:00-05:00
LW-063190,LW,OPP_03136400_SHORT,LW,SHORT,TAKE,-1,3136400,3136401,2026-08-28 06:55:00-05:00,29611.75,3136403,29599.99776785714,TARGET,29616.45089285714,29599.99776785714,6.267857142857143,2.5,0.1542260208927387,2.3457739791072614,3.031339031340037,0.0,2,1,0,0,BEARISH,-2.0,3,4,1,8,BEARISH,,3136400,SHORT,5,VERY_HIGH,5,LOW,NONE,CONTINUATION,3,NEUTRAL,STRONG_DOWN,TRANSITION,STRONG_DOWN,BEARISH,NEUTRAL,0.43076923076923074,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_WEAK|ACTIVE_ALIGNED|STRUCTURE_INTACT|COUNTERTREND_WEAK|FALSE_REVERSAL_LOW,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++CONT+NON,KEEP,KEEP,TAKE,2026-08-28 06:57:00-05:00,OPP_03136400_SHORT,M0,OPP_03136400_SHORT,,SHORT,,-1,3136400,3136401,2026-08-28 06:55:00-05:00,29611.75,3136403,29599.99776785714,TARGET,29616.45089285714,29599.99776785714,6.267857142857143,2.5,0.1542260208927387,2.3457739791072614,3.031339031340037,0.0,2,0,0,0,,0,SHORT,3136401,29611.75,3136411,29618.01785714286,STOP,29618.01785714286,29596.08035714286,-1.0,2.4488707750193467e-05,-1.0000244887077503,2.273504273503708,1.116809116808839,10,M1_1.0,2,-3.345798467815012,2026-08-28 06:57:00-05:00,2026-08-28 07:05:00-05:00
LW-063191,LW,OPP_03136415_LONG,LW,LONG,TAKE,-1,3136415,3136416,2026-08-28 07:10:00-05:00,29627.5,3136417,29622.584821428572,STOP,29622.584821428572,29639.787946428572,6.553571428571429,-1.0,0.1475022706630648,-1.1475022706630649,0.0,2.4922797456862673,1,1,0,0,BULLISH,2.0,1,4,2,7,BULLISH,,3136415,LONG,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,1,STRONG_UP,STRONG_UP,TRANSITION,STRONG_UP,BULLISH,BULLISH,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-28 07:11:00-05:00,OPP_03136415_LONG,M0,OPP_03136415_LONG,,LONG,,-1,3136415,3136416,2026-08-28 07:10:00-05:00,29627.5,3136417,29622.584821428572,STOP,29622.584821428572,29639.787946428572,6.553571428571429,-1.0,0.1475022706630648,-1.1475022706630649,0.0,2.4922797456862673,1,0,0,0,,0,LONG,3136416,29627.5,3136417,29620.946428571428,STOP,29620.946428571428,29643.883928571428,-1.0,2.447592286587737e-05,-1.0000244759228658,0.0,1.8692098092640088,1,M1_1.0,2,0.14747779474019906,2026-08-28 07:11:00-05:00,2026-08-28 07:11:00-05:00
LW-063192,LW,OPP_03136504_LONG,LW,LONG,TAKE,-1,3136504,3136505,2026-08-28 08:39:00-05:00,29648.5,3136507,29697.183035714286,TARGET,29629.026785714286,29697.183035714286,25.964285714285715,2.5,0.03723062815222474,2.4627693718477754,2.593305823017034,0.0,2,1,0,0,BULLISH,2.0,1,3,2,6,BULLISH,,3136504,LONG,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,1,STRONG_UP,DOWN,NEUTRAL,STRONG_UP,BULLISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-28 08:41:00-05:00,OPP_03136504_LONG,M0,OPP_03136504_LONG,,LONG,,-1,3136504,3136505,2026-08-28 08:39:00-05:00,29648.5,3136507,29697.183035714286,TARGET,29629.026785714286,29697.183035714286,25.964285714285715,2.5,0.03723062815222474,2.4627693718477754,2.593305823017034,0.0,2,0,0,0,,0,LONG,3136505,29648.5,3136526,29622.535714285714,STOP,29622.535714285714,29713.410714285714,-1.0,2.4474609702313996e-05,-1.0000244746097022,2.214580467675334,1.6753782668500352,21,M1_1.0,2,-3.462793846457478,2026-08-28 08:41:00-05:00,2026-08-28 09:00:00-05:00
