opportunity_id,direction,wait_signal_i,immediate_entry_i,system,location_score,direction_score,reaction_score,total_evidence
OPP_02561048_LONG,LONG,2561048,2561049,E,2,0,1,2
OPP_02561380_SHORT,SHORT,2561380,2561381,E,1,1,1,3
OPP_02561408_LONG,LONG,2561408,2561409,E,2,0,2,3
OPP_02561467_LONG,LONG,2561467,2561468,E,1,0,2,2
OPP_02561675_SHORT,SHORT,2561675,2561676,E,1,0,2,2
OPP_02561978_SHORT,SHORT,2561978,2561979,E,1,0,2,2
OPP_02562233_LONG,LONG,2562233,2562234,E,1,1,1,2
OPP_02562410_LONG,LONG,2562410,2562411,E,0,1,2,3
OPP_02562446_LONG,LONG,2562446,2562447,E,1,0,2,2
OPP_02562571_SHORT,SHORT,2562571,2562572,E,1,0,2,2
OPP_02562628_SHORT,SHORT,2562628,2562629,E,2,1,1,3
OPP_02562758_LONG,LONG,2562758,2562759,E,2,0,2,3
OPP_02563070_SHORT,SHORT,2563070,2563071,E,0,1,2,3
OPP_02563289_SHORT,SHORT,2563289,2563290,E,1,1,1,2
OPP_02563802_SHORT,SHORT,2563802,2563803,E,1,0,2,3
OPP_02564078_SHORT,SHORT,2564078,2564079,E,1,0,2,2
OPP_02564237_SHORT,SHORT,2564237,2564238,E,2,0,1,2
OPP_02564518_LONG,LONG,2564518,2564519,E,3,-1,2,3
OPP_02564604_LONG,LONG,2564604,2564605,E,1,0,2,2
OPP_02564648_SHORT,SHORT,2564648,2564649,E,1,1,1,2
OPP_02564809_SHORT,SHORT,2564809,2564810,E,1,0,2,2
OPP_02564941_SHORT,SHORT,2564941,2564942,E,2,0,2,3
OPP_02564994_SHORT,SHORT,2564994,2564995,E,1,1,1,2
OPP_02565174_LONG,LONG,2565174,2565175,E,1,0,2,2
OPP_02565599_SHORT,SHORT,2565599,2565600,E,1,1,1,3
OPP_02565623_LONG,LONG,2565623,2565624,E,1,1,2,3
OPP_02565702_LONG,LONG,2565702,2565703,E,2,0,1,2
OPP_02565969_SHORT,SHORT,2565969,2565970,E,1,0,2,2
OPP_02566294_LONG,LONG,2566294,2566295,E,1,0,2,2
OPP_02566704_SHORT,SHORT,2566704,2566705,E,0,1,2,3
OPP_02567202_SHORT,SHORT,2567202,2567203,E,1,0,2,2
OPP_02567303_LONG,LONG,2567303,2567304,E,2,-1,2,2
OPP_02567559_LONG,LONG,2567559,2567560,E,2,0,2,3
OPP_02567641_LONG,LONG,2567641,2567642,E,2,-1,2,2
OPP_02567764_SHORT,SHORT,2567764,2567765,E,2,0,2,3
OPP_02567906_LONG,LONG,2567906,2567907,E,2,1,1,3
OPP_02568250_SHORT,SHORT,2568250,2568251,E,1,0,2,2
OPP_02568382_LONG,LONG,2568382,2568383,E,2,0,2,3
OPP_02568477_SHORT,SHORT,2568477,2568478,E,0,1,2,3
OPP_02569043_LONG,LONG,2569043,2569044,E,3,0,0,2
OPP_02569055_SHORT,SHORT,2569055,2569056,E,2,-1,2,2
OPP_02569181_SHORT,SHORT,2569181,2569182,E,1,0,2,2
OPP_02569212_LONG,LONG,2569212,2569213,E,1,2,1,3
OPP_02569359_LONG,LONG,2569359,2569360,E,0,2,2,3
OPP_02569433_SHORT,SHORT,2569433,2569434,E,1,0,2,2
OPP_02569617_SHORT,SHORT,2569617,2569618,E,2,0,1,2
OPP_02569945_LONG,LONG,2569945,2569946,E,2,0,2,3
OPP_02570010_SHORT,SHORT,2570010,2570011,E,2,0,2,3
OPP_02570020_LONG,LONG,2570020,2570021,E,0,2,2,3
OPP_02570194_LONG,LONG,2570194,2570195,E,0,1,2,3
OPP_02570234_LONG,LONG,2570234,2570235,E,1,1,1,2
OPP_02570877_SHORT,SHORT,2570877,2570878,E,2,0,2,3
OPP_02570979_SHORT,SHORT,2570979,2570980,E,2,0,1,2
OPP_02571388_SHORT,SHORT,2571388,2571389,E,0,0,3,3
OPP_02572015_SHORT,SHORT,2572015,2572016,E,1,-1,3,2
OPP_02572113_LONG,LONG,2572113,2572114,E,1,1,1,2
OPP_02572177_LONG,LONG,2572177,2572178,E,1,0,2,2
OPP_02572509_SHORT,SHORT,2572509,2572510,E,2,1,1,3
OPP_02572801_LONG,LONG,2572801,2572802,E,0,1,2,3
OPP_02573005_LONG,LONG,2573005,2573006,E,0,1,2,2
OPP_02573310_LONG,LONG,2573310,2573311,E,0,2,2,3
OPP_02573730_SHORT,SHORT,2573730,2573731,E,1,-1,3,2
OPP_02574217_LONG,LONG,2574217,2574218,E,2,-1,2,2
OPP_02574406_SHORT,SHORT,2574406,2574407,E,1,1,2,3
OPP_02574520_LONG,LONG,2574520,2574521,E,3,-1,2,3
OPP_02574689_SHORT,SHORT,2574689,2574690,E,2,-1,2,2
OPP_02575284_LONG,LONG,2575284,2575285,E,1,0,2,2
OPP_02575500_SHORT,SHORT,2575500,2575501,E,1,1,1,2
OPP_02576050_SHORT,SHORT,2576050,2576051,E,1,0,2,2
OPP_02576083_LONG,LONG,2576083,2576084,E,2,-1,2,2
OPP_02576433_SHORT,SHORT,2576433,2576434,E,0,1,2,3
OPP_02576442_LONG,LONG,2576442,2576443,E,2,1,1,3
OPP_02577566_LONG,LONG,2577566,2577567,E,1,0,2,2
OPP_02577819_LONG,LONG,2577819,2577820,E,1,2,1,3
OPP_02578409_LONG,LONG,2578409,2578410,E,2,0,2,3
OPP_02578426_SHORT,SHORT,2578426,2578427,E,1,0,2,2
OPP_02579134_LONG,LONG,2579134,2579135,E,2,0,2,3
OPP_02579795_LONG,LONG,2579795,2579796,E,1,1,1,3
OPP_02579905_LONG,LONG,2579905,2579906,E,1,1,1,3
OPP_02580217_SHORT,SHORT,2580217,2580218,E,2,1,1,3
OPP_02581411_LONG,LONG,2581411,2581412,E,0,1,2,3
OPP_02581681_LONG,LONG,2581681,2581682,E,2,0,2,3
OPP_02581830_LONG,LONG,2581830,2581831,E,2,0,2,3
OPP_02581936_SHORT,SHORT,2581936,2581937,E,0,1,2,3
OPP_02582160_LONG,LONG,2582160,2582161,E,2,0,2,3
OPP_02582287_SHORT,SHORT,2582287,2582288,E,2,1,1,3
OPP_02582350_LONG,LONG,2582350,2582351,E,2,-1,2,2
OPP_02582379_SHORT,SHORT,2582379,2582380,E,2,0,2,3
OPP_02582846_SHORT,SHORT,2582846,2582847,E,2,0,2,3
OPP_02583136_LONG,LONG,2583136,2583137,E,1,1,2,3
OPP_02583221_LONG,LONG,2583221,2583222,E,0,1,2,3
OPP_02583316_SHORT,SHORT,2583316,2583317,E,3,0,0,2
OPP_02583595_SHORT,SHORT,2583595,2583596,E,3,-1,2,3
OPP_02583650_SHORT,SHORT,2583650,2583651,E,2,-1,2,2
OPP_02584543_LONG,LONG,2584543,2584544,E,1,-1,3,2
OPP_02584634_LONG,LONG,2584634,2584635,E,2,-1,2,2
OPP_02584898_SHORT,SHORT,2584898,2584899,E,1,2,1,3
OPP_02585333_LONG,LONG,2585333,2585334,E,2,0,2,3
OPP_02585567_SHORT,SHORT,2585567,2585568,E,0,1,3,3
OPP_02585900_SHORT,SHORT,2585900,2585901,E,1,2,1,3
OPP_02585919_LONG,LONG,2585919,2585920,E,3,0,0,2
OPP_02586074_SHORT,SHORT,2586074,2586075,E,2,0,2,3
OPP_02586492_LONG,LONG,2586492,2586493,E,2,0,2,3
OPP_02586614_LONG,LONG,2586614,2586615,E,0,1,2,2
OPP_02587109_LONG,LONG,2587109,2587110,E,2,-1,2,2
OPP_02587174_SHORT,SHORT,2587174,2587175,E,1,1,1,2
OPP_02587465_SHORT,SHORT,2587465,2587466,E,1,1,2,3
OPP_02587528_SHORT,SHORT,2587528,2587529,E,1,1,1,2
OPP_02587924_SHORT,SHORT,2587924,2587925,E,1,0,2,2
OPP_02588011_LONG,LONG,2588011,2588012,E,2,-1,2,2
OPP_02588287_LONG,LONG,2588287,2588288,E,2,0,2,3
OPP_02588643_LONG,LONG,2588643,2588644,E,1,1,1,3
OPP_02588857_LONG,LONG,2588857,2588858,E,1,1,1,3
OPP_02589234_LONG,LONG,2589234,2589235,E,2,0,2,3
OPP_02589734_LONG,LONG,2589734,2589735,E,2,0,1,2
OPP_02590380_SHORT,SHORT,2590380,2590381,E,1,1,1,3
OPP_02590476_SHORT,SHORT,2590476,2590477,E,2,-1,2,2
OPP_02590702_LONG,LONG,2590702,2590703,E,1,0,2,2
OPP_02590826_LONG,LONG,2590826,2590827,E,2,0,1,2
OPP_02590922_SHORT,SHORT,2590922,2590923,E,0,1,2,3
OPP_02591607_SHORT,SHORT,2591607,2591608,E,1,1,2,3
OPP_02591980_LONG,LONG,2591980,2591981,E,2,0,1,2
OPP_02591999_LONG,LONG,2591999,2592000,E,1,2,1,3
OPP_02592384_SHORT,SHORT,2592384,2592385,E,1,1,2,3
OPP_02592477_SHORT,SHORT,2592477,2592478,E,0,1,2,3
OPP_02592593_SHORT,SHORT,2592593,2592594,E,2,1,1,3
OPP_02592715_SHORT,SHORT,2592715,2592716,E,2,1,1,3
OPP_02592745_SHORT,SHORT,2592745,2592746,E,2,-1,2,2
OPP_02593197_SHORT,SHORT,2593197,2593198,E,1,-1,3,2
OPP_02593497_SHORT,SHORT,2593497,2593498,E,0,1,3,3
OPP_02593611_SHORT,SHORT,2593611,2593612,E,1,1,1,2
OPP_02594077_LONG,LONG,2594077,2594078,E,2,0,2,3
OPP_02594103_LONG,LONG,2594103,2594104,E,1,2,1,3
OPP_02594478_SHORT,SHORT,2594478,2594479,E,2,1,1,3
OPP_02595323_SHORT,SHORT,2595323,2595324,E,0,1,2,3
OPP_02595422_SHORT,SHORT,2595422,2595423,E,2,0,2,3
OPP_02595778_LONG,LONG,2595778,2595779,E,1,0,2,2
OPP_02595988_LONG,LONG,2595988,2595989,E,1,0,2,3
OPP_02596072_SHORT,SHORT,2596072,2596073,E,1,2,1,3
OPP_02596343_SHORT,SHORT,2596343,2596344,E,0,2,2,3
OPP_02596370_LONG,LONG,2596370,2596371,E,1,0,2,2
OPP_02596720_LONG,LONG,2596720,2596721,E,1,0,2,2
OPP_02597059_LONG,LONG,2597059,2597060,E,1,0,2,2
OPP_02597543_LONG,LONG,2597543,2597544,E,1,-1,3,2
OPP_02597921_LONG,LONG,2597921,2597922,E,2,0,2,3
OPP_02597986_LONG,LONG,2597986,2597987,E,2,-1,2,2
OPP_02598095_LONG,LONG,2598095,2598096,E,2,0,2,3
OPP_02598821_SHORT,SHORT,2598821,2598822,E,1,0,2,2
OPP_02599149_LONG,LONG,2599149,2599150,E,2,1,1,3
OPP_02599338_SHORT,SHORT,2599338,2599339,E,3,0,1,3
OPP_02599435_SHORT,SHORT,2599435,2599436,E,2,-1,2,2
OPP_02599600_SHORT,SHORT,2599600,2599601,E,1,0,3,3
OPP_02599625_SHORT,SHORT,2599625,2599626,E,1,0,2,2
OPP_02599795_SHORT,SHORT,2599795,2599796,E,1,0,2,2
OPP_02599946_LONG,LONG,2599946,2599947,E,1,0,3,3
OPP_02600226_LONG,LONG,2600226,2600227,E,1,1,1,3
OPP_02600363_SHORT,SHORT,2600363,2600364,E,1,0,2,2
OPP_02601044_LONG,LONG,2601044,2601045,E,0,1,3,3
OPP_02601369_SHORT,SHORT,2601369,2601370,E,1,-1,3,2
OPP_02601491_SHORT,SHORT,2601491,2601492,E,1,0,3,3
OPP_02601712_SHORT,SHORT,2601712,2601713,E,1,1,2,3
OPP_02601942_SHORT,SHORT,2601942,2601943,E,1,0,2,2
OPP_02602026_SHORT,SHORT,2602026,2602027,E,1,1,1,2
OPP_02602131_SHORT,SHORT,2602131,2602132,E,3,0,0,2
OPP_02602211_LONG,LONG,2602211,2602212,E,1,0,2,2
OPP_02602251_SHORT,SHORT,2602251,2602252,E,1,1,1,3
OPP_02602269_LONG,LONG,2602269,2602270,E,2,0,1,2
OPP_02602417_LONG,LONG,2602417,2602418,E,1,0,2,2
OPP_02602436_SHORT,SHORT,2602436,2602437,E,2,0,1,2
OPP_02602506_SHORT,SHORT,2602506,2602507,E,1,1,1,3
OPP_02602689_LONG,LONG,2602689,2602690,E,1,0,2,2
OPP_02602777_SHORT,SHORT,2602777,2602778,E,2,0,2,3
OPP_02603170_SHORT,SHORT,2603170,2603171,E,1,1,2,3
OPP_02603195_SHORT,SHORT,2603195,2603196,E,0,1,2,2
OPP_02603216_LONG,LONG,2603216,2603217,E,3,-1,1,2
OPP_02603394_LONG,LONG,2603394,2603395,E,1,0,2,2
OPP_02603536_LONG,LONG,2603536,2603537,E,3,0,1,3
OPP_02603867_LONG,LONG,2603867,2603868,E,2,0,2,3
OPP_02603955_SHORT,SHORT,2603955,2603956,E,1,0,2,2
OPP_02604125_SHORT,SHORT,2604125,2604126,E,1,0,2,2
OPP_02604292_LONG,LONG,2604292,2604293,E,1,0,2,2
OPP_02604864_SHORT,SHORT,2604864,2604865,E,1,0,2,2
OPP_02604927_SHORT,SHORT,2604927,2604928,E,1,0,2,2
OPP_02605149_LONG,LONG,2605149,2605150,E,1,0,2,2
OPP_02605172_SHORT,SHORT,2605172,2605173,E,1,0,2,2
OPP_02605320_SHORT,SHORT,2605320,2605321,E,1,0,2,2
OPP_02605478_LONG,LONG,2605478,2605479,E,1,0,2,2
OPP_02606189_SHORT,SHORT,2606189,2606190,E,1,0,2,2
OPP_02606232_LONG,LONG,2606232,2606233,E,2,0,1,2
OPP_02606261_LONG,LONG,2606261,2606262,E,2,1,1,3
OPP_02606828_SHORT,SHORT,2606828,2606829,E,1,-1,3,2
OPP_02606857_SHORT,SHORT,2606857,2606858,E,1,1,1,3
OPP_02606940_SHORT,SHORT,2606940,2606941,E,2,-1,3,3
OPP_02607694_SHORT,SHORT,2607694,2607695,E,2,0,2,3
OPP_02607740_SHORT,SHORT,2607740,2607741,E,3,0,0,2
OPP_02607789_LONG,LONG,2607789,2607790,E,1,0,2,2
OPP_02608238_LONG,LONG,2608238,2608239,E,1,0,2,2
OPP_02608612_LONG,LONG,2608612,2608613,E,1,1,1,3
OPP_02608628_SHORT,SHORT,2608628,2608629,E,2,1,1,3
OPP_02608720_SHORT,SHORT,2608720,2608721,E,1,1,2,3
OPP_02608868_SHORT,SHORT,2608868,2608869,E,1,0,3,3
OPP_02608966_SHORT,SHORT,2608966,2608967,E,2,0,1,2
OPP_02609069_SHORT,SHORT,2609069,2609070,E,1,1,1,2
OPP_02609194_LONG,LONG,2609194,2609195,E,2,0,2,3
OPP_02609208_SHORT,SHORT,2609208,2609209,E,2,0,2,3
OPP_02609259_LONG,LONG,2609259,2609260,E,3,0,0,2
OPP_02609327_SHORT,SHORT,2609327,2609328,E,2,0,2,3
OPP_02609916_LONG,LONG,2609916,2609917,E,1,0,2,2
OPP_02610030_LONG,LONG,2610030,2610031,E,0,2,2,3
OPP_02610046_SHORT,SHORT,2610046,2610047,E,1,0,2,2
OPP_02610107_SHORT,SHORT,2610107,2610108,E,2,1,1,3
OPP_02610301_SHORT,SHORT,2610301,2610302,E,0,1,2,3
OPP_02610429_LONG,LONG,2610429,2610430,E,1,1,2,3
OPP_02610472_SHORT,SHORT,2610472,2610473,E,1,1,2,3
OPP_02610665_LONG,LONG,2610665,2610666,E,1,0,2,2
OPP_02610786_LONG,LONG,2610786,2610787,E,2,0,1,2
OPP_02610817_LONG,LONG,2610817,2610818,E,2,0,2,3
OPP_02611122_SHORT,SHORT,2611122,2611123,E,1,0,2,2
OPP_02611152_LONG,LONG,2611152,2611153,E,2,-1,3,3
OPP_02611489_LONG,LONG,2611489,2611490,E,0,1,2,3
OPP_02611708_SHORT,SHORT,2611708,2611709,E,2,-1,2,2
OPP_02612594_LONG,LONG,2612594,2612595,E,0,1,2,3
OPP_02612635_SHORT,SHORT,2612635,2612636,E,2,0,2,3
OPP_02612709_SHORT,SHORT,2612709,2612710,E,1,0,2,2
OPP_02612995_LONG,LONG,2612995,2612996,E,2,0,1,2
OPP_02613069_LONG,LONG,2613069,2613070,E,2,1,1,3
OPP_02613270_SHORT,SHORT,2613270,2613271,E,1,0,2,2
OPP_02613371_SHORT,SHORT,2613371,2613372,E,0,1,2,3
OPP_02613898_SHORT,SHORT,2613898,2613899,E,1,0,2,2
OPP_02613976_SHORT,SHORT,2613976,2613977,E,0,2,2,3
OPP_02614152_LONG,LONG,2614152,2614153,E,0,1,3,3
OPP_02614200_SHORT,SHORT,2614200,2614201,E,1,0,2,2
OPP_02614431_LONG,LONG,2614431,2614432,E,1,0,2,2
OPP_02614700_SHORT,SHORT,2614700,2614701,E,2,0,2,3
OPP_02615010_LONG,LONG,2615010,2615011,E,1,1,1,3
OPP_02615689_LONG,LONG,2615689,2615690,E,1,-1,3,2
OPP_02616611_SHORT,SHORT,2616611,2616612,E,2,1,1,3
OPP_02616689_SHORT,SHORT,2616689,2616690,E,1,0,2,2
OPP_02616754_SHORT,SHORT,2616754,2616755,E,1,0,2,2
OPP_02616820_LONG,LONG,2616820,2616821,E,1,-1,3,2
OPP_02616892_SHORT,SHORT,2616892,2616893,E,3,-1,1,2
OPP_02617201_LONG,LONG,2617201,2617202,E,1,-1,3,2
OPP_02617317_LONG,LONG,2617317,2617318,E,2,0,1,2
OPP_02617431_LONG,LONG,2617431,2617432,E,1,0,2,2
OPP_02617577_SHORT,SHORT,2617577,2617578,E,0,1,2,3
OPP_02618020_LONG,LONG,2618020,2618021,E,3,1,0,3
OPP_02618090_LONG,LONG,2618090,2618091,E,1,0,2,2
OPP_02618351_SHORT,SHORT,2618351,2618352,E,2,-1,2,2
OPP_02619086_LONG,LONG,2619086,2619087,E,1,0,2,2
OPP_02619164_SHORT,SHORT,2619164,2619165,E,2,-1,2,2
OPP_02620193_LONG,LONG,2620193,2620194,E,1,0,2,2
OPP_02620265_SHORT,SHORT,2620265,2620266,E,2,-1,2,2
OPP_02620424_SHORT,SHORT,2620424,2620425,E,1,0,2,2
OPP_02620532_SHORT,SHORT,2620532,2620533,E,1,1,1,3
OPP_02620699_SHORT,SHORT,2620699,2620700,E,2,-1,2,2
OPP_02620913_SHORT,SHORT,2620913,2620914,E,1,0,2,2
OPP_02620938_SHORT,SHORT,2620938,2620939,E,1,-1,3,2
OPP_02621817_SHORT,SHORT,2621817,2621818,E,1,-1,3,2
OPP_02621866_LONG,LONG,2621866,2621867,E,2,0,1,2
OPP_02622017_LONG,LONG,2622017,2622018,E,2,0,1,2
OPP_02622130_LONG,LONG,2622130,2622131,E,2,-1,2,2
OPP_02622281_SHORT,SHORT,2622281,2622282,E,1,1,1,3
OPP_02622318_LONG,LONG,2622318,2622319,E,2,0,2,3
OPP_02622648_LONG,LONG,2622648,2622649,E,0,1,2,3
OPP_02623537_SHORT,SHORT,2623537,2623538,E,1,0,2,2
OPP_02623669_LONG,LONG,2623669,2623670,E,2,0,1,2
OPP_02623876_SHORT,SHORT,2623876,2623877,E,1,1,2,3
OPP_02624299_LONG,LONG,2624299,2624300,E,3,0,1,3
OPP_02624524_SHORT,SHORT,2624524,2624525,E,2,1,0,3
OPP_02624754_SHORT,SHORT,2624754,2624755,E,1,0,3,3
OPP_02624860_SHORT,SHORT,2624860,2624861,E,1,1,2,3
OPP_02625223_SHORT,SHORT,2625223,2625224,E,1,1,1,3
OPP_02625280_SHORT,SHORT,2625280,2625281,E,1,0,2,2
OPP_02625492_SHORT,SHORT,2625492,2625493,E,2,1,0,3
OPP_02625669_LONG,LONG,2625669,2625670,E,3,0,2,3
OPP_02625691_LONG,LONG,2625691,2625692,E,3,0,1,3
OPP_02625953_SHORT,SHORT,2625953,2625954,E,2,0,2,3
OPP_02625968_LONG,LONG,2625968,2625969,E,1,0,2,2
OPP_02626161_SHORT,SHORT,2626161,2626162,E,1,0,3,3
OPP_02626218_SHORT,SHORT,2626218,2626219,E,3,0,1,3
OPP_02626296_LONG,LONG,2626296,2626297,E,0,1,2,3
OPP_02626347_LONG,LONG,2626347,2626348,E,1,0,2,2
OPP_02627017_SHORT,SHORT,2627017,2627018,E,2,0,2,3
OPP_02627072_SHORT,SHORT,2627072,2627073,E,1,0,2,2
OPP_02627597_LONG,LONG,2627597,2627598,E,1,0,2,2
OPP_02627648_SHORT,SHORT,2627648,2627649,E,1,0,2,2
OPP_02627669_SHORT,SHORT,2627669,2627670,E,2,-1,2,2
OPP_02627722_SHORT,SHORT,2627722,2627723,E,1,0,2,2
OPP_02627777_SHORT,SHORT,2627777,2627778,E,1,0,2,2
OPP_02627870_SHORT,SHORT,2627870,2627871,E,1,0,2,2
OPP_02628061_SHORT,SHORT,2628061,2628062,E,1,1,2,3
OPP_02628285_LONG,LONG,2628285,2628286,E,0,1,2,3
OPP_02628953_SHORT,SHORT,2628953,2628954,E,1,1,2,3
OPP_02629129_LONG,LONG,2629129,2629130,E,2,0,1,2
OPP_02629227_LONG,LONG,2629227,2629228,E,3,-1,1,2
OPP_02629590_LONG,LONG,2629590,2629591,E,1,1,1,2
OPP_02629683_LONG,LONG,2629683,2629684,E,0,1,2,3
OPP_02629711_SHORT,SHORT,2629711,2629712,E,1,0,2,2
OPP_02630404_LONG,LONG,2630404,2630405,E,1,0,2,2
OPP_02630461_LONG,LONG,2630461,2630462,E,2,-1,2,2
OPP_02630513_SHORT,SHORT,2630513,2630514,E,2,0,1,2
OPP_02630946_LONG,LONG,2630946,2630947,E,1,0,3,3
OPP_02631252_SHORT,SHORT,2631252,2631253,E,1,1,2,3
OPP_02631296_LONG,LONG,2631296,2631297,E,1,0,2,2
OPP_02631336_LONG,LONG,2631336,2631337,E,0,2,2,3
OPP_02631393_LONG,LONG,2631393,2631394,E,1,0,2,2
OPP_02631578_SHORT,SHORT,2631578,2631579,E,2,0,2,3
OPP_02632128_LONG,LONG,2632128,2632129,E,1,1,1,3
OPP_02632222_SHORT,SHORT,2632222,2632223,E,1,2,1,3
OPP_02632347_SHORT,SHORT,2632347,2632348,E,1,1,1,3
OPP_02632491_LONG,LONG,2632491,2632492,E,1,1,1,3
OPP_02632743_SHORT,SHORT,2632743,2632744,E,0,2,2,3
OPP_02632864_LONG,LONG,2632864,2632865,E,0,1,2,2
OPP_02632930_SHORT,SHORT,2632930,2632931,E,1,1,2,3
OPP_02633135_LONG,LONG,2633135,2633136,E,0,0,3,2
OPP_02633167_LONG,LONG,2633167,2633168,E,1,0,2,2
OPP_02633197_LONG,LONG,2633197,2633198,E,1,0,2,2
OPP_02633650_SHORT,SHORT,2633650,2633651,E,1,2,1,3
OPP_02634065_LONG,LONG,2634065,2634066,E,1,1,2,3
OPP_02634243_LONG,LONG,2634243,2634244,E,1,0,2,2
OPP_02634277_SHORT,SHORT,2634277,2634278,E,2,1,1,3
OPP_02634348_SHORT,SHORT,2634348,2634349,E,1,1,1,3
OPP_02634735_LONG,LONG,2634735,2634736,E,1,1,2,3
OPP_02634972_LONG,LONG,2634972,2634973,E,0,1,2,3
OPP_02635259_SHORT,SHORT,2635259,2635260,E,0,1,2,3
OPP_02635282_SHORT,SHORT,2635282,2635283,E,2,1,0,3
OPP_02635310_LONG,LONG,2635310,2635311,E,1,0,2,2
OPP_02635756_LONG,LONG,2635756,2635757,E,1,0,3,3
OPP_02635797_LONG,LONG,2635797,2635798,E,2,1,1,3
OPP_02635922_SHORT,SHORT,2635922,2635923,E,1,0,2,2
OPP_02636152_SHORT,SHORT,2636152,2636153,E,2,0,1,2
OPP_02636746_SHORT,SHORT,2636746,2636747,E,1,0,2,2
OPP_02636955_LONG,LONG,2636955,2636956,E,1,0,2,2
OPP_02637432_LONG,LONG,2637432,2637433,E,1,1,1,3
OPP_02637539_SHORT,SHORT,2637539,2637540,E,0,1,2,3
OPP_02637827_LONG,LONG,2637827,2637828,E,1,1,2,3
OPP_02637989_SHORT,SHORT,2637989,2637990,E,0,1,2,3
OPP_02638182_LONG,LONG,2638182,2638183,E,1,1,1,3
OPP_02638260_LONG,LONG,2638260,2638261,E,2,0,3,3
OPP_02638800_LONG,LONG,2638800,2638801,E,1,0,2,2
OPP_02638843_SHORT,SHORT,2638843,2638844,E,2,0,2,3
OPP_02639194_SHORT,SHORT,2639194,2639195,E,1,0,2,2
OPP_02639595_SHORT,SHORT,2639595,2639596,E,1,0,3,3
OPP_02639851_LONG,LONG,2639851,2639852,E,1,0,2,2
OPP_02639867_SHORT,SHORT,2639867,2639868,E,1,0,2,2
OPP_02640426_SHORT,SHORT,2640426,2640427,E,2,0,1,2
OPP_02640452_SHORT,SHORT,2640452,2640453,E,2,-1,2,2
OPP_02640516_SHORT,SHORT,2640516,2640517,E,2,1,1,3
OPP_02640752_LONG,LONG,2640752,2640753,E,1,1,2,3
OPP_02641015_LONG,LONG,2641015,2641016,E,2,-1,2,2
OPP_02641168_SHORT,SHORT,2641168,2641169,E,2,0,2,3
OPP_02641336_LONG,LONG,2641336,2641337,E,2,-1,2,2
OPP_02641586_SHORT,SHORT,2641586,2641587,E,2,0,1,2
OPP_02641919_SHORT,SHORT,2641919,2641920,E,1,1,2,3
OPP_02642043_LONG,LONG,2642043,2642044,E,1,0,2,2
OPP_02642115_LONG,LONG,2642115,2642116,E,0,1,2,3
OPP_02642257_LONG,LONG,2642257,2642258,E,0,1,2,2
OPP_02642499_SHORT,SHORT,2642499,2642500,E,1,0,2,2
OPP_02642686_SHORT,SHORT,2642686,2642687,E,2,0,2,3
OPP_02642908_SHORT,SHORT,2642908,2642909,E,1,0,2,2
OPP_02643197_SHORT,SHORT,2643197,2643198,E,1,1,2,3
OPP_02643405_LONG,LONG,2643405,2643406,E,1,0,2,2
OPP_02643463_LONG,LONG,2643463,2643464,E,1,0,2,2
OPP_02643497_LONG,LONG,2643497,2643498,E,2,0,2,3
OPP_02643594_SHORT,SHORT,2643594,2643595,E,2,0,1,2
OPP_02643852_SHORT,SHORT,2643852,2643853,E,2,0,2,3
OPP_02644138_LONG,LONG,2644138,2644139,E,1,0,2,2
OPP_02644149_SHORT,SHORT,2644149,2644150,E,1,1,2,3
OPP_02644270_SHORT,SHORT,2644270,2644271,E,2,1,1,3
OPP_02644439_LONG,LONG,2644439,2644440,E,2,0,2,3
OPP_02644639_LONG,LONG,2644639,2644640,E,1,1,1,2
OPP_02644856_LONG,LONG,2644856,2644857,E,2,0,2,3
OPP_02644978_LONG,LONG,2644978,2644979,E,2,0,1,2
OPP_02645099_LONG,LONG,2645099,2645100,E,3,-1,1,2
OPP_02645341_SHORT,SHORT,2645341,2645342,E,1,2,1,3
OPP_02645487_LONG,LONG,2645487,2645488,E,1,1,2,3
OPP_02645670_SHORT,SHORT,2645670,2645671,E,2,-1,2,2
OPP_02645866_SHORT,SHORT,2645866,2645867,E,1,2,1,3
OPP_02646096_LONG,LONG,2646096,2646097,E,1,0,2,2
OPP_02646431_LONG,LONG,2646431,2646432,E,1,0,2,2
OPP_02646453_LONG,LONG,2646453,2646454,E,1,1,2,3
OPP_02646960_LONG,LONG,2646960,2646961,E,0,1,2,3
OPP_02647120_LONG,LONG,2647120,2647121,E,2,0,2,3
OPP_02647608_SHORT,SHORT,2647608,2647609,E,1,0,2,2
OPP_02647797_LONG,LONG,2647797,2647798,E,1,0,3,3
OPP_02647829_LONG,LONG,2647829,2647830,E,2,-1,2,2
OPP_02647882_LONG,LONG,2647882,2647883,E,0,2,2,3
OPP_02648765_SHORT,SHORT,2648765,2648766,E,1,1,2,3
OPP_02648922_LONG,LONG,2648922,2648923,E,0,1,2,3
OPP_02648934_SHORT,SHORT,2648934,2648935,E,1,1,2,3
OPP_02649175_SHORT,SHORT,2649175,2649176,E,2,-1,2,2
OPP_02649449_LONG,LONG,2649449,2649450,E,2,0,2,3
OPP_02649699_LONG,LONG,2649699,2649700,E,1,0,2,2
OPP_02649774_SHORT,SHORT,2649774,2649775,E,1,0,2,2
OPP_02649954_LONG,LONG,2649954,2649955,E,1,0,2,2
OPP_02650047_LONG,LONG,2650047,2650048,E,1,1,2,3
