setup_id,setup_timestamp,direction,score,status,bos_timestamp,setup_to_bos_bars,opposite_bos_timestamp
S00253,2024-03-05 13:40:00-06:00,Short,75,Immediate same-bar,2024-03-05 13:40:00-06:00,0.0,
S00254,2024-03-05 14:45:00-06:00,Long,100,Immediate same-bar,2024-03-05 14:45:00-06:00,0.0,
S00255,2024-03-05 15:45:00-06:00,Long,75,Immediate same-bar,2024-03-05 15:45:00-06:00,0.0,
S00256,2024-03-05 18:20:00-06:00,Long,75,Opposite BOS first,,,2024-03-05 18:45:00-06:00
S00257,2024-03-05 19:20:00-06:00,Short,75,Never within expiry,,,
S00258,2024-03-06 01:40:00-06:00,Long,90,Immediate same-bar,2024-03-06 01:40:00-06:00,0.0,
S00259,2024-03-06 14:10:00-06:00,Short,75,Immediate same-bar,2024-03-06 14:10:00-06:00,0.0,
S00260,2024-03-06 21:40:00-06:00,Long,90,Immediate same-bar,2024-03-06 21:40:00-06:00,0.0,
S00261,2024-03-07 00:45:00-06:00,Long,75,Opposite BOS first,,,2024-03-07 00:50:00-06:00
S00262,2024-03-07 00:50:00-06:00,Short,90,Immediate same-bar,2024-03-07 00:50:00-06:00,0.0,
S00263,2024-03-07 02:10:00-06:00,Short,90,Immediate same-bar,2024-03-07 02:10:00-06:00,0.0,
S00264,2024-03-07 10:20:00-06:00,Long,75,Immediate same-bar,2024-03-07 10:20:00-06:00,0.0,
S00265,2024-03-07 13:55:00-06:00,Short,100,Immediate same-bar,2024-03-07 13:55:00-06:00,0.0,
S00266,2024-03-07 15:05:00-06:00,Short,75,Immediate same-bar,2024-03-07 15:05:00-06:00,0.0,
S00267,2024-03-07 23:20:00-06:00,Short,75,Immediate same-bar,2024-03-07 23:20:00-06:00,0.0,
S00268,2024-03-08 01:35:00-06:00,Long,90,Immediate same-bar,2024-03-08 01:35:00-06:00,0.0,
S00269,2024-03-08 04:25:00-06:00,Long,75,Never within expiry,,,
S00270,2024-03-08 07:30:00-06:00,Long,90,Immediate same-bar,2024-03-08 07:30:00-06:00,0.0,
S00271,2024-03-08 08:55:00-06:00,Long,75,Immediate same-bar,2024-03-08 08:55:00-06:00,0.0,
S00272,2024-03-08 10:05:00-06:00,Short,75,Immediate same-bar,2024-03-08 10:05:00-06:00,0.0,
S00273,2024-03-11 03:00:00-05:00,Short,90,Immediate same-bar,2024-03-11 03:00:00-05:00,0.0,
S00274,2024-03-11 04:20:00-05:00,Short,75,Never within expiry,,,
S00275,2024-03-11 06:45:00-05:00,Short,90,Immediate same-bar,2024-03-11 06:45:00-05:00,0.0,
S00276,2024-03-11 09:50:00-05:00,Long,75,Immediate same-bar,2024-03-11 09:50:00-05:00,0.0,
S00277,2024-03-11 13:45:00-05:00,Long,85,Immediate same-bar,2024-03-11 13:45:00-05:00,0.0,
S00278,2024-03-11 15:30:00-05:00,Long,75,Immediate same-bar,2024-03-11 15:30:00-05:00,0.0,
S00279,2024-03-12 05:35:00-05:00,Long,75,Immediate same-bar,2024-03-12 05:35:00-05:00,0.0,
S00280,2024-03-13 07:15:00-05:00,Long,75,Opposite BOS first,,,2024-03-13 07:20:00-05:00
S00281,2024-03-14 11:05:00-05:00,Short,75,Immediate same-bar,2024-03-14 11:05:00-05:00,0.0,
S00282,2024-03-14 13:00:00-05:00,Long,100,Immediate same-bar,2024-03-14 13:00:00-05:00,0.0,
S00283,2024-03-14 14:05:00-05:00,Short,75,Immediate same-bar,2024-03-14 14:05:00-05:00,0.0,
S00284,2024-03-14 14:25:00-05:00,Long,70,Never within expiry,,,
S00285,2024-03-15 02:05:00-05:00,Short,75,Opposite BOS first,,,2024-03-15 02:15:00-05:00
S00286,2024-03-15 02:55:00-05:00,Long,75,Later within expiry,2024-03-15 03:05:00-05:00,2.0,
S00287,2024-03-15 11:50:00-05:00,Short,75,Immediate same-bar,2024-03-15 11:50:00-05:00,0.0,
S00288,2024-03-15 12:20:00-05:00,Short,85,Opposite BOS first,,,2024-03-15 12:50:00-05:00
S00289,2024-03-15 12:50:00-05:00,Long,100,Immediate same-bar,2024-03-15 12:50:00-05:00,0.0,
S00290,2024-03-15 14:50:00-05:00,Short,100,Immediate same-bar,2024-03-15 14:50:00-05:00,0.0,
S00291,2024-03-18 22:00:00-05:00,Short,75,Opposite BOS first,,,2024-03-18 22:05:00-05:00
S00292,2024-03-19 00:45:00-05:00,Short,75,Opposite BOS first,,,2024-03-19 00:50:00-05:00
S00293,2024-03-19 02:00:00-05:00,Long,75,Later within expiry,2024-03-19 02:30:00-05:00,6.0,
S00294,2024-03-19 02:30:00-05:00,Long,90,Immediate same-bar,2024-03-19 02:30:00-05:00,0.0,
S00295,2024-03-19 03:05:00-05:00,Long,75,Opposite BOS first,,,2024-03-19 03:10:00-05:00
S00296,2024-03-19 03:10:00-05:00,Short,75,Immediate same-bar,2024-03-19 03:10:00-05:00,0.0,
S00297,2024-03-19 03:35:00-05:00,Short,75,Opposite BOS first,,,2024-03-19 03:40:00-05:00
S00298,2024-03-19 03:40:00-05:00,Long,90,Immediate same-bar,2024-03-19 03:40:00-05:00,0.0,
S00299,2024-03-19 07:55:00-05:00,Long,75,Immediate same-bar,2024-03-19 07:55:00-05:00,0.0,
S00300,2024-03-19 08:35:00-05:00,Long,75,Opposite BOS first,,,2024-03-19 08:40:00-05:00
S00301,2024-03-19 09:40:00-05:00,Long,85,Immediate same-bar,2024-03-19 09:40:00-05:00,0.0,
S00302,2024-03-19 10:30:00-05:00,Long,75,Immediate same-bar,2024-03-19 10:30:00-05:00,0.0,
S00303,2024-03-19 11:15:00-05:00,Long,75,Immediate same-bar,2024-03-19 11:15:00-05:00,0.0,
S00304,2024-03-19 19:00:00-05:00,Short,90,Immediate same-bar,2024-03-19 19:00:00-05:00,0.0,
S00305,2024-03-20 01:15:00-05:00,Short,75,Opposite BOS first,,,2024-03-20 01:20:00-05:00
S00306,2024-03-20 05:30:00-05:00,Long,90,Immediate same-bar,2024-03-20 05:30:00-05:00,0.0,
S00307,2024-03-20 08:35:00-05:00,Short,90,Immediate same-bar,2024-03-20 08:35:00-05:00,0.0,
S00308,2024-03-20 11:55:00-05:00,Long,85,Immediate same-bar,2024-03-20 11:55:00-05:00,0.0,
S00309,2024-03-20 12:40:00-05:00,Long,85,Later within expiry,2024-03-20 13:00:00-05:00,4.0,
S00310,2024-03-20 13:45:00-05:00,Long,85,Immediate same-bar,2024-03-20 13:45:00-05:00,0.0,
S00311,2024-03-20 15:00:00-05:00,Long,75,Immediate same-bar,2024-03-20 15:00:00-05:00,0.0,
S00312,2024-03-20 21:10:00-05:00,Long,90,Immediate same-bar,2024-03-20 21:10:00-05:00,0.0,
S00313,2024-03-21 10:45:00-05:00,Short,85,Opposite BOS first,,,2024-03-21 11:10:00-05:00
S00314,2024-03-21 11:10:00-05:00,Long,100,Immediate same-bar,2024-03-21 11:10:00-05:00,0.0,
S00315,2024-03-21 12:50:00-05:00,Long,85,Opposite BOS first,,,2024-03-21 13:00:00-05:00
S00316,2024-03-21 19:45:00-05:00,Long,75,Never within expiry,,,
S00317,2024-03-21 20:35:00-05:00,Short,90,Immediate same-bar,2024-03-21 20:35:00-05:00,0.0,
S00318,2024-03-22 01:30:00-05:00,Short,90,Immediate same-bar,2024-03-22 01:30:00-05:00,0.0,
S00319,2024-03-22 11:50:00-05:00,Long,75,Immediate same-bar,2024-03-22 11:50:00-05:00,0.0,
S00320,2024-03-22 14:05:00-05:00,Long,85,Opposite BOS first,,,2024-03-22 14:10:00-05:00
S00321,2024-03-22 14:10:00-05:00,Short,100,Immediate same-bar,2024-03-22 14:10:00-05:00,0.0,
S00322,2024-03-26 11:20:00-05:00,Long,85,Opposite BOS first,,,2024-03-26 11:30:00-05:00
S00323,2024-03-26 18:25:00-05:00,Short,75,Opposite BOS first,,,2024-03-26 18:30:00-05:00
S00324,2024-03-26 20:35:00-05:00,Short,90,Immediate same-bar,2024-03-26 20:35:00-05:00,0.0,
S00325,2024-03-26 21:30:00-05:00,Short,75,Never within expiry,,,
S00326,2024-03-27 02:00:00-05:00,Short,90,Immediate same-bar,2024-03-27 02:00:00-05:00,0.0,
S00327,2024-03-27 03:30:00-05:00,Short,75,Opposite BOS first,,,2024-03-27 03:45:00-05:00
S00328,2024-03-27 03:45:00-05:00,Long,90,Immediate same-bar,2024-03-27 03:45:00-05:00,0.0,
S00329,2024-03-27 13:55:00-05:00,Long,85,Opposite BOS first,,,2024-03-27 14:10:00-05:00
S00330,2024-03-27 14:10:00-05:00,Short,85,Immediate same-bar,2024-03-27 14:10:00-05:00,0.0,
S00331,2024-03-27 14:35:00-05:00,Long,100,Immediate same-bar,2024-03-27 14:35:00-05:00,0.0,
S00332,2024-03-27 19:10:00-05:00,Long,90,Immediate same-bar,2024-03-27 19:10:00-05:00,0.0,
S00333,2024-03-28 12:00:00-05:00,Short,75,Immediate same-bar,2024-03-28 12:00:00-05:00,0.0,
S00334,2024-03-28 13:55:00-05:00,Long,100,Immediate same-bar,2024-03-28 13:55:00-05:00,0.0,
S00335,2024-03-28 15:00:00-05:00,Long,85,Never within expiry,,,
S00336,2024-03-31 23:45:00-05:00,Long,90,Immediate same-bar,2024-03-31 23:45:00-05:00,0.0,
S00337,2024-04-01 03:05:00-05:00,Short,90,Immediate same-bar,2024-04-01 03:05:00-05:00,0.0,
S00338,2024-04-01 06:10:00-05:00,Short,75,Immediate same-bar,2024-04-01 06:10:00-05:00,0.0,
S00339,2024-04-01 09:50:00-05:00,Short,85,Immediate same-bar,2024-04-01 09:50:00-05:00,0.0,
S00340,2024-04-01 20:25:00-05:00,Long,75,Immediate same-bar,2024-04-01 20:25:00-05:00,0.0,
S00341,2024-04-01 21:30:00-05:00,Long,90,Immediate same-bar,2024-04-01 21:30:00-05:00,0.0,
S00342,2024-04-02 00:15:00-05:00,Short,90,Immediate same-bar,2024-04-02 00:15:00-05:00,0.0,
S00343,2024-04-02 02:25:00-05:00,Short,90,Immediate same-bar,2024-04-02 02:25:00-05:00,0.0,
S00344,2024-04-02 03:00:00-05:00,Short,75,Opposite BOS first,,,2024-04-02 03:15:00-05:00
S00345,2024-04-02 11:55:00-05:00,Long,75,Immediate same-bar,2024-04-02 11:55:00-05:00,0.0,
S00346,2024-04-02 14:05:00-05:00,Long,85,Immediate same-bar,2024-04-02 14:05:00-05:00,0.0,
S00347,2024-04-02 22:40:00-05:00,Long,90,Immediate same-bar,2024-04-02 22:40:00-05:00,0.0,
S00348,2024-04-03 02:40:00-05:00,Long,90,Immediate same-bar,2024-04-03 02:40:00-05:00,0.0,
S00349,2024-04-03 06:00:00-05:00,Long,90,Immediate same-bar,2024-04-03 06:00:00-05:00,0.0,
S00350,2024-04-03 07:25:00-05:00,Short,90,Immediate same-bar,2024-04-03 07:25:00-05:00,0.0,
S00351,2024-04-03 08:35:00-05:00,Short,75,Opposite BOS first,,,2024-04-03 09:00:00-05:00
S00352,2024-04-03 09:00:00-05:00,Long,90,Immediate same-bar,2024-04-03 09:00:00-05:00,0.0,
S00353,2024-04-04 00:05:00-05:00,Long,75,Opposite BOS first,,,2024-04-04 00:15:00-05:00
S00354,2024-04-04 03:05:00-05:00,Long,90,Immediate same-bar,2024-04-04 03:05:00-05:00,0.0,
S00355,2024-04-04 05:35:00-05:00,Short,90,Immediate same-bar,2024-04-04 05:35:00-05:00,0.0,
S00356,2024-04-04 05:55:00-05:00,Long,75,Immediate same-bar,2024-04-04 05:55:00-05:00,0.0,
S00357,2024-04-04 10:10:00-05:00,Short,75,Immediate same-bar,2024-04-04 10:10:00-05:00,0.0,
S00358,2024-04-04 11:50:00-05:00,Short,70,Never within expiry,,,
S00359,2024-04-04 13:05:00-05:00,Short,100,Immediate same-bar,2024-04-04 13:05:00-05:00,0.0,
S00360,2024-04-05 00:30:00-05:00,Long,75,Later within expiry,2024-04-05 01:05:00-05:00,7.0,
S00361,2024-04-05 01:05:00-05:00,Long,75,Immediate same-bar,2024-04-05 01:05:00-05:00,0.0,
S00362,2024-04-05 07:30:00-05:00,Long,75,Later within expiry,2024-04-05 07:40:00-05:00,2.0,
S00363,2024-04-05 08:50:00-05:00,Long,90,Immediate same-bar,2024-04-05 08:50:00-05:00,0.0,
S00364,2024-04-08 10:30:00-05:00,Long,85,Opposite BOS first,,,2024-04-08 10:35:00-05:00
S00365,2024-04-08 10:35:00-05:00,Short,85,Immediate same-bar,2024-04-08 10:35:00-05:00,0.0,
S00366,2024-04-08 14:30:00-05:00,Long,75,Immediate same-bar,2024-04-08 14:30:00-05:00,0.0,
S00367,2024-04-09 02:35:00-05:00,Short,90,Immediate same-bar,2024-04-09 02:35:00-05:00,0.0,
S00368,2024-04-09 05:30:00-05:00,Short,90,Immediate same-bar,2024-04-09 05:30:00-05:00,0.0,
S00369,2024-04-09 09:30:00-05:00,Short,100,Immediate same-bar,2024-04-09 09:30:00-05:00,0.0,
S00370,2024-04-09 14:05:00-05:00,Short,75,Immediate same-bar,2024-04-09 14:05:00-05:00,0.0,
S00371,2024-04-09 14:25:00-05:00,Long,100,Immediate same-bar,2024-04-09 14:25:00-05:00,0.0,
S00372,2024-04-09 19:10:00-05:00,Short,75,Opposite BOS first,,,2024-04-09 19:20:00-05:00
S00373,2024-04-09 19:20:00-05:00,Long,90,Immediate same-bar,2024-04-09 19:20:00-05:00,0.0,
S00374,2024-04-10 02:00:00-05:00,Short,75,Opposite BOS first,,,2024-04-10 02:25:00-05:00
S00375,2024-04-10 04:40:00-05:00,Long,75,Opposite BOS first,,,2024-04-10 04:50:00-05:00
S00376,2024-04-10 04:50:00-05:00,Short,90,Immediate same-bar,2024-04-10 04:50:00-05:00,0.0,
S00377,2024-04-10 10:40:00-05:00,Long,85,Never within expiry,,,
S00378,2024-04-10 11:50:00-05:00,Long,100,Immediate same-bar,2024-04-10 11:50:00-05:00,0.0,
S00379,2024-04-10 12:05:00-05:00,Short,100,Immediate same-bar,2024-04-10 12:05:00-05:00,0.0,
S00380,2024-04-10 20:50:00-05:00,Long,75,Immediate same-bar,2024-04-10 20:50:00-05:00,0.0,
S00381,2024-04-11 01:50:00-05:00,Short,75,Immediate same-bar,2024-04-11 01:50:00-05:00,0.0,
S00382,2024-04-11 07:30:00-05:00,Long,90,Immediate same-bar,2024-04-11 07:30:00-05:00,0.0,
S00383,2024-04-11 22:55:00-05:00,Short,75,Immediate same-bar,2024-04-11 22:55:00-05:00,0.0,
S00384,2024-04-11 23:40:00-05:00,Short,75,Immediate same-bar,2024-04-11 23:40:00-05:00,0.0,
S00385,2024-04-12 00:15:00-05:00,Long,90,Immediate same-bar,2024-04-12 00:15:00-05:00,0.0,
S00386,2024-04-12 01:00:00-05:00,Long,75,Later within expiry,2024-04-12 01:15:00-05:00,3.0,
S00387,2024-04-12 02:20:00-05:00,Short,90,Immediate same-bar,2024-04-12 02:20:00-05:00,0.0,
S00388,2024-04-15 11:20:00-05:00,Short,75,Immediate same-bar,2024-04-15 11:20:00-05:00,0.0,
S00389,2024-04-15 12:15:00-05:00,Short,75,Immediate same-bar,2024-04-15 12:15:00-05:00,0.0,
S00390,2024-04-15 14:00:00-05:00,Short,75,Immediate same-bar,2024-04-15 14:00:00-05:00,0.0,
S00391,2024-04-15 15:35:00-05:00,Short,75,Immediate same-bar,2024-04-15 15:35:00-05:00,0.0,
S00392,2024-04-15 20:05:00-05:00,Short,90,Immediate same-bar,2024-04-15 20:05:00-05:00,0.0,
S00393,2024-04-16 06:10:00-05:00,Long,90,Immediate same-bar,2024-04-16 06:10:00-05:00,0.0,
S00394,2024-04-16 09:15:00-05:00,Short,75,Never within expiry,,,
S00395,2024-04-16 10:50:00-05:00,Long,75,Immediate same-bar,2024-04-16 10:50:00-05:00,0.0,
S00396,2024-04-16 12:30:00-05:00,Long,70,Later within expiry,2024-04-16 13:05:00-05:00,7.0,
S00397,2024-04-16 13:05:00-05:00,Long,100,Immediate same-bar,2024-04-16 13:05:00-05:00,0.0,
S00398,2024-04-16 20:50:00-05:00,Short,75,Opposite BOS first,,,2024-04-16 21:10:00-05:00
S00399,2024-04-17 09:50:00-05:00,Short,75,Immediate same-bar,2024-04-17 09:50:00-05:00,0.0,
S00400,2024-04-17 11:00:00-05:00,Short,75,Immediate same-bar,2024-04-17 11:00:00-05:00,0.0,
S00401,2024-04-17 13:40:00-05:00,Long,75,Immediate same-bar,2024-04-17 13:40:00-05:00,0.0,
S00402,2024-04-17 19:15:00-05:00,Long,90,Immediate same-bar,2024-04-17 19:15:00-05:00,0.0,
S00403,2024-04-17 23:45:00-05:00,Long,75,Opposite BOS first,,,2024-04-18 00:00:00-05:00
S00404,2024-04-18 00:30:00-05:00,Long,90,Immediate same-bar,2024-04-18 00:30:00-05:00,0.0,
S00405,2024-04-18 01:05:00-05:00,Long,90,Immediate same-bar,2024-04-18 01:05:00-05:00,0.0,
S00406,2024-04-18 07:10:00-05:00,Short,75,Immediate same-bar,2024-04-18 07:10:00-05:00,0.0,
S00407,2024-04-18 09:35:00-05:00,Short,85,Opposite BOS first,,,2024-04-18 09:55:00-05:00
S00408,2024-04-18 12:20:00-05:00,Short,75,Immediate same-bar,2024-04-18 12:20:00-05:00,0.0,
S00409,2024-04-18 13:30:00-05:00,Short,75,Immediate same-bar,2024-04-18 13:30:00-05:00,0.0,
S00410,2024-04-18 14:50:00-05:00,Short,100,Never within expiry,,,
S00411,2024-04-19 12:50:00-05:00,Long,75,Immediate same-bar,2024-04-19 12:50:00-05:00,0.0,
S00412,2024-04-19 13:00:00-05:00,Short,75,Immediate same-bar,2024-04-19 13:00:00-05:00,0.0,
S00413,2024-04-19 14:05:00-05:00,Long,70,Never within expiry,,,
S00414,2024-04-21 23:30:00-05:00,Long,90,Immediate same-bar,2024-04-21 23:30:00-05:00,0.0,
S00415,2024-04-22 02:10:00-05:00,Short,90,Immediate same-bar,2024-04-22 02:10:00-05:00,0.0,
S00416,2024-04-22 07:35:00-05:00,Short,75,Opposite BOS first,,,2024-04-22 07:40:00-05:00
S00417,2024-04-22 07:40:00-05:00,Long,75,Immediate same-bar,2024-04-22 07:40:00-05:00,0.0,
S00418,2024-04-22 09:05:00-05:00,Long,75,Opposite BOS first,,,2024-04-22 09:15:00-05:00
S00419,2024-04-22 09:15:00-05:00,Short,75,Immediate same-bar,2024-04-22 09:15:00-05:00,0.0,
S00420,2024-04-22 12:10:00-05:00,Long,75,Immediate same-bar,2024-04-22 12:10:00-05:00,0.0,
S00421,2024-04-23 12:40:00-05:00,Long,75,Immediate same-bar,2024-04-23 12:40:00-05:00,0.0,
S00422,2024-04-23 14:50:00-05:00,Short,75,Immediate same-bar,2024-04-23 14:50:00-05:00,0.0,
S00423,2024-04-23 15:50:00-05:00,Long,75,Immediate same-bar,2024-04-23 15:50:00-05:00,0.0,
S00424,2024-04-23 23:15:00-05:00,Long,75,Never within expiry,,,
S00425,2024-04-24 00:50:00-05:00,Long,90,Immediate same-bar,2024-04-24 00:50:00-05:00,0.0,
S00426,2024-04-24 01:45:00-05:00,Long,75,Never within expiry,,,
S00427,2024-04-24 02:15:00-05:00,Long,75,Opposite BOS first,,,2024-04-24 02:40:00-05:00
S00428,2024-04-24 05:20:00-05:00,Short,75,Opposite BOS first,,,2024-04-24 05:25:00-05:00
S00429,2024-04-24 09:35:00-05:00,Short,85,Immediate same-bar,2024-04-24 09:35:00-05:00,0.0,
S00430,2024-04-25 01:50:00-05:00,Long,90,Immediate same-bar,2024-04-25 01:50:00-05:00,0.0,
S00431,2024-04-25 02:50:00-05:00,Long,75,Immediate same-bar,2024-04-25 02:50:00-05:00,0.0,
S00432,2024-04-25 07:30:00-05:00,Short,90,Never within expiry,,,
S00433,2024-04-25 18:10:00-05:00,Long,75,Opposite BOS first,,,2024-04-25 18:30:00-05:00
S00434,2024-04-26 00:00:00-05:00,Long,75,Never within expiry,,,
S00435,2024-04-26 01:20:00-05:00,Long,90,Immediate same-bar,2024-04-26 01:20:00-05:00,0.0,
S00436,2024-04-26 02:00:00-05:00,Short,90,Immediate same-bar,2024-04-26 02:00:00-05:00,0.0,
S00437,2024-04-26 07:25:00-05:00,Long,75,Opposite BOS first,,,2024-04-26 07:50:00-05:00
S00438,2024-04-26 07:50:00-05:00,Short,75,Immediate same-bar,2024-04-26 07:50:00-05:00,0.0,
S00439,2024-04-26 09:10:00-05:00,Long,75,Immediate same-bar,2024-04-26 09:10:00-05:00,0.0,
S00440,2024-04-26 11:55:00-05:00,Long,75,Immediate same-bar,2024-04-26 11:55:00-05:00,0.0,
S00441,2024-04-28 23:10:00-05:00,Long,90,Immediate same-bar,2024-04-28 23:10:00-05:00,0.0,
S00442,2024-04-29 00:40:00-05:00,Long,90,Immediate same-bar,2024-04-29 00:40:00-05:00,0.0,
S00443,2024-04-29 08:15:00-05:00,Long,75,Later within expiry,2024-04-29 08:30:00-05:00,3.0,
S00444,2024-04-29 08:35:00-05:00,Short,90,Immediate same-bar,2024-04-29 08:35:00-05:00,0.0,
S00445,2024-04-29 10:30:00-05:00,Short,75,Immediate same-bar,2024-04-29 10:30:00-05:00,0.0,
S00446,2024-04-29 12:25:00-05:00,Long,75,Immediate same-bar,2024-04-29 12:25:00-05:00,0.0,
S00447,2024-04-29 13:30:00-05:00,Long,70,Opposite BOS first,,,2024-04-29 14:00:00-05:00
S00448,2024-04-29 14:00:00-05:00,Long,70,Never within expiry,,,
S00449,2024-04-29 14:50:00-05:00,Long,100,Immediate same-bar,2024-04-29 14:50:00-05:00,0.0,
S00450,2024-04-29 19:40:00-05:00,Short,75,Opposite BOS first,,,2024-04-29 20:25:00-05:00
S00451,2024-04-29 20:15:00-05:00,Short,75,Opposite BOS first,,,2024-04-29 20:25:00-05:00
S00452,2024-04-29 22:05:00-05:00,Long,75,Never within expiry,,,
S00453,2024-04-29 23:15:00-05:00,Short,75,Immediate same-bar,2024-04-29 23:15:00-05:00,0.0,
S00454,2024-04-30 18:05:00-05:00,Long,90,Immediate same-bar,2024-04-30 18:05:00-05:00,0.0,
S00455,2024-04-30 20:35:00-05:00,Long,75,Never within expiry,,,
S00456,2024-04-30 21:35:00-05:00,Long,90,Immediate same-bar,2024-04-30 21:35:00-05:00,0.0,
S00457,2024-05-01 05:45:00-05:00,Short,75,Opposite BOS first,,,2024-05-01 05:55:00-05:00
S00458,2024-05-01 10:15:00-05:00,Short,75,Immediate same-bar,2024-05-01 10:15:00-05:00,0.0,
S00459,2024-05-02 12:10:00-05:00,Long,75,Immediate same-bar,2024-05-02 12:10:00-05:00,0.0,
S00460,2024-05-02 19:35:00-05:00,Long,75,Immediate same-bar,2024-05-02 19:35:00-05:00,0.0,
S00461,2024-05-02 20:20:00-05:00,Long,90,Immediate same-bar,2024-05-02 20:20:00-05:00,0.0,
S00462,2024-05-03 07:25:00-05:00,Short,90,Opposite BOS first,,,2024-05-03 07:30:00-05:00
S00463,2024-05-03 09:10:00-05:00,Long,75,Never within expiry,,,
S00464,2024-05-03 10:50:00-05:00,Long,100,Immediate same-bar,2024-05-03 10:50:00-05:00,0.0,
S00465,2024-05-03 11:50:00-05:00,Short,100,Immediate same-bar,2024-05-03 11:50:00-05:00,0.0,
S00466,2024-05-03 13:05:00-05:00,Long,75,Immediate same-bar,2024-05-03 13:05:00-05:00,0.0,
S00467,2024-05-03 14:30:00-05:00,Long,85,Opposite BOS first,,,2024-05-03 14:45:00-05:00
S00468,2024-05-03 14:45:00-05:00,Short,75,Immediate same-bar,2024-05-03 14:45:00-05:00,0.0,
S00469,2024-05-03 15:10:00-05:00,Long,85,Immediate same-bar,2024-05-03 15:10:00-05:00,0.0,
S00470,2024-05-05 18:40:00-05:00,Short,90,Immediate same-bar,2024-05-05 18:40:00-05:00,0.0,
S00471,2024-05-05 22:30:00-05:00,Long,75,Never within expiry,,,
S00472,2024-05-06 00:45:00-05:00,Short,75,Opposite BOS first,,,2024-05-06 01:00:00-05:00
S00473,2024-05-06 01:00:00-05:00,Long,90,Immediate same-bar,2024-05-06 01:00:00-05:00,0.0,
S00474,2024-05-06 06:05:00-05:00,Long,75,Never within expiry,,,
S00475,2024-05-06 07:15:00-05:00,Long,90,Immediate same-bar,2024-05-06 07:15:00-05:00,0.0,
S00476,2024-05-06 10:05:00-05:00,Long,100,Later within expiry,2024-05-06 10:40:00-05:00,7.0,
S00477,2024-05-06 10:40:00-05:00,Long,85,Immediate same-bar,2024-05-06 10:40:00-05:00,0.0,
S00478,2024-05-06 11:20:00-05:00,Long,85,Never within expiry,,,
S00479,2024-05-06 12:40:00-05:00,Long,100,Immediate same-bar,2024-05-06 12:40:00-05:00,0.0,
S00480,2024-05-06 14:45:00-05:00,Long,75,Immediate same-bar,2024-05-06 14:45:00-05:00,0.0,
S00481,2024-05-06 19:25:00-05:00,Long,75,Opposite BOS first,,,2024-05-06 19:30:00-05:00
S00482,2024-05-07 00:50:00-05:00,Short,90,Immediate same-bar,2024-05-07 00:50:00-05:00,0.0,
S00483,2024-05-07 01:55:00-05:00,Short,75,Opposite BOS first,,,2024-05-07 02:05:00-05:00
S00484,2024-05-07 02:20:00-05:00,Short,90,Immediate same-bar,2024-05-07 02:20:00-05:00,0.0,
S00485,2024-05-07 04:00:00-05:00,Short,75,Opposite BOS first,,,2024-05-07 04:05:00-05:00
S00486,2024-05-07 07:50:00-05:00,Long,75,Immediate same-bar,2024-05-07 07:50:00-05:00,0.0,
S00487,2024-05-07 11:50:00-05:00,Short,75,Immediate same-bar,2024-05-07 11:50:00-05:00,0.0,
S00488,2024-05-07 12:30:00-05:00,Short,85,Later within expiry,2024-05-07 12:45:00-05:00,3.0,
S00489,2024-05-07 14:50:00-05:00,Long,85,Immediate same-bar,2024-05-07 14:50:00-05:00,0.0,
S00490,2024-05-07 21:15:00-05:00,Short,90,Immediate same-bar,2024-05-07 21:15:00-05:00,0.0,
S00491,2024-05-08 15:30:00-05:00,Short,100,Immediate same-bar,2024-05-08 15:30:00-05:00,0.0,
S00492,2024-05-09 09:35:00-05:00,Long,100,Immediate same-bar,2024-05-09 09:35:00-05:00,0.0,
S00493,2024-05-09 19:30:00-05:00,Short,90,Immediate same-bar,2024-05-09 19:30:00-05:00,0.0,
S00494,2024-05-09 23:30:00-05:00,Long,90,Immediate same-bar,2024-05-09 23:30:00-05:00,0.0,
S00495,2024-05-10 01:00:00-05:00,Short,90,Immediate same-bar,2024-05-10 01:00:00-05:00,0.0,
S00496,2024-05-10 01:25:00-05:00,Short,75,Opposite BOS first,,,2024-05-10 01:35:00-05:00
S00497,2024-05-10 07:25:00-05:00,Short,75,Later within expiry,2024-05-10 07:35:00-05:00,2.0,
S00498,2024-05-10 09:20:00-05:00,Long,75,Opposite BOS first,,,2024-05-10 09:25:00-05:00
S00499,2024-05-10 09:25:00-05:00,Short,90,Immediate same-bar,2024-05-10 09:25:00-05:00,0.0,
S00500,2024-05-10 09:55:00-05:00,Long,70,Never within expiry,,,
S00501,2024-05-10 13:05:00-05:00,Long,100,Immediate same-bar,2024-05-10 13:05:00-05:00,0.0,
S00502,2024-05-10 14:20:00-05:00,Short,70,Opposite BOS first,,,2024-05-10 14:50:00-05:00
S00503,2024-05-10 14:50:00-05:00,Long,75,Immediate same-bar,2024-05-10 14:50:00-05:00,0.0,
S00504,2024-05-10 15:25:00-05:00,Long,85,Opposite BOS first,,,2024-05-10 15:30:00-05:00
S00505,2024-05-10 15:30:00-05:00,Short,85,Immediate same-bar,2024-05-10 15:30:00-05:00,0.0,
S00506,2024-05-13 12:05:00-05:00,Short,100,Immediate same-bar,2024-05-13 12:05:00-05:00,0.0,
S00507,2024-05-13 15:45:00-05:00,Long,85,Opposite BOS first,,,2024-05-13 17:05:00-05:00
S00508,2024-05-14 06:25:00-05:00,Short,90,Immediate same-bar,2024-05-14 06:25:00-05:00,0.0,
