setup_id,direction,armed_j,armed_m1_i,has_5m_take,matched_1m_opportunity,15m_state,tag
S58B-050100,LONG,508000,2536170,True,True,BULLISH,CONTINUATION
S58B-050101,LONG,508005,2536195,True,True,BULLISH,CONTINUATION
S58B-050102,LONG,508010,2536220,True,True,BULLISH,CONTINUATION
S58B-050103,LONG,508015,2536245,True,True,BULLISH,CONTINUATION
S58B-050104,LONG,508020,2536270,True,True,BULLISH,CONTINUATION
S58B-050105,LONG,508025,2536295,True,True,NEUTRAL,CONTINUATION
S58B-050106,LONG,508031,2536325,True,True,BULLISH,CONTINUATION
S58B-050107,LONG,508036,2536350,False,False,BULLISH,CONTINUATION
S58B-050108,LONG,508038,2536360,True,True,BULLISH,CONTINUATION
S58B-050109,LONG,508043,2536385,True,True,BULLISH,CONTINUATION
S58B-050110,LONG,508048,2536410,True,True,BULLISH,CONTINUATION
S58B-050111,LONG,508053,2536435,True,True,NEUTRAL,CONTINUATION
S58B-050112,LONG,508058,2536460,True,True,BULLISH,CONTINUATION
S58B-050113,LONG,508063,2536485,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050114,LONG,508068,2536510,True,True,BULLISH,CONTINUATION
S58B-050115,LONG,508085,2536595,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050116,SHORT,508095,2536645,True,True,BEARISH,CONTINUATION
S58B-050117,SHORT,508102,2536680,True,True,BEARISH,CONTINUATION
S58B-050118,SHORT,508108,2536710,True,True,BEARISH,CONTINUATION
S58B-050119,SHORT,508115,2536745,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-050120,LONG,508134,2536840,True,True,NEUTRAL,CONTINUATION
S58B-050121,LONG,508152,2536930,True,True,BULLISH,CONTINUATION
S58B-050122,SHORT,508159,2536965,True,True,BEARISH,CONTINUATION
S58B-050123,SHORT,508164,2536990,False,False,BEARISH,CONTINUATION
S58B-050124,SHORT,508166,2537000,True,True,BEARISH,CONTINUATION
S58B-050125,SHORT,508172,2537030,True,True,BEARISH,CONTINUATION
S58B-050126,SHORT,508177,2537055,False,False,BEARISH,CONTINUATION
S58B-050127,SHORT,508179,2537065,True,True,BEARISH,CONTINUATION
S58B-050128,SHORT,508184,2537090,True,True,BEARISH,CONTINUATION
S58B-050129,SHORT,508192,2537130,False,False,BEARISH,CONTINUATION
S58B-050130,SHORT,508194,2537140,False,False,BEARISH,CONTINUATION
S58B-050131,SHORT,508196,2537150,False,False,BEARISH,CONTINUATION
S58B-050132,SHORT,508198,2537160,True,True,BEARISH,CONTINUATION
S58B-050133,SHORT,508206,2537200,True,True,NEUTRAL,CONTINUATION
S58B-050134,LONG,508227,2537305,False,False,BULLISH,CONTINUATION
S58B-050135,LONG,508229,2537315,True,True,BULLISH,CONTINUATION
S58B-050136,LONG,508236,2537350,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-050137,LONG,508238,2537360,True,True,BULLISH,CONTINUATION
S58B-050138,LONG,508254,2537440,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050139,SHORT,508269,2537515,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050140,LONG,508278,2537560,True,True,BULLISH,CONTINUATION
S58B-050141,SHORT,508304,2537690,False,False,BEARISH,CONTINUATION
S58B-050142,LONG,508311,2537725,True,True,NEUTRAL,CONTINUATION
S58B-050143,LONG,508316,2537750,True,True,BULLISH,CONTINUATION
S58B-050144,SHORT,508343,2537885,False,False,BEARISH,CONTINUATION
S58B-050145,SHORT,508346,2537900,True,True,BEARISH,CONTINUATION
S58B-050146,SHORT,508354,2537940,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050147,SHORT,508361,2537975,True,True,BEARISH,CONTINUATION
S58B-050148,SHORT,508366,2538000,True,True,BEARISH,CONTINUATION
S58B-050149,SHORT,508384,2538090,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050150,LONG,508411,2538225,True,True,NEUTRAL,CONTINUATION
S58B-050151,LONG,508424,2538289,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-050152,LONG,508444,2538386,False,False,BULLISH,CONTINUATION
S58B-050153,LONG,508446,2538396,False,False,BULLISH,CONTINUATION
S58B-050154,LONG,508448,2538406,True,True,BULLISH,CONTINUATION
S58B-050155,LONG,508453,2538431,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050156,SHORT,508464,2538486,True,True,BEARISH,CONTINUATION
S58B-050157,LONG,508489,2538611,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-050158,SHORT,508505,2538691,True,True,BEARISH,CONTINUATION
S58B-050159,LONG,508512,2538726,True,True,BULLISH,CONTINUATION
S58B-050160,LONG,508517,2538751,True,True,BULLISH,CONTINUATION
S58B-050161,LONG,508522,2538776,True,True,BULLISH,CONTINUATION
S58B-050162,LONG,508532,2538826,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-050163,SHORT,508571,2539021,False,False,BEARISH,CONTINUATION
S58B-050164,LONG,508579,2539061,False,False,BULLISH,CONTINUATION
S58B-050165,LONG,508581,2539071,False,False,NEUTRAL,CONTINUATION
S58B-050166,SHORT,508599,2539161,True,True,BEARISH,CONTINUATION
S58B-050167,SHORT,508605,2539191,False,False,BEARISH,CONTINUATION
S58B-050168,SHORT,508607,2539201,True,True,BEARISH,CONTINUATION
S58B-050169,SHORT,508612,2539226,True,True,BEARISH,CONTINUATION
S58B-050170,SHORT,508617,2539251,False,False,BEARISH,CONTINUATION
S58B-050171,SHORT,508619,2539261,True,True,BEARISH,CONTINUATION
S58B-050172,SHORT,508624,2539286,False,False,BEARISH,CONTINUATION
S58B-050173,SHORT,508626,2539296,True,True,BEARISH,CONTINUATION
S58B-050174,SHORT,508631,2539321,True,True,BEARISH,CONTINUATION
S58B-050175,SHORT,508637,2539351,True,True,NEUTRAL,CONTINUATION
S58B-050176,SHORT,508649,2539411,False,False,NEUTRAL,CONTINUATION
S58B-050177,SHORT,508651,2539421,True,True,BEARISH,CONTINUATION
S58B-050178,LONG,508676,2539546,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050179,LONG,508683,2539581,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050180,LONG,508693,2539631,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050181,LONG,508729,2539811,False,False,BULLISH,CONTINUATION
S58B-050182,SHORT,508732,2539826,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-050183,LONG,508738,2539856,False,False,BULLISH,CONTINUATION
S58B-050184,LONG,508740,2539866,False,False,BULLISH,CONTINUATION
S58B-050185,LONG,508742,2539876,True,True,BULLISH,CONTINUATION
S58B-050186,LONG,508748,2539906,True,True,BULLISH,CONTINUATION
S58B-050187,LONG,508755,2539941,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-050188,LONG,508757,2539951,True,True,BULLISH,CONTINUATION
S58B-050189,LONG,508762,2539976,True,True,BULLISH,CONTINUATION
S58B-050190,LONG,508769,2540011,True,True,BULLISH,CONTINUATION
S58B-050191,LONG,508786,2540096,True,True,NEUTRAL,CONTINUATION
S58B-050192,SHORT,508807,2540201,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050193,LONG,508827,2540301,True,True,BULLISH,CONTINUATION
S58B-050194,LONG,508843,2540381,True,True,NEUTRAL,CONTINUATION
S58B-050195,SHORT,508849,2540411,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050196,SHORT,508856,2540446,True,True,NEUTRAL,CONTINUATION
S58B-050197,SHORT,508874,2540536,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050198,SHORT,508903,2540681,False,False,BEARISH,CONTINUATION
S58B-050199,SHORT,508905,2540691,True,True,BEARISH,CONTINUATION
S58B-050200,SHORT,508911,2540721,True,True,BEARISH,CONTINUATION
S58B-050201,SHORT,508918,2540756,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-050202,SHORT,508920,2540766,True,True,NEUTRAL,CONTINUATION
S58B-050203,SHORT,508938,2540856,True,True,BEARISH,CONTINUATION
S58B-050204,SHORT,508943,2540881,True,True,BEARISH,CONTINUATION
S58B-050205,SHORT,508950,2540916,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050206,SHORT,508955,2540941,True,True,BEARISH,CONTINUATION
S58B-050207,SHORT,508960,2540966,True,True,BEARISH,CONTINUATION
S58B-050208,SHORT,508969,2541011,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-050209,SHORT,508972,2541026,True,True,BEARISH,CONTINUATION
S58B-050210,SHORT,508977,2541051,True,True,BEARISH,CONTINUATION
S58B-050211,SHORT,508983,2541081,True,True,BEARISH,CONTINUATION
S58B-050212,SHORT,508995,2541141,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-050213,LONG,509008,2541206,False,False,BULLISH,CONTINUATION
S58B-050214,LONG,509010,2541216,True,True,BULLISH,CONTINUATION
S58B-050215,LONG,509015,2541241,True,True,BULLISH,CONTINUATION
S58B-050216,LONG,509022,2541276,True,True,BULLISH,CONTINUATION
S58B-050217,SHORT,509039,2541361,True,True,BEARISH,CONTINUATION
S58B-050218,SHORT,509044,2541386,False,False,BEARISH,CONTINUATION
S58B-050219,SHORT,509046,2541396,True,True,BEARISH,CONTINUATION
S58B-050220,SHORT,509052,2541426,True,True,BEARISH,CONTINUATION
S58B-050221,SHORT,509059,2541461,True,True,NEUTRAL,CONTINUATION
S58B-050222,SHORT,509064,2541486,True,True,BEARISH,CONTINUATION
S58B-050223,SHORT,509069,2541511,False,False,BEARISH,CONTINUATION
S58B-050224,SHORT,509071,2541521,True,True,BEARISH,CONTINUATION
S58B-050225,SHORT,509076,2541546,True,True,BEARISH,CONTINUATION
S58B-050226,SHORT,509090,2541616,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-050227,LONG,509111,2541721,False,False,BULLISH,CONTINUATION
S58B-050228,LONG,509113,2541731,False,False,BULLISH,CONTINUATION
S58B-050229,LONG,509115,2541741,False,False,BULLISH,CONTINUATION
S58B-050230,LONG,509117,2541751,True,True,BULLISH,CONTINUATION
S58B-050231,LONG,509122,2541776,True,True,BULLISH,CONTINUATION
S58B-050232,LONG,509127,2541801,True,True,BULLISH,CONTINUATION
S58B-050233,LONG,509132,2541826,False,False,BULLISH,CONTINUATION
S58B-050234,LONG,509136,2541846,True,True,BULLISH,CONTINUATION
S58B-050235,LONG,509141,2541871,True,True,NEUTRAL,CONTINUATION
S58B-050236,LONG,509156,2541946,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050237,SHORT,509168,2542006,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050238,SHORT,509200,2542166,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050239,SHORT,509208,2542206,True,True,NEUTRAL,CONTINUATION
S58B-050240,SHORT,509213,2542231,False,False,BEARISH,CONTINUATION
S58B-050241,LONG,509235,2542341,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-050242,LONG,509238,2542356,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050243,LONG,509289,2542611,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050244,SHORT,509301,2542671,True,True,NEUTRAL,CONTINUATION
S58B-050245,SHORT,509306,2542696,False,False,BEARISH,CONTINUATION
S58B-050246,SHORT,509308,2542706,True,True,BEARISH,CONTINUATION
S58B-050247,SHORT,509314,2542736,True,True,BEARISH,CONTINUATION
S58B-050248,SHORT,509319,2542761,True,True,BEARISH,CONTINUATION
S58B-050249,SHORT,509325,2542791,True,True,BEARISH,CONTINUATION
S58B-050250,SHORT,509330,2542816,True,True,BEARISH,CONTINUATION
S58B-050251,SHORT,509335,2542841,True,True,BEARISH,CONTINUATION
S58B-050252,SHORT,509340,2542866,False,False,BEARISH,CONTINUATION
S58B-050253,SHORT,509342,2542876,True,True,BEARISH,CONTINUATION
S58B-050254,SHORT,509347,2542901,True,True,BEARISH,CONTINUATION
S58B-050255,SHORT,509362,2542976,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050256,SHORT,509371,2543021,True,True,BEARISH,CONTINUATION
S58B-050257,SHORT,509383,2543081,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050258,LONG,509418,2543256,False,False,BULLISH,CONTINUATION
S58B-050259,LONG,509420,2543266,True,True,BULLISH,CONTINUATION
S58B-050260,LONG,509425,2543291,True,True,BULLISH,CONTINUATION
S58B-050261,LONG,509430,2543316,True,True,BULLISH,CONTINUATION
S58B-050262,LONG,509435,2543341,True,True,BULLISH,CONTINUATION
S58B-050263,LONG,509451,2543421,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050264,LONG,509456,2543446,True,True,BULLISH,CONTINUATION
S58B-050265,SHORT,509495,2543641,False,False,NEUTRAL,CONTINUATION
S58B-050266,SHORT,509497,2543651,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050267,SHORT,509504,2543686,False,False,BEARISH,CONTINUATION
S58B-050268,LONG,509508,2543706,True,True,BULLISH,CONTINUATION
S58B-050269,LONG,509516,2543746,False,False,BULLISH,CONTINUATION
S58B-050270,LONG,509518,2543756,True,True,BULLISH,CONTINUATION
S58B-050271,LONG,509526,2543796,True,True,NEUTRAL,CONTINUATION
S58B-050272,SHORT,509544,2543886,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050273,SHORT,509554,2543936,True,True,NEUTRAL,CONTINUATION
S58B-050274,SHORT,509576,2544046,True,True,NEUTRAL,CONTINUATION
S58B-050275,LONG,509586,2544096,False,False,BULLISH,CONTINUATION
S58B-050276,LONG,509591,2544121,True,True,BULLISH,CONTINUATION
S58B-050277,LONG,509596,2544146,True,True,BULLISH,CONTINUATION
S58B-050278,LONG,509601,2544171,True,True,BULLISH,CONTINUATION
S58B-050279,LONG,509612,2544226,True,True,BULLISH,CONTINUATION
S58B-050280,SHORT,509633,2544331,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-050281,LONG,509668,2544506,True,True,BULLISH,CONTINUATION
S58B-050282,LONG,509673,2544531,True,True,BULLISH,CONTINUATION
S58B-050283,LONG,509678,2544556,True,True,BULLISH,CONTINUATION
S58B-050284,LONG,509683,2544581,True,True,NEUTRAL,CONTINUATION
S58B-050285,LONG,509690,2544616,False,False,BULLISH,CONTINUATION
S58B-050286,LONG,509695,2544641,False,False,BULLISH,CONTINUATION
S58B-050287,LONG,509697,2544651,True,True,BULLISH,CONTINUATION
S58B-050288,SHORT,509718,2544756,True,True,BEARISH,CONTINUATION
S58B-050289,LONG,509770,2545016,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050290,LONG,509781,2545071,True,True,BULLISH,CONTINUATION
S58B-050291,LONG,509789,2545111,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-050292,SHORT,509803,2545181,True,True,BEARISH,CONTINUATION
S58B-050293,SHORT,509809,2545210,True,True,BEARISH,CONTINUATION
S58B-050294,SHORT,509814,2545235,True,True,BEARISH,CONTINUATION
S58B-050295,SHORT,509819,2545260,True,True,BEARISH,CONTINUATION
S58B-050296,SHORT,509824,2545285,True,True,BEARISH,CONTINUATION
S58B-050297,SHORT,509831,2545320,True,True,BEARISH,CONTINUATION
S58B-050298,SHORT,509837,2545350,True,True,BEARISH,CONTINUATION
S58B-050299,SHORT,509843,2545380,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050300,LONG,509869,2545510,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050301,LONG,509874,2545535,True,True,NEUTRAL,CONTINUATION
S58B-050302,LONG,509879,2545560,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-050303,SHORT,509885,2545590,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050304,LONG,509895,2545640,True,True,NEUTRAL,CONTINUATION
S58B-050305,LONG,509915,2545740,False,False,BULLISH,CONTINUATION
S58B-050306,LONG,509917,2545750,True,True,BULLISH,CONTINUATION
S58B-050307,LONG,509923,2545780,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050308,SHORT,509941,2545870,True,True,BEARISH,CONTINUATION
S58B-050309,SHORT,509946,2545895,True,True,BEARISH,CONTINUATION
S58B-050310,LONG,509960,2545965,True,True,BULLISH,CONTINUATION
S58B-050311,LONG,509970,2546015,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050312,SHORT,509991,2546120,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-050313,SHORT,509993,2546130,True,True,BEARISH,CONTINUATION
S58B-050314,SHORT,510003,2546180,True,True,BEARISH,CONTINUATION
S58B-050315,SHORT,510008,2546205,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050316,SHORT,510014,2546235,True,True,BEARISH,CONTINUATION
S58B-050317,SHORT,510040,2546365,True,True,BEARISH,CONTINUATION
S58B-050318,LONG,510051,2546420,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-050319,LONG,510073,2546530,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050320,SHORT,510082,2546575,True,True,BEARISH,CONTINUATION
S58B-050321,SHORT,510087,2546600,True,True,BEARISH,CONTINUATION
S58B-050322,SHORT,510095,2546640,True,True,BEARISH,CONTINUATION
S58B-050323,SHORT,510107,2546700,True,True,BEARISH,CONTINUATION
S58B-050324,LONG,510128,2546805,False,False,BULLISH,CONTINUATION
S58B-050325,LONG,510130,2546815,True,True,BULLISH,CONTINUATION
S58B-050326,LONG,510135,2546840,True,True,BULLISH,CONTINUATION
S58B-050327,LONG,510177,2547050,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050328,SHORT,510182,2547075,True,True,BEARISH,CONTINUATION
S58B-050329,LONG,510199,2547160,True,True,NEUTRAL,CONTINUATION
S58B-050330,LONG,510227,2547300,False,False,BULLISH,CONTINUATION
S58B-050331,LONG,510229,2547310,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050332,LONG,510238,2547355,False,False,BULLISH,CONTINUATION
S58B-050333,LONG,510240,2547365,True,True,BULLISH,CONTINUATION
S58B-050334,LONG,510265,2547490,True,True,NEUTRAL,CONTINUATION
S58B-050335,LONG,510272,2547525,True,True,BULLISH,CONTINUATION
S58B-050336,SHORT,510279,2547560,True,True,BEARISH,CONTINUATION
S58B-050337,SHORT,510307,2547700,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050338,SHORT,510312,2547725,True,True,BEARISH,CONTINUATION
S58B-050339,SHORT,510317,2547750,True,True,BEARISH,CONTINUATION
S58B-050340,SHORT,510325,2547790,True,True,BEARISH,CONTINUATION
S58B-050341,SHORT,510348,2547905,False,False,BEARISH,CONTINUATION
S58B-050342,SHORT,510350,2547915,True,True,BEARISH,CONTINUATION
S58B-050343,SHORT,510355,2547940,True,True,BEARISH,CONTINUATION
S58B-050344,SHORT,510370,2548015,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050345,SHORT,510377,2548050,True,True,BEARISH,CONTINUATION
S58B-050346,SHORT,510439,2548360,True,True,BEARISH,CONTINUATION
S58B-050347,SHORT,510444,2548385,True,True,BEARISH,CONTINUATION
S58B-050348,SHORT,510449,2548410,True,True,BEARISH,CONTINUATION
S58B-050349,SHORT,510457,2548450,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050350,SHORT,510481,2548570,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050351,LONG,510489,2548610,True,True,NEUTRAL,CONTINUATION
S58B-050352,SHORT,510495,2548640,True,True,BEARISH,CONTINUATION
S58B-050353,SHORT,510505,2548690,True,True,NEUTRAL,CONTINUATION
S58B-050354,SHORT,510510,2548715,True,True,BEARISH,CONTINUATION
S58B-050355,SHORT,510515,2548740,False,False,BEARISH,CONTINUATION
S58B-050356,SHORT,510517,2548750,True,True,BEARISH,CONTINUATION
S58B-050357,SHORT,510524,2548785,True,True,BEARISH,CONTINUATION
S58B-050358,SHORT,510529,2548810,False,False,BEARISH,CONTINUATION
S58B-050359,SHORT,510531,2548820,True,True,BEARISH,CONTINUATION
S58B-050360,SHORT,510545,2548890,True,True,BEARISH,CONTINUATION
S58B-050361,LONG,510557,2548950,True,True,BULLISH,CONTINUATION
S58B-050362,LONG,510562,2548975,True,True,BULLISH,CONTINUATION
S58B-050363,LONG,510567,2549000,False,False,BULLISH,CONTINUATION
S58B-050364,LONG,510569,2549010,False,False,BULLISH,CONTINUATION
S58B-050365,LONG,510571,2549020,True,True,BULLISH,CONTINUATION
S58B-050366,LONG,510582,2549075,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050367,SHORT,510604,2549185,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050368,SHORT,510611,2549220,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-050369,SHORT,510614,2549235,True,True,BEARISH,CONTINUATION
S58B-050370,SHORT,510631,2549320,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050371,SHORT,510648,2549405,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050372,LONG,510672,2549525,False,False,BULLISH,CONTINUATION
S58B-050373,LONG,510674,2549535,True,True,BULLISH,CONTINUATION
S58B-050374,LONG,510684,2549585,True,True,BULLISH,CONTINUATION
S58B-050375,LONG,510689,2549610,True,True,BULLISH,CONTINUATION
S58B-050376,LONG,510701,2549670,True,True,NEUTRAL,CONTINUATION
S58B-050377,SHORT,510710,2549715,True,True,NEUTRAL,CONTINUATION
S58B-050378,SHORT,510729,2549810,True,True,NEUTRAL,CONTINUATION
S58B-050379,SHORT,510734,2549835,True,True,BEARISH,CONTINUATION
S58B-050380,SHORT,510739,2549860,True,True,BEARISH,CONTINUATION
S58B-050381,SHORT,510747,2549900,True,True,BEARISH,CONTINUATION
S58B-050382,SHORT,510752,2549925,True,True,BEARISH,CONTINUATION
S58B-050383,SHORT,510761,2549970,True,True,BEARISH,CONTINUATION
S58B-050384,SHORT,510768,2550005,True,True,NEUTRAL,CONTINUATION
S58B-050385,SHORT,510773,2550030,True,True,NEUTRAL,CONTINUATION
S58B-050386,SHORT,510785,2550090,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050387,LONG,510797,2550150,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-050388,LONG,510804,2550185,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-050389,LONG,510806,2550195,True,True,BULLISH,CONTINUATION
S58B-050390,SHORT,510844,2550385,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-050391,LONG,510858,2550455,True,True,BULLISH,CONTINUATION
S58B-050392,LONG,510867,2550500,False,False,NEUTRAL,CONTINUATION
S58B-050393,LONG,510872,2550525,True,True,BULLISH,CONTINUATION
S58B-050394,LONG,510899,2550660,True,True,BULLISH,CONTINUATION
