event_id,extreme_timestamp,direction,extreme_price,capture_status,matched_signal_time,matched_signal_type,MFE_R,MAE_R
MR01292,2020-09-18 12:30:00-05:00,Long,10559.5,MISSED,,,3.724735619508176,0.3464870343728536
MR01293,2020-09-21 09:30:00-05:00,Long,10474.0,CAPTURED_OTHER_EXISTING,2020-09-21 16:00:00+00:00,L,4.417900864265165,0.14271308971643087
MR01294,2020-09-21 12:30:00-05:00,Short,10702.0,CAPTURED_OTHER_EXISTING,2020-09-21 18:45:00+00:00,S,2.5750252538450895,1.610240066388618
MR01295,2020-09-21 13:45:00-05:00,Long,10571.75,MISSED,,,5.181227216212267,0.16065820825464394
MR01296,2020-09-22 09:30:00-05:00,Short,10870.0,CAPTURED_OTHER_EXISTING,2020-09-22 14:45:00+00:00,S,2.6928957873826427,2.2499852960368134
MR01297,2020-09-22 10:00:00-05:00,Long,10739.0,CAPTURED_PHASE33,2020-09-22 15:30:00+00:00,RL,3.2218477063877042,0.19928954884872396
MR01298,2020-09-23 11:45:00-05:00,Short,10862.75,CAPTURED_PHASE33,2020-09-23 17:30:00+00:00,RS,7.259067242694903,0.10382456127811543
MR01299,2020-09-24 09:30:00-05:00,Long,10591.5,CAPTURED_OTHER_EXISTING,2020-09-24 15:00:00+00:00,L,4.6461312486341795,0.07647952672648856
MR01300,2020-09-24 11:30:00-05:00,Long,10705.25,MISSED,,,2.357239700428898,0.49309605978359594
MR01301,2020-09-24 12:45:00-05:00,Short,10829.25,CAPTURED_OTHER_EXISTING,2020-09-24 19:00:00+00:00,S,4.00869816117597,0.25134924161714284
MR01302,2020-09-28 11:15:00-05:00,Long,11043.75,MISSED,,,3.5905461284258764,0.49559650786723364
MR01303,2020-09-29 09:45:00-05:00,Long,11107.0,CAPTURED_PHASE33,2020-09-29 15:30:00+00:00,RL,2.084842488199453,0.7974807331910476
MR01304,2020-09-29 13:45:00-05:00,Short,11183.25,MISSED,,,2.435505817151973,0.5845213961164735
MR01305,2020-09-30 12:00:00-05:00,Long,11239.75,CAPTURED_PHASE33,2020-09-30 17:30:00+00:00,RL,3.9696346116892984,1.8444766882596741
MR01306,2020-09-30 13:00:00-05:00,Short,11343.5,MISSED,,,7.25063964641434,0.2468302858353818
MR01307,2020-10-01 10:30:00-05:00,Short,11375.25,MISSED,,,2.0766625750989705,0.7774697325493682
MR01308,2020-10-01 14:30:00-05:00,Long,11349.5,MISSED,,,2.1784988324353636,0.3485598131896582
MR01309,2020-10-02 15:00:00-05:00,Long,11039.5,MISSED,,,2.3439960225095136,0.0
MR01310,2020-10-05 12:15:00-05:00,Short,11270.0,MISSED,,,2.8770179578043864,3.3289055951558604
MR01311,2020-10-05 13:00:00-05:00,Long,11204.75,CAPTURED_OTHER_EXISTING,2020-10-05 18:45:00+00:00,L,5.464573458775176,0.9304543997373949
MR01312,2020-10-06 10:45:00-05:00,Long,11174.75,MISSED,,,3.6481235884928935,0.12726012517998464
MR01313,2020-10-06 13:45:00-05:00,Short,11342.0,MISSED,,,4.516751974166472,0.17788577980450146
MR01314,2020-10-07 11:15:00-05:00,Long,11210.75,CAPTURED_OTHER_EXISTING,2020-10-07 16:45:00+00:00,L,4.307009458534985,0.04964852401769435
MR01315,2020-10-07 14:00:00-05:00,Short,11324.0,MISSED,,,2.030889113117397,0.4747532991703006
MR01316,2020-10-08 11:45:00-05:00,Short,11380.75,MISSED,,,2.5419037120616843,0.17121631221140876
MR01317,2020-10-12 13:15:00-05:00,Short,12014.5,MISSED,,,5.380793423547012,0.11042673070712153
MR01318,2020-10-13 09:30:00-05:00,Long,11873.0,CAPTURED_OTHER_EXISTING,2020-10-13 15:00:00+00:00,L,3.074178746512444,0.3716891179662401
MR01319,2020-10-13 10:30:00-05:00,Short,11999.25,MISSED,,,2.9707096207982664,0.061889783766630554
MR01320,2020-10-13 12:15:00-05:00,Short,11959.75,MISSED,,,2.5706101521669322,1.2435990116677784
MR01321,2020-10-13 13:30:00-05:00,Long,11836.5,CAPTURED_OTHER_EXISTING,2020-10-13 19:15:00+00:00,L,2.4207966320973955,0.43412462399314994
MR01322,2020-10-14 10:00:00-05:00,Short,11921.75,CAPTURED_OTHER_EXISTING,2020-10-14 15:30:00+00:00,S,7.706548180282211,0.2443291364950767
MR01323,2020-10-14 12:30:00-05:00,Long,11723.75,CAPTURED_OTHER_EXISTING,2020-10-14 18:15:00+00:00,L,3.110922863569787,0.19986375939135506
MR01324,2020-10-14 14:30:00-05:00,Short,11850.25,MISSED,,,2.993525952176561,0.05853263034982103
MR01325,2020-10-15 09:30:00-05:00,Long,11564.25,CAPTURED_OTHER_EXISTING,2020-10-15 15:00:00+00:00,L,3.1460591010917986,0.3735426373327993
MR01326,2020-10-15 10:30:00-05:00,Short,11672.5,MISSED,,,2.403379677461722,0.21416254551639105
MR01327,2020-10-15 13:45:00-05:00,Long,11635.5,MISSED,,,2.516093942438299,0.1658963038970307
MR01328,2020-10-16 09:30:00-05:00,Short,11838.25,CAPTURED_OTHER_EXISTING,2020-10-16 14:45:00+00:00,S,5.850110195238012,0.2720981486157215
MR01329,2020-10-16 11:30:00-05:00,Long,11696.5,MISSED,,,2.4907202329007974,0.08166295845576385
MR01330,2020-10-16 13:45:00-05:00,Short,11779.5,MISSED,,,7.706444467229328,0.20062719133675128
MR01331,2020-10-19 14:45:00-05:00,Long,11408.75,MISSED,,,2.989599501988134,0.008397751410079026
MR01332,2020-10-20 09:30:00-05:00,Short,11525.5,CAPTURED_OTHER_EXISTING,2020-10-20 15:00:00+00:00,S,2.886408505342253,2.8359468181859198
MR01333,2020-10-20 10:00:00-05:00,Long,11416.0,CAPTURED_OTHER_EXISTING,2020-10-20 16:45:00+00:00,L,4.281189536048965,0.7543946319029013
MR01334,2020-10-21 09:30:00-05:00,Short,11570.0,CAPTURED_OTHER_EXISTING,2020-10-21 15:00:00+00:00,S,4.4642886083612,0.3942211897598196
MR01335,2020-10-21 10:15:00-05:00,Long,11447.5,CAPTURED_PHASE33,2020-10-21 15:45:00+00:00,RL,2.6768027080303036,1.3670813830297621
MR01336,2020-10-21 11:15:00-05:00,Short,11555.5,MISSED,,,2.10973173968349,0.959721105110921
MR01337,2020-10-21 11:45:00-05:00,Long,11449.75,CAPTURED_OTHER_EXISTING,2020-10-21 17:15:00+00:00,L,3.5022723134859155,0.2830936050161826
MR01338,2020-10-21 14:00:00-05:00,Short,11569.25,MISSED,,,2.402733666609196,0.9174073999780565
MR01339,2020-10-22 11:30:00-05:00,Long,11362.5,CAPTURED_OTHER_EXISTING,2020-10-22 17:00:00+00:00,L,3.9537006594294106,0.3099100279362721
MR01340,2020-10-22 14:00:00-05:00,Long,11440.25,MISSED,,,2.0047285738605702,0.20047285738605702
MR01341,2020-10-23 10:45:00-05:00,Long,11368.5,CAPTURED_OTHER_EXISTING,2020-10-23 15:15:00+00:00,L,2.1613361888135665,0.9901687958604024
MR01342,2020-10-23 14:45:00-05:00,Short,11498.75,MISSED,,,5.232992480000228,0.0
MR01343,2020-10-26 12:30:00-05:00,Long,11160.75,MISSED,,,3.909921915760715,0.20383479181690933
MR01344,2020-10-27 12:45:00-05:00,Short,11425.5,MISSED,,,2.153921845412854,1.4215884179724836
MR01345,2020-10-27 13:45:00-05:00,Long,11357.5,CAPTURED_OTHER_EXISTING,2020-10-27 19:30:00+00:00,L,2.671391644401031,1.8486030179255135
MR01346,2020-10-28 11:00:00-05:00,Short,11083.75,MISSED,,,3.2832821674367256,0.24860361058920377
MR01347,2020-10-28 14:30:00-05:00,Short,11091.5,CAPTURED_OTHER_EXISTING,2020-10-28 20:00:00+00:00,S,2.7080459533939236,0.20587483856211114
MR01348,2020-10-29 10:15:00-05:00,Short,11153.0,CAPTURED_OTHER_EXISTING,2020-10-29 15:45:00+00:00,S,2.069964447437842,1.4489751132064892
MR01349,2020-10-29 13:30:00-05:00,Short,11275.25,CAPTURED_PHASE33,2020-10-29 19:00:00+00:00,RS,8.081719386746967,0.22765406723230888
MR01350,2020-10-30 10:30:00-05:00,Long,10798.0,CAPTURED_PHASE33,2020-10-30 15:15:00+00:00,RL,2.5145239263869397,1.4024668659848283
MR01351,2020-10-30 11:15:00-05:00,Short,10915.0,CAPTURED_PHASE33,2020-10-30 17:00:00+00:00,RS,3.6554170942982873,0.0208880976817045
MR01352,2020-10-30 13:45:00-05:00,Long,10762.0,MISSED,,,3.5694073830296125,0.7623285229224921
MR01353,2020-11-02 12:45:00-06:00,Long,10759.75,MISSED,,,4.188317846008745,0.17949933625751766
MR01354,2020-11-03 12:45:00-06:00,Long,11034.0,MISSED,,,4.138332108871822,0.15952754161183894
MR01355,2020-11-03 14:30:00-06:00,Short,11153.0,MISSED,,,3.2076652455736987,1.5677914402523134
MR01356,2020-11-03 15:00:00-06:00,Long,11031.25,MISSED,,,3.817898970491286,0.21721088234742547
MR01357,2020-11-04 14:15:00-06:00,Long,11545.0,CAPTURED_OTHER_EXISTING,2020-11-04 21:45:00+00:00,L,2.5797349895840433,0.33429328715881246
MR01358,2020-11-05 10:00:00-06:00,Short,11898.25,CAPTURED_PHASE33,2020-11-05 16:45:00+00:00,RS,2.2510286382900735,0.7926157177077724
MR01359,2020-11-05 11:30:00-06:00,Long,11792.5,MISSED,,,3.0687068622352385,0.0
MR01360,2020-11-05 13:45:00-06:00,Short,11929.75,CAPTURED_OTHER_EXISTING,2020-11-05 20:15:00+00:00,S,2.9954214081687875,0.2831038526013184
MR01361,2020-11-06 09:45:00-06:00,Long,11775.75,MISSED,,,3.09611698715605,0.28478434551671217
MR01362,2020-11-06 14:15:00-06:00,Long,11847.0,CAPTURED_OTHER_EXISTING,2020-11-06 20:45:00+00:00,L,7.551655582081139,0.2271174611152222
MR01363,2020-11-09 12:00:00-06:00,Short,11965.25,MISSED,,,2.7179158015936062,0.009486617108529168
MR01364,2020-11-10 09:30:00-06:00,Long,11320.75,MISSED,,,5.381909725903624,0.0589475325947823
MR01365,2020-11-10 11:00:00-06:00,Short,11561.75,CAPTURED_PHASE33,2020-11-10 17:30:00+00:00,RS,3.186704053471676,0.29399576111106074
MR01366,2020-11-11 13:00:00-06:00,Short,11716.5,CAPTURED_PHASE33,2020-11-11 20:30:00+00:00,RS,2.2512117775901626,1.161584159213189
MR01367,2020-11-11 13:45:00-06:00,Long,11645.25,CAPTURED_OTHER_EXISTING,2020-11-11 20:15:00+00:00,L,3.0271034337885108,0.19430731500669493
MR01368,2020-11-12 09:30:00-06:00,Short,11793.25,CAPTURED_OTHER_EXISTING,2020-11-12 16:00:00+00:00,S,4.426457429374133,0.15263646308186665
MR01369,2020-11-13 09:30:00-06:00,Short,11687.5,MISSED,,,2.308598019599011,2.4901731447360116
MR01370,2020-11-13 09:45:00-06:00,Long,11619.25,MISSED,,,3.9356086580839262,0.0
MR01371,2020-11-13 12:00:00-06:00,Short,11721.5,MISSED,,,2.2019026715525745,0.8782155163995818
MR01372,2020-11-13 13:15:00-06:00,Long,11664.75,CAPTURED_OTHER_EXISTING,2020-11-13 20:45:00+00:00,L,3.4395995629721696,0.3930970929111051
MR01373,2020-11-16 10:00:00-06:00,Short,11851.25,CAPTURED_PHASE33,2020-11-16 16:45:00+00:00,RS,2.8956059060661263,0.09749514835239484
MR01374,2020-11-16 12:30:00-06:00,Long,11747.75,CAPTURED_OTHER_EXISTING,2020-11-16 19:00:00+00:00,L,2.348699531261921,0.17317600230502644
MR01375,2020-11-17 10:15:00-06:00,Long,11783.0,CAPTURED_OTHER_EXISTING,2020-11-17 15:45:00+00:00,L,3.118318823255114,0.745684935995788
MR01376,2020-11-18 09:30:00-06:00,Long,11753.75,CAPTURED_OTHER_EXISTING,2020-11-18 16:00:00+00:00,L,4.256854246892357,0.17257517217131174
MR01377,2020-11-18 11:30:00-06:00,Short,11845.0,MISSED,,,4.51846476844207,0.3111074102861753
MR01378,2020-11-18 13:15:00-06:00,Long,11758.5,CAPTURED_OTHER_EXISTING,2020-11-18 20:15:00+00:00,L,3.3549718367389327,5.4846496113645165
MR01379,2020-11-18 14:15:00-06:00,Short,11830.5,MISSED,,,7.369634698586382,0.39835863235602065
MR01380,2020-11-19 11:00:00-06:00,Short,11782.0,MISSED,,,2.4916812656375478,0.6671714864275401
MR01381,2020-11-19 11:45:00-06:00,Long,11728.5,CAPTURED_OTHER_EXISTING,2020-11-19 19:00:00+00:00,L,3.926142370562638,0.26983796361255247
MR01382,2020-11-19 14:30:00-06:00,Short,11817.5,MISSED,,,3.66915073843279,0.4443112222320957
MR01383,2020-11-20 10:00:00-06:00,Short,11832.75,CAPTURED_PHASE33,2020-11-20 16:45:00+00:00,RS,2.9296361643418125,0.15218889165412014
MR01384,2020-11-20 12:30:00-06:00,Short,11816.25,CAPTURED_PHASE33,2020-11-20 19:15:00+00:00,RS,5.452702873144268,0.019543737896574438
MR01385,2020-11-20 15:00:00-06:00,Long,11691.0,MISSED,,,3.4286625265456503,0.11772231850800516
MR01386,2020-11-23 09:45:00-06:00,Short,11736.25,CAPTURED_OTHER_EXISTING,2020-11-23 16:15:00+00:00,S,5.539382556581389,0.1919588014656917
MR01387,2020-11-23 10:30:00-06:00,Long,11625.75,MISSED,,,3.221762235764807,0.3713217492067913
MR01388,2020-11-23 13:15:00-06:00,Long,11687.5,MISSED,,,3.217232268274154,0.20346132921891882
MR01389,2020-11-23 14:00:00-06:00,Short,11761.75,MISSED,,,2.267399037688129,1.1824607884717662
MR01390,2020-11-25 10:00:00-06:00,Short,11951.5,CAPTURED_PHASE33,2020-11-25 16:30:00+00:00,RS,2.848839118388943,1.2434159687995938
MR01391,2020-11-25 10:30:00-06:00,Long,11904.5,CAPTURED_OTHER_EXISTING,2020-11-25 16:15:00+00:00,L,3.394038333064153,0.18855768517023072
MR01392,2020-11-25 13:00:00-06:00,Long,11933.5,CAPTURED_PHASE33,2020-11-25 19:30:00+00:00,RL,3.76402656315799,0.14539158398464339
MR01393,2020-11-26 10:30:00-06:00,Short,12017.0,CAPTURED_OTHER_EXISTING,2020-11-26 16:45:00+00:00,S,9.872121687104713,0.07593939759311318
MR01394,2020-11-26 11:45:00-06:00,Long,11944.5,MISSED,,,2.0278884976757126,1.1660358861635345
MR01395,2020-11-27 09:30:00-06:00,Short,12125.0,CAPTURED_OTHER_EXISTING,2020-11-27 16:45:00+00:00,S,4.912045437852182,0.7017207768360261
MR01396,2020-11-30 14:45:00-06:00,Long,12056.75,MISSED,,,12.271772888766854,0.06881367975009452
MR01397,2020-12-01 13:00:00-06:00,Short,12512.25,MISSED,,,4.503488889535674,0.2456448485201277
MR01398,2020-12-02 09:45:00-06:00,Long,12398.75,MISSED,,,3.0146468831417566,0.012773927470939648
MR01399,2020-12-02 12:45:00-06:00,Long,12411.5,CAPTURED_PHASE33,2020-12-02 20:45:00+00:00,RL,2.4605342501430085,0.5263174866616062
MR01400,2020-12-03 09:30:00-06:00,Short,12530.5,CAPTURED_OTHER_EXISTING,2020-12-03 15:45:00+00:00,S,3.703921166778126,1.9348841916005137
MR01401,2020-12-03 10:00:00-06:00,Long,12448.5,CAPTURED_PHASE33,2020-12-03 16:45:00+00:00,RL,3.986686188636446,0.1789940737755139
MR01402,2020-12-03 12:45:00-06:00,Long,12463.5,MISSED,,,2.7373812558774633,1.5378546381334064
MR01403,2020-12-03 14:15:00-06:00,Short,12513.5,MISSED,,,3.995526234693476,0.44929612277677644
MR01404,2020-12-04 12:00:00-06:00,Short,12532.75,MISSED,,,2.209118152090474,0.3457750151098134
MR01405,2020-12-04 13:15:00-06:00,Long,12492.5,CAPTURED_OTHER_EXISTING,2020-12-04 19:45:00+00:00,L,3.2563398236800127,0.16281699118400061
MR01406,2020-12-07 10:00:00-06:00,Short,12612.25,CAPTURED_PHASE33,2020-12-07 16:45:00+00:00,RS,3.995061449270053,0.30731241917461943
MR01407,2020-12-07 12:30:00-06:00,Long,12547.0,CAPTURED_PHASE33,2020-12-07 19:00:00+00:00,RL,3.330666053794964,0.25773011130556267
MR01408,2020-12-08 09:30:00-06:00,Long,12515.5,CAPTURED_OTHER_EXISTING,2020-12-08 15:45:00+00:00,L,3.6628356192612235,0.14522255759185468
MR01409,2020-12-08 14:30:00-06:00,Long,12631.25,MISSED,,,2.9287917816934272,0.4295561279817027
MR01410,2020-12-10 10:15:00-06:00,Short,12449.0,CAPTURED_OTHER_EXISTING,2020-12-10 17:00:00+00:00,S,3.1822980576110673,0.20068546309258983
MR01411,2020-12-10 13:45:00-06:00,Long,12357.0,MISSED,,,2.739179148391288,0.09233188140644791
MR01412,2020-12-11 11:30:00-06:00,Long,12234.25,CAPTURED_PHASE33,2020-12-11 17:00:00+00:00,RL,5.4105085756543145,0.278393058702571
MR01413,2020-12-14 10:15:00-06:00,Short,12545.0,CAPTURED_PHASE33,2020-12-14 17:30:00+00:00,RS,3.816253602885808,0.7538278721749744
MR01414,2020-12-14 12:00:00-06:00,Long,12463.25,CAPTURED_OTHER_EXISTING,2020-12-14 20:00:00+00:00,L,2.172043315788362,0.2961877248802312
MR01415,2020-12-14 14:15:00-06:00,Short,12521.75,MISSED,,,3.7749766477050892,0.0
MR01416,2020-12-15 09:30:00-06:00,Short,12559.5,MISSED,,,4.980543228353552,0.5902866048419024
MR01417,2020-12-16 13:00:00-06:00,Long,12606.5,CAPTURED_OTHER_EXISTING,2020-12-16 18:45:00+00:00,L,5.617227801583939,0.5276789753003095
MR01418,2020-12-17 09:30:00-06:00,Short,12739.25,CAPTURED_OTHER_EXISTING,2020-12-17 16:00:00+00:00,S,3.668576195885165,0.9495138389349838
MR01419,2020-12-17 14:30:00-06:00,Long,12702.25,CAPTURED_OTHER_EXISTING,2020-12-17 20:45:00+00:00,L,3.047662543295469,0.4036639130192674
MR01420,2020-12-18 10:15:00-06:00,Long,12656.75,MISSED,,,2.1272804664143066,0.43444460229587956
MR01421,2020-12-18 11:30:00-06:00,Short,12720.75,MISSED,,,3.7569892370965037,0.06477567650166385
MR01422,2020-12-18 14:30:00-06:00,Long,12606.25,CAPTURED_OTHER_EXISTING,2020-12-18 21:00:00+00:00,L,7.818071640867138,0.5786180388249345
MR01423,2020-12-21 09:45:00-06:00,Long,12457.25,CAPTURED_OTHER_EXISTING,2020-12-21 16:15:00+00:00,L,5.454592070033385,0.15968759527062298
MR01424,2020-12-21 13:30:00-06:00,Short,12699.25,MISSED,,,2.3151736756379826,0.2173871995904209
MR01425,2020-12-22 09:30:00-06:00,Short,12731.25,CAPTURED_OTHER_EXISTING,2020-12-22 16:45:00+00:00,S,7.407654834265377,0.4140006693801009
MR01426,2020-12-22 10:30:00-06:00,Long,12589.75,MISSED,,,4.643778132139384,0.4391279557578614
MR01427,2020-12-23 10:15:00-06:00,Long,12661.25,CAPTURED_OTHER_EXISTING,2020-12-23 17:00:00+00:00,L,3.9249806144166013,0.48612145224425796
MR01428,2020-12-23 12:30:00-06:00,Short,12727.25,CAPTURED_OTHER_EXISTING,2020-12-23 20:30:00+00:00,S,2.7147192225525782,0.2714719222552578
MR01429,2020-12-24 09:30:00-06:00,Short,12720.25,CAPTURED_OTHER_EXISTING,2020-12-24 16:00:00+00:00,S,5.3033713409750405,0.07612494747811063
MR01430,2020-12-29 12:45:00-06:00,Short,12861.0,MISSED,,,2.6430268404108768,0.2082384783354024
MR01431,2020-12-30 09:30:00-06:00,Long,12816.75,CAPTURED_OTHER_EXISTING,2020-12-30 16:00:00+00:00,L,3.2789015845516936,0.34621942197129685
MR01432,2020-12-30 12:45:00-06:00,Short,12868.75,CAPTURED_OTHER_EXISTING,2020-12-30 19:15:00+00:00,S,3.9445042294772756,0.2203633647752668
MR01433,2020-12-31 09:45:00-06:00,Short,12851.75,CAPTURED_OTHER_EXISTING,2020-12-31 17:00:00+00:00,S,5.808826296595714,0.597967412884853
MR01434,2020-12-31 10:45:00-06:00,Long,12792.75,CAPTURED_PHASE33,2020-12-31 17:15:00+00:00,RL,2.901122400024863,0.30414992903486465
MR01435,2020-12-31 13:00:00-06:00,Long,12800.75,MISSED,,,7.0613092343706425,0.1188772598378896
MR01436,2021-01-04 12:45:00-06:00,Short,12673.25,MISSED,,,2.0790655789063153,1.0938367411410093
MR01437,2021-01-05 13:30:00-06:00,Short,12798.25,MISSED,,,2.2972101772862934,0.6851328598924032
MR01438,2021-01-06 12:45:00-06:00,Short,12790.25,CAPTURED_OTHER_EXISTING,2021-01-06 18:30:00+00:00,S,6.308935536749361,0.5076155029568452
MR01439,2021-01-07 11:00:00-06:00,Long,12865.0,MISSED,,,2.32689273435065,0.18995042729393063
MR01440,2021-01-08 11:15:00-06:00,Short,13062.0,MISSED,,,5.07180926735718,0.637963429856249
MR01441,2021-01-08 12:30:00-06:00,Long,12923.5,CAPTURED_OTHER_EXISTING,2021-01-08 19:00:00+00:00,L,4.471573180728492,0.1457131790054091
MR01442,2021-01-08 15:45:00-06:00,Short,13121.25,MISSED,,,2.983204068285076,0.0
MR01443,2021-01-11 10:00:00-06:00,Long,12927.5,MISSED,,,3.360684754083645,0.11018638537979164
MR01444,2021-01-11 11:30:00-06:00,Short,13010.25,CAPTURED_OTHER_EXISTING,2021-01-11 18:30:00+00:00,S,4.488538839057867,0.48005762984576117
MR01445,2021-01-12 10:15:00-06:00,Short,12923.75,MISSED,,,6.265692887334814,0.2065613039780708
MR01446,2021-01-12 11:15:00-06:00,Long,12763.5,MISSED,,,3.615799676741789,0.7059872719759693
MR01447,2021-01-13 10:30:00-06:00,Short,12989.5,CAPTURED_OTHER_EXISTING,2021-01-13 17:00:00+00:00,S,2.5563689503030482,0.03534150622538776
MR01448,2021-01-14 09:45:00-06:00,Short,13025.0,CAPTURED_OTHER_EXISTING,2021-01-14 17:45:00+00:00,S,5.720674115109146,0.6751106098576011
MR01449,2021-01-15 10:00:00-06:00,Long,12739.75,CAPTURED_OTHER_EXISTING,2021-01-15 16:30:00+00:00,L,2.923470626207359,0.4982120359774599
MR01450,2021-01-18 11:15:00-06:00,Long,12795.5,CAPTURED_OTHER_EXISTING,2021-01-18 17:45:00+00:00,L,5.8958309656432055,0.09408240902622138
MR01451,2021-01-19 15:00:00-06:00,Long,12961.25,CAPTURED_OTHER_EXISTING,2021-01-19 21:30:00+00:00,L,3.2108939301762884,0.0
MR01452,2021-01-20 14:30:00-06:00,Short,13323.25,MISSED,,,2.8390631935334656,0.21583521354347984
MR01453,2021-01-21 10:00:00-06:00,Short,13389.0,CAPTURED_OTHER_EXISTING,2021-01-21 17:15:00+00:00,S,3.476844385370476,0.48616891829332926
MR01454,2021-01-21 11:15:00-06:00,Long,13312.0,CAPTURED_OTHER_EXISTING,2021-01-21 19:15:00+00:00,L,3.4973878181405627,0.5434188243325974
MR01455,2021-01-22 14:30:00-06:00,Short,13393.25,CAPTURED_OTHER_EXISTING,2021-01-22 21:00:00+00:00,S,3.4284928274616524,0.9198395390750774
MR01456,2021-01-25 09:30:00-06:00,Short,13520.0,CAPTURED_PHASE33,2021-01-25 17:30:00+00:00,RS,18.80185764698787,0.5520936992590239
MR01457,2021-01-25 14:15:00-06:00,Long,13371.75,MISSED,,,2.7563239456257307,0.2927069676770687
MR01458,2021-01-26 10:45:00-06:00,Long,13451.5,MISSED,,,2.665050541477846,0.04823620889552662
MR01459,2021-01-27 12:00:00-06:00,Short,13328.0,CAPTURED_OTHER_EXISTING,2021-01-27 19:30:00+00:00,S,5.202653996504199,0.8367433146128673
MR01460,2021-01-27 15:00:00-06:00,Long,12881.0,MISSED,,,2.194356387957476,0.6021099845005269
MR01461,2021-01-28 12:45:00-06:00,Short,13390.25,CAPTURED_OTHER_EXISTING,2021-01-28 20:30:00+00:00,S,6.5329104099915805,0.28124460559619346
MR01462,2021-01-29 11:45:00-06:00,Long,12825.25,MISSED,,,2.126065880895491,0.527559771934365
MR01463,2021-01-29 13:30:00-06:00,Long,12866.75,MISSED,,,2.490880714189708,0.8622279395272067
MR01464,2021-01-29 14:30:00-06:00,Short,13017.25,MISSED,,,4.982249439977356,0.5589578659737271
MR01465,2021-02-01 15:30:00-06:00,Long,13202.5,CAPTURED_PHASE33,2021-02-01 23:15:00+00:00,RL,2.169692514095172,0.020468797302784645
MR01466,2021-02-02 12:15:00-06:00,Long,13422.5,CAPTURED_OTHER_EXISTING,2021-02-02 18:45:00+00:00,L,2.8246195065413033,0.0
MR01467,2021-02-02 13:45:00-06:00,Short,13489.75,CAPTURED_OTHER_EXISTING,2021-02-02 20:45:00+00:00,S,4.645111479312061,1.2223977577137004
MR01468,2021-02-03 12:45:00-06:00,Short,13493.25,CAPTURED_OTHER_EXISTING,2021-02-03 20:00:00+00:00,S,4.733475647368428,0.23375188382066311
MR01469,2021-02-03 14:45:00-06:00,Long,13383.0,MISSED,,,2.8055325697613087,0.07731782672570536
MR01470,2021-02-04 13:15:00-06:00,Long,13484.0,CAPTURED_OTHER_EXISTING,2021-02-04 20:30:00+00:00,L,5.223811512081068,0.1954487300438495
MR01471,2021-02-05 12:15:00-06:00,Short,13634.75,CAPTURED_OTHER_EXISTING,2021-02-05 19:00:00+00:00,S,3.014381493749266,0.3091673326922324
MR01472,2021-02-05 14:15:00-06:00,Long,13564.75,MISSED,,,4.6330804468681315,0.1353822208500428
MR01473,2021-02-08 10:00:00-06:00,Short,13673.0,CAPTURED_PHASE33,2021-02-08 16:15:00+00:00,RS,3.6946187968313042,0.2775300504662013
MR01474,2021-02-08 10:30:00-06:00,Long,13592.25,MISSED,,,2.6339051642079596,0.12542405543847426
MR01475,2021-02-09 09:30:00-06:00,Short,13731.5,CAPTURED_OTHER_EXISTING,2021-02-09 16:00:00+00:00,S,5.151467786823593,0.13265582283665905
MR01476,2021-02-09 10:15:00-06:00,Long,13663.75,MISSED,,,2.280219572422433,0.2775919479470788
MR01477,2021-02-09 11:15:00-06:00,Short,13702.0,MISSED,,,2.558757057588709,0.36280883652377216
MR01478,2021-02-09 12:45:00-06:00,Long,13658.0,CAPTURED_PHASE33,2021-02-09 20:45:00+00:00,RL,3.2542440995146134,0.6258161729835795
MR01479,2021-02-09 14:30:00-06:00,Short,13707.0,CAPTURED_OTHER_EXISTING,2021-02-09 20:30:00+00:00,S,3.9581719585035766,0.10934176680949106
